direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1172,22.726,84.13,21.360,0.990,21.576,1.594,3030
forward,1000,1.1072,22.498,84.04,20.933,0.980,21.360,1.610,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.6952,reverse
1.140,-17.8019,reverse
1.130,-8.6254,reverse
1.120,-1.5448,reverse
1.110,3.9188,reverse
1.100,8.1347,reverse
1.090,11.3881,reverse
1.080,13.8989,reverse
1.070,15.8368,reverse
1.060,17.3326,reverse
1.050,18.4875,reverse
1.040,19.3792,reverse
1.030,20.0679,reverse
1.020,20.6001,reverse
1.010,21.0114,reverse
1.000,21.3295,reverse
0.990,21.5756,reverse
0.980,21.7663,reverse
0.970,21.9142,reverse
0.960,22.0291,reverse
0.950,22.1184,reverse
0.940,22.1881,reverse
0.930,22.2427,reverse
0.920,22.2855,reverse
0.910,22.3193,reverse
0.900,22.3462,reverse
0.890,22.3677,reverse
0.880,22.3850,reverse
0.870,22.3991,reverse
0.860,22.4108,reverse
0.850,22.4206,reverse
0.840,22.4289,reverse
0.830,22.4360,reverse
0.820,22.4423,reverse
0.810,22.4479,reverse
0.800,22.4530,reverse
0.790,22.4577,reverse
0.780,22.4621,reverse
0.770,22.4662,reverse
0.760,22.4702,reverse
0.750,22.4740,reverse
0.740,22.4777,reverse
0.730,22.4813,reverse
0.720,22.4849,reverse
0.710,22.4884,reverse
0.700,22.4918,reverse
0.690,22.4953,reverse
0.680,22.4987,reverse
0.670,22.5021,reverse
0.660,22.5054,reverse
0.650,22.5088,reverse
0.640,22.5122,reverse
0.630,22.5155,reverse
0.620,22.5189,reverse
0.610,22.5222,reverse
0.600,22.5256,reverse
0.590,22.5289,reverse
0.580,22.5322,reverse
0.570,22.5356,reverse
0.560,22.5389,reverse
0.550,22.5423,reverse
0.540,22.5456,reverse
0.530,22.5489,reverse
0.520,22.5523,reverse
0.510,22.5556,reverse
0.500,22.5589,reverse
0.490,22.5623,reverse
0.480,22.5656,reverse
0.470,22.5689,reverse
0.460,22.5723,reverse
0.450,22.5756,reverse
0.440,22.5789,reverse
0.430,22.5823,reverse
0.420,22.5856,reverse
0.410,22.5889,reverse
0.400,22.5923,reverse
0.390,22.5956,reverse
0.380,22.5989,reverse
0.370,22.6023,reverse
0.360,22.6056,reverse
0.350,22.6089,reverse
0.340,22.6123,reverse
0.330,22.6156,reverse
0.320,22.6189,reverse
0.310,22.6223,reverse
0.300,22.6256,reverse
0.290,22.6289,reverse
0.280,22.6323,reverse
0.270,22.6356,reverse
0.260,22.6389,reverse
0.250,22.6423,reverse
0.240,22.6456,reverse
0.230,22.6489,reverse
0.220,22.6523,reverse
0.210,22.6556,reverse
0.200,22.6589,reverse
0.190,22.6623,reverse
0.180,22.6656,reverse
0.170,22.6689,reverse
0.160,22.6723,reverse
0.150,22.6756,reverse
0.140,22.6789,reverse
0.130,22.6823,reverse
0.120,22.6856,reverse
0.110,22.6889,reverse
0.100,22.6923,reverse
0.090,22.6956,reverse
0.080,22.6989,reverse
0.070,22.7023,reverse
0.060,22.7056,reverse
0.050,22.7089,reverse
0.040,22.7123,reverse
0.030,22.7156,reverse
0.020,22.7189,reverse
0.010,22.7223,reverse
-0.000,22.7256,reverse
-0.010,22.7289,reverse
-0.020,22.7323,reverse
-0.030,22.7356,reverse
-0.040,22.7389,reverse
-0.050,22.7423,reverse
-0.060,22.7456,reverse
-0.070,22.7489,reverse
-0.080,22.7523,reverse
-0.090,22.7556,reverse
-0.100,22.7589,reverse
-0.100,22.5317,forward
-0.090,22.5283,forward
-0.080,22.5250,forward
-0.070,22.5217,forward
-0.060,22.5183,forward
-0.050,22.5150,forward
-0.040,22.5117,forward
-0.030,22.5083,forward
-0.020,22.5050,forward
-0.010,22.5017,forward
-0.000,22.4983,forward
0.010,22.4950,forward
0.020,22.4917,forward
0.030,22.4883,forward
0.040,22.4850,forward
0.050,22.4817,forward
0.060,22.4783,forward
0.070,22.4750,forward
0.080,22.4717,forward
0.090,22.4683,forward
0.100,22.4650,forward
0.110,22.4617,forward
0.120,22.4583,forward
0.130,22.4550,forward
0.140,22.4517,forward
0.150,22.4483,forward
0.160,22.4450,forward
0.170,22.4417,forward
0.180,22.4383,forward
0.190,22.4350,forward
0.200,22.4317,forward
0.210,22.4283,forward
0.220,22.4250,forward
0.230,22.4217,forward
0.240,22.4183,forward
0.250,22.4150,forward
0.260,22.4117,forward
0.270,22.4083,forward
0.280,22.4050,forward
0.290,22.4017,forward
0.300,22.3983,forward
0.310,22.3950,forward
0.320,22.3917,forward
0.330,22.3883,forward
0.340,22.3850,forward
0.350,22.3817,forward
0.360,22.3783,forward
0.370,22.3750,forward
0.380,22.3717,forward
0.390,22.3683,forward
0.400,22.3650,forward
0.410,22.3617,forward
0.420,22.3583,forward
0.430,22.3550,forward
0.440,22.3517,forward
0.450,22.3483,forward
0.460,22.3450,forward
0.470,22.3417,forward
0.480,22.3383,forward
0.490,22.3350,forward
0.500,22.3317,forward
0.510,22.3283,forward
0.520,22.3250,forward
0.530,22.3217,forward
0.540,22.3183,forward
0.550,22.3150,forward
0.560,22.3117,forward
0.570,22.3083,forward
0.580,22.3050,forward
0.590,22.3016,forward
0.600,22.2983,forward
0.610,22.2950,forward
0.620,22.2916,forward
0.630,22.2883,forward
0.640,22.2849,forward
0.650,22.2815,forward
0.660,22.2781,forward
0.670,22.2748,forward
0.680,22.2713,forward
0.690,22.2679,forward
0.700,22.2644,forward
0.710,22.2609,forward
0.720,22.2574,forward
0.730,22.2538,forward
0.740,22.2501,forward
0.750,22.2463,forward
0.760,22.2423,forward
0.770,22.2382,forward
0.780,22.2338,forward
0.790,22.2291,forward
0.800,22.2241,forward
0.810,22.2185,forward
0.820,22.2122,forward
0.830,22.2051,forward
0.840,22.1969,forward
0.850,22.1872,forward
0.860,22.1756,forward
0.870,22.1616,forward
0.880,22.1444,forward
0.890,22.1231,forward
0.900,22.0964,forward
0.910,22.0629,forward
0.920,22.0205,forward
0.930,21.9665,forward
0.940,21.8974,forward
0.950,21.8089,forward
0.960,21.6952,forward
0.970,21.5487,forward
0.980,21.3599,forward
0.990,21.1162,forward
1.000,20.8012,forward
1.010,20.3940,forward
1.020,19.8672,forward
1.030,19.1853,forward
1.040,18.3024,forward
1.050,17.1591,forward
1.060,15.6782,forward
1.070,13.7596,forward
1.080,11.2739,forward
1.090,8.0530,forward
1.100,3.8792,forward
1.110,-1.5297,forward
1.120,-8.5395,forward
1.130,-17.6244,forward
1.140,-29.3988,forward
1.150,-44.6592,forward
