direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1150,21.914,84.07,20.541,0.990,20.749,1.566,3030
forward,1000,1.1050,21.695,83.97,20.131,0.980,20.541,1.581,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-31.4619,reverse
1.140,-19.3504,reverse
1.130,-10.0055,reverse
1.120,-2.7950,reverse
1.110,2.7687,reverse
1.100,7.0620,reverse
1.090,10.3750,reverse
1.080,12.9318,reverse
1.070,14.9052,reverse
1.060,16.4285,reverse
1.050,17.6044,reverse
1.040,18.5124,reverse
1.030,19.2138,reverse
1.020,19.7556,reverse
1.010,20.1744,reverse
1.000,20.4983,reverse
0.990,20.7489,reverse
0.980,20.9430,reverse
0.970,21.0935,reverse
0.960,21.2104,reverse
0.950,21.3014,reverse
0.940,21.3723,reverse
0.930,21.4278,reverse
0.920,21.4714,reverse
0.910,21.5058,reverse
0.900,21.5330,reverse
0.890,21.5549,reverse
0.880,21.5724,reverse
0.870,21.5868,reverse
0.860,21.5986,reverse
0.850,21.6085,reverse
0.840,21.6169,reverse
0.830,21.6241,reverse
0.820,21.6304,reverse
0.810,21.6361,reverse
0.800,21.6412,reverse
0.790,21.6459,reverse
0.780,21.6503,reverse
0.770,21.6545,reverse
0.760,21.6584,reverse
0.750,21.6623,reverse
0.740,21.6660,reverse
0.730,21.6696,reverse
0.720,21.6732,reverse
0.710,21.6767,reverse
0.700,21.6801,reverse
0.690,21.6836,reverse
0.680,21.6870,reverse
0.670,21.6904,reverse
0.660,21.6937,reverse
0.650,21.6971,reverse
0.640,21.7005,reverse
0.630,21.7038,reverse
0.620,21.7072,reverse
0.610,21.7105,reverse
0.600,21.7139,reverse
0.590,21.7172,reverse
0.580,21.7206,reverse
0.570,21.7239,reverse
0.560,21.7272,reverse
0.550,21.7306,reverse
0.540,21.7339,reverse
0.530,21.7372,reverse
0.520,21.7406,reverse
0.510,21.7439,reverse
0.500,21.7472,reverse
0.490,21.7506,reverse
0.480,21.7539,reverse
0.470,21.7572,reverse
0.460,21.7606,reverse
0.450,21.7639,reverse
0.440,21.7672,reverse
0.430,21.7706,reverse
0.420,21.7739,reverse
0.410,21.7772,reverse
0.400,21.7806,reverse
0.390,21.7839,reverse
0.380,21.7872,reverse
0.370,21.7906,reverse
0.360,21.7939,reverse
0.350,21.7972,reverse
0.340,21.8006,reverse
0.330,21.8039,reverse
0.320,21.8072,reverse
0.310,21.8106,reverse
0.300,21.8139,reverse
0.290,21.8172,reverse
0.280,21.8206,reverse
0.270,21.8239,reverse
0.260,21.8272,reverse
0.250,21.8306,reverse
0.240,21.8339,reverse
0.230,21.8372,reverse
0.220,21.8406,reverse
0.210,21.8439,reverse
0.200,21.8472,reverse
0.190,21.8506,reverse
0.180,21.8539,reverse
0.170,21.8572,reverse
0.160,21.8606,reverse
0.150,21.8639,reverse
0.140,21.8672,reverse
0.130,21.8706,reverse
0.120,21.8739,reverse
0.110,21.8772,reverse
0.100,21.8806,reverse
0.090,21.8839,reverse
0.080,21.8872,reverse
0.070,21.8906,reverse
0.060,21.8939,reverse
0.050,21.8972,reverse
0.040,21.9006,reverse
0.030,21.9039,reverse
0.020,21.9072,reverse
0.010,21.9106,reverse
-0.000,21.9139,reverse
-0.010,21.9172,reverse
-0.020,21.9206,reverse
-0.030,21.9239,reverse
-0.040,21.9272,reverse
-0.050,21.9306,reverse
-0.060,21.9339,reverse
-0.070,21.9372,reverse
-0.080,21.9406,reverse
-0.090,21.9439,reverse
-0.100,21.9472,reverse
-0.100,21.7281,forward
-0.090,21.7248,forward
-0.080,21.7214,forward
-0.070,21.7181,forward
-0.060,21.7148,forward
-0.050,21.7114,forward
-0.040,21.7081,forward
-0.030,21.7048,forward
-0.020,21.7014,forward
