direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1177,22.929,84.14,21.565,0.990,21.783,1.601,2985
forward,1000,1.1077,22.700,84.05,21.134,0.980,21.565,1.618,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.2598,reverse
1.140,-17.4195,reverse
1.130,-8.2837,reverse
1.120,-1.2347,reverse
1.110,4.2046,reverse
1.100,8.4017,reverse
1.090,11.6407,reverse
1.080,14.1403,reverse
1.070,16.0696,reverse
1.060,17.5588,reverse
1.050,18.7085,reverse
1.040,19.5963,reverse
1.030,20.2820,reverse
1.020,20.8117,reverse
1.010,21.2212,reverse
1.000,21.5379,reverse
0.990,21.7830,reverse
0.980,21.9729,reverse
0.970,22.1201,reverse
0.960,22.2344,reverse
0.950,22.3234,reverse
0.940,22.3929,reverse
0.930,22.4472,reverse
0.920,22.4898,reverse
0.910,22.5235,reverse
0.900,22.5503,reverse
0.890,22.5717,reverse
0.880,22.5889,reverse
0.870,22.6030,reverse
0.860,22.6146,reverse
0.850,22.6244,reverse
0.840,22.6326,reverse
0.830,22.6398,reverse
0.820,22.6461,reverse
0.810,22.6517,reverse
0.800,22.6567,reverse
0.790,22.6614,reverse
0.780,22.6658,reverse
0.770,22.6699,reverse
0.760,22.6739,reverse
0.750,22.6777,reverse
0.740,22.6814,reverse
0.730,22.6850,reverse
0.720,22.6886,reverse
0.710,22.6921,reverse
0.700,22.6955,reverse
0.690,22.6990,reverse
0.680,22.7024,reverse
0.670,22.7058,reverse
0.660,22.7092,reverse
0.650,22.7125,reverse
0.640,22.7159,reverse
0.630,22.7192,reverse
0.620,22.7226,reverse
0.610,22.7259,reverse
0.600,22.7293,reverse
0.590,22.7326,reverse
0.580,22.7360,reverse
0.570,22.7393,reverse
0.560,22.7426,reverse
0.550,22.7460,reverse
0.540,22.7493,reverse
0.530,22.7526,reverse
0.520,22.7560,reverse
0.510,22.7593,reverse
0.500,22.7627,reverse
0.490,22.7660,reverse
0.480,22.7693,reverse
0.470,22.7727,reverse
0.460,22.7760,reverse
0.450,22.7793,reverse
0.440,22.7827,reverse
0.430,22.7860,reverse
0.420,22.7893,reverse
0.410,22.7927,reverse
0.400,22.7960,reverse
0.390,22.7993,reverse
0.380,22.8027,reverse
0.370,22.8060,reverse
0.360,22.8093,reverse
0.350,22.8127,reverse
0.340,22.8160,reverse
0.330,22.8193,reverse
0.320,22.8227,reverse
0.310,22.8260,reverse
0.300,22.8293,reverse
0.290,22.8327,reverse
0.280,22.8360,reverse
0.270,22.8393,reverse
0.260,22.8427,reverse
0.250,22.8460,reverse
0.240,22.8493,reverse
0.230,22.8527,reverse
0.220,22.8560,reverse
0.210,22.8593,reverse
0.200,22.8627,reverse
0.190,22.8660,reverse
0.180,22.8693,reverse
0.170,22.8727,reverse
0.160,22.8760,reverse
0.150,22.8793,reverse
0.140,22.8827,reverse
0.130,22.8860,reverse
0.120,22.8893,reverse
0.110,22.8927,reverse
0.100,22.8960,reverse
0.090,22.8993,reverse
0.080,22.9027,reverse
0.070,22.9060,reverse
0.060,22.9093,reverse
0.050,22.9127,reverse
0.040,22.9160,reverse
0.030,22.9193,reverse
0.020,22.9227,reverse
0.010,22.9260,reverse
-0.000,22.9293,reverse
-0.010,22.9327,reverse
-0.020,22.9360,reverse
-0.030,22.9393,reverse
-0.040,22.9427,reverse
-0.050,22.9460,reverse
-0.060,22.9493,reverse
-0.070,22.9527,reverse
-0.080,22.9560,reverse
-0.090,22.9593,reverse
-0.100,22.9627,reverse
-0.100,22.7334,forward
-0.090,22.7300,forward
-0.080,22.7267,forward
-0.070,22.7234,forward
-0.060,22.7200,forward
-0.050,22.7167,forward
-0.040,22.7134,forward
-0.030,22.7100,forward
-0.020,22.7067,forward
-0.010,22.7034,forward
-0.000,22.7000,forward
0.010,22.6967,forward
0.020,22.6934,forward
0.030,22.6900,forward
0.040,22.6867,forward
0.050,22.6834,forward
0.060,22.6800,forward
0.070,22.6767,forward
0.080,22.6734,forward
0.090,22.6700,forward
0.100,22.6667,forward
0.110,22.6634,forward
0.120,22.6600,forward
0.130,22.6567,forward
0.140,22.6534,forward
0.150,22.6500,forward
0.160,22.6467,forward
0.170,22.6434,forward
0.180,22.6400,forward
0.190,22.6367,forward
0.200,22.6334,forward
0.210,22.6300,forward
0.220,22.6267,forward
0.230,22.6234,forward
0.240,22.6200,forward
0.250,22.6167,forward
0.260,22.6134,forward
0.270,22.6100,forward
0.280,22.6067,forward
0.290,22.6034,forward
0.300,22.6000,forward
0.310,22.5967,forward
0.320,22.5934,forward
0.330,22.5900,forward
0.340,22.5867,forward
0.350,22.5834,forward
0.360,22.5800,forward
0.370,22.5767,forward
0.380,22.5734,forward
0.390,22.5700,forward
0.400,22.5667,forward
0.410,22.5634,forward
0.420,22.5600,forward
0.430,22.5567,forward
0.440,22.5534,forward
0.450,22.5500,forward
0.460,22.5467,forward
0.470,22.5434,forward
0.480,22.5400,forward
0.490,22.5367,forward
0.500,22.5334,forward
0.510,22.5300,forward
0.520,22.5267,forward
0.530,22.5234,forward
0.540,22.5200,forward
0.550,22.5167,forward
0.560,22.5133,forward
0.570,22.5100,forward
0.580,22.5067,forward
0.590,22.5033,forward
0.600,22.5000,forward
0.610,22.4966,forward
0.620,22.4933,forward
0.630,22.4899,forward
0.640,22.4866,forward
0.650,22.4832,forward
0.660,22.4798,forward
0.670,22.4764,forward
0.680,22.4730,forward
0.690,22.4696,forward
0.700,22.4661,forward
0.710,22.4626,forward
0.720,22.4591,forward
0.730,22.4555,forward
0.740,22.4518,forward
0.750,22.4480,forward
0.760,22.4440,forward
0.770,22.4399,forward
0.780,22.4355,forward
0.790,22.4308,forward
0.800,22.4258,forward
0.810,22.4202,forward
0.820,22.4140,forward
0.830,22.4069,forward
0.840,22.3986,forward
0.850,22.3890,forward
0.860,22.3774,forward
0.870,22.3634,forward
0.880,22.3463,forward
0.890,22.3251,forward
0.900,22.2986,forward
0.910,22.2652,forward
0.920,22.2229,forward
0.930,22.1691,forward
0.940,22.1004,forward
0.950,22.0122,forward
0.960,21.8990,forward
0.970,21.7532,forward
0.980,21.5652,forward
0.990,21.3225,forward
1.000,21.0090,forward
1.010,20.6035,forward
1.020,20.0790,forward
1.030,19.4002,forward
1.040,18.5212,forward
1.050,17.3830,forward
1.060,15.9086,forward
1.070,13.9986,forward
1.080,11.5240,forward
1.090,8.3174,forward
1.100,4.1621,forward
1.110,-1.2227,forward
1.120,-8.2013,forward
1.130,-17.2458,forward
1.140,-28.9677,forward
1.150,-44.1603,forward
