direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1185,23.217,84.16,21.855,0.990,22.075,1.611,2985
forward,1000,1.1085,22.984,84.06,21.418,0.980,21.855,1.628,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-28.6511,reverse
1.140,-16.8842,reverse
1.130,-7.8051,reverse
1.120,-0.7998,reverse
1.110,4.6057,reverse
1.100,8.7769,reverse
1.090,11.9957,reverse
1.080,14.4799,reverse
1.070,16.3972,reverse
1.060,17.8772,reverse
1.050,19.0198,reverse
1.040,19.9021,reverse
1.030,20.5835,reverse
1.020,21.1100,reverse
1.010,21.5170,reverse
1.000,21.8317,reverse
0.990,22.0753,reverse
0.980,22.2640,reverse
0.970,22.4104,reverse
0.960,22.5240,reverse
0.950,22.6125,reverse
0.940,22.6815,reverse
0.930,22.7355,reverse
0.920,22.7779,reverse
0.910,22.8114,reverse
0.900,22.8380,reverse
0.890,22.8593,reverse
0.880,22.8765,reverse
0.870,22.8905,reverse
0.860,22.9021,reverse
0.850,22.9118,reverse
0.840,22.9200,reverse
0.830,22.9271,reverse
0.820,22.9334,reverse
0.810,22.9390,reverse
0.800,22.9440,reverse
0.790,22.9487,reverse
0.780,22.9531,reverse
0.770,22.9572,reverse
0.760,22.9612,reverse
0.750,22.9650,reverse
0.740,22.9687,reverse
0.730,22.9723,reverse
0.720,22.9758,reverse
0.710,22.9793,reverse
0.700,22.9828,reverse
0.690,22.9862,reverse
0.680,22.9896,reverse
0.670,22.9930,reverse
0.660,22.9964,reverse
0.650,22.9998,reverse
0.640,23.0032,reverse
0.630,23.0065,reverse
0.620,23.0099,reverse
0.610,23.0132,reverse
0.600,23.0165,reverse
0.590,23.0199,reverse
0.580,23.0232,reverse
0.570,23.0266,reverse
0.560,23.0299,reverse
0.550,23.0332,reverse
0.540,23.0366,reverse
0.530,23.0399,reverse
0.520,23.0432,reverse
0.510,23.0466,reverse
0.500,23.0499,reverse
0.490,23.0532,reverse
0.480,23.0566,reverse
0.470,23.0599,reverse
0.460,23.0632,reverse
0.450,23.0666,reverse
0.440,23.0699,reverse
0.430,23.0732,reverse
0.420,23.0766,reverse
0.410,23.0799,reverse
0.400,23.0832,reverse
0.390,23.0866,reverse
0.380,23.0899,reverse
0.370,23.0932,reverse
0.360,23.0966,reverse
0.350,23.0999,reverse
0.340,23.1032,reverse
0.330,23.1066,reverse
0.320,23.1099,reverse
0.310,23.1132,reverse
0.300,23.1166,reverse
0.290,23.1199,reverse
0.280,23.1232,reverse
0.270,23.1266,reverse
0.260,23.1299,reverse
0.250,23.1332,reverse
0.240,23.1366,reverse
0.230,23.1399,reverse
0.220,23.1432,reverse
0.210,23.1466,reverse
0.200,23.1499,reverse
0.190,23.1532,reverse
0.180,23.1566,reverse
0.170,23.1599,reverse
0.160,23.1632,reverse
0.150,23.1666,reverse
0.140,23.1699,reverse
0.130,23.1732,reverse
0.120,23.1766,reverse
0.110,23.1799,reverse
0.100,23.1832,reverse
0.090,23.1866,reverse
0.080,23.1899,reverse
0.070,23.1932,reverse
0.060,23.1966,reverse
0.050,23.1999,reverse
0.040,23.2032,reverse
0.030,23.2066,reverse
0.020,23.2099,reverse
0.010,23.2132,reverse
-0.000,23.2166,reverse
-0.010,23.2199,reverse
-0.020,23.2232,reverse
-0.030,23.2266,reverse
-0.040,23.2299,reverse
-0.050,23.2332,reverse
-0.060,23.2366,reverse
-0.070,23.2399,reverse
-0.080,23.2432,reverse
-0.090,23.2466,reverse
-0.100,23.2499,reverse
-0.100,23.0177,forward
-0.090,23.0144,forward
-0.080,23.0111,forward
-0.070,23.0077,forward
-0.060,23.0044,forward
-0.050,23.0011,forward
-0.040,22.9977,forward
-0.030,22.9944,forward
-0.020,22.9911,forward
-0.010,22.9877,forward
-0.000,22.9844,forward
0.010,22.9811,forward
0.020,22.9777,forward
0.030,22.9744,forward
0.040,22.9711,forward
0.050,22.9677,forward
0.060,22.9644,forward
0.070,22.9611,forward
0.080,22.9577,forward
0.090,22.9544,forward
0.100,22.9511,forward
0.110,22.9477,forward
0.120,22.9444,forward
0.130,22.9411,forward
0.140,22.9377,forward
0.150,22.9344,forward
0.160,22.9311,forward
0.170,22.9277,forward
0.180,22.9244,forward
0.190,22.9211,forward
0.200,22.9177,forward
0.210,22.9144,forward
0.220,22.9111,forward
0.230,22.9077,forward
0.240,22.9044,forward
0.250,22.9011,forward
0.260,22.8977,forward
0.270,22.8944,forward
0.280,22.8911,forward
0.290,22.8877,forward
0.300,22.8844,forward
0.310,22.8811,forward
0.320,22.8777,forward
0.330,22.8744,forward
0.340,22.8711,forward
0.350,22.8677,forward
0.360,22.8644,forward
0.370,22.8611,forward
0.380,22.8577,forward
0.390,22.8544,forward
0.400,22.8511,forward
0.410,22.8477,forward
0.420,22.8444,forward
0.430,22.8411,forward
0.440,22.8377,forward
0.450,22.8344,forward
0.460,22.8311,forward
0.470,22.8277,forward
0.480,22.8244,forward
0.490,22.8211,forward
0.500,22.8177,forward
0.510,22.8144,forward
0.520,22.8111,forward
0.530,22.8077,forward
0.540,22.8044,forward
0.550,22.8011,forward
0.560,22.7977,forward
0.570,22.7944,forward
0.580,22.7911,forward
0.590,22.7877,forward
0.600,22.7844,forward
0.610,22.7810,forward
0.620,22.7777,forward
0.630,22.7743,forward
0.640,22.7710,forward
0.650,22.7676,forward
0.660,22.7642,forward
0.670,22.7608,forward
0.680,22.7574,forward
0.690,22.7540,forward
0.700,22.7505,forward
0.710,22.7470,forward
0.720,22.7435,forward
0.730,22.7399,forward
0.740,22.7362,forward
0.750,22.7324,forward
0.760,22.7284,forward
0.770,22.7243,forward
0.780,22.7199,forward
0.790,22.7153,forward
0.800,22.7102,forward
0.810,22.7046,forward
0.820,22.6984,forward
0.830,22.6913,forward
0.840,22.6831,forward
0.850,22.6735,forward
0.860,22.6620,forward
0.870,22.6481,forward
0.880,22.6311,forward
0.890,22.6100,forward
0.900,22.5836,forward
0.910,22.5504,forward
0.920,22.5084,forward
0.930,22.4549,forward
0.940,22.3865,forward
0.950,22.2989,forward
0.960,22.1864,forward
0.970,22.0414,forward
0.980,21.8546,forward
0.990,21.6134,forward
1.000,21.3018,forward
1.010,20.8989,forward
1.020,20.3776,forward
1.030,19.7029,forward
1.040,18.8294,forward
1.050,17.6982,forward
1.060,16.2330,forward
1.070,14.3348,forward
1.080,11.8755,forward
1.090,8.6888,forward
1.100,4.5593,forward
1.110,-0.7922,forward
1.120,-7.7275,forward
1.130,-16.7158,forward
1.140,-28.3651,forward
1.150,-43.4634,forward
