direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1187,23.288,84.16,21.927,0.990,22.148,1.614,3030
forward,1000,1.1087,23.055,84.06,21.488,0.980,21.927,1.630,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.5006,reverse
1.140,-16.7518,reverse
1.130,-7.6867,reverse
1.120,-0.6920,reverse
1.110,4.7052,reverse
1.100,8.8699,reverse
1.090,12.0838,reverse
1.080,14.5642,reverse
1.070,16.4785,reverse
1.060,17.9563,reverse
1.050,19.0971,reverse
1.040,19.9780,reverse
1.030,20.6585,reverse
1.020,21.1842,reverse
1.010,21.5905,reverse
1.000,21.9048,reverse
0.990,22.1480,reverse
0.980,22.3364,reverse
0.970,22.4825,reverse
0.960,22.5960,reverse
0.950,22.6844,reverse
0.940,22.7533,reverse
0.930,22.8072,reverse
0.920,22.8496,reverse
0.910,22.8830,reverse
0.900,22.9096,reverse
0.890,22.9308,reverse
0.880,22.9480,reverse
0.870,22.9620,reverse
0.860,22.9736,reverse
0.850,22.9832,reverse
0.840,22.9915,reverse
0.830,22.9986,reverse
0.820,23.0048,reverse
0.810,23.0104,reverse
0.800,23.0155,reverse
0.790,23.0202,reverse
0.780,23.0245,reverse
0.770,23.0287,reverse
0.760,23.0326,reverse
0.750,23.0364,reverse
0.740,23.0401,reverse
0.730,23.0437,reverse
0.720,23.0473,reverse
0.710,23.0508,reverse
0.700,23.0542,reverse
0.690,23.0577,reverse
0.680,23.0611,reverse
0.670,23.0645,reverse
0.660,23.0679,reverse
0.650,23.0712,reverse
0.640,23.0746,reverse
0.630,23.0779,reverse
0.620,23.0813,reverse
0.610,23.0846,reverse
0.600,23.0880,reverse
0.590,23.0913,reverse
0.580,23.0947,reverse
0.570,23.0980,reverse
0.560,23.1013,reverse
0.550,23.1047,reverse
0.540,23.1080,reverse
0.530,23.1113,reverse
0.520,23.1147,reverse
0.510,23.1180,reverse
0.500,23.1213,reverse
0.490,23.1247,reverse
0.480,23.1280,reverse
0.470,23.1313,reverse
0.460,23.1347,reverse
0.450,23.1380,reverse
0.440,23.1413,reverse
0.430,23.1447,reverse
0.420,23.1480,reverse
0.410,23.1513,reverse
0.400,23.1547,reverse
0.390,23.1580,reverse
0.380,23.1613,reverse
0.370,23.1647,reverse
0.360,23.1680,reverse
0.350,23.1713,reverse
0.340,23.1747,reverse
0.330,23.1780,reverse
0.320,23.1813,reverse
0.310,23.1847,reverse
0.300,23.1880,reverse
0.290,23.1913,reverse
0.280,23.1947,reverse
0.270,23.1980,reverse
0.260,23.2013,reverse
0.250,23.2047,reverse
0.240,23.2080,reverse
0.230,23.2113,reverse
0.220,23.2147,reverse
0.210,23.2180,reverse
0.200,23.2213,reverse
0.190,23.2247,reverse
0.180,23.2280,reverse
0.170,23.2313,reverse
0.160,23.2347,reverse
0.150,23.2380,reverse
0.140,23.2413,reverse
0.130,23.2447,reverse
0.120,23.2480,reverse
0.110,23.2513,reverse
0.100,23.2547,reverse
0.090,23.2580,reverse
0.080,23.2613,reverse
0.070,23.2647,reverse
0.060,23.2680,reverse
0.050,23.2713,reverse
0.040,23.2747,reverse
0.030,23.2780,reverse
0.020,23.2813,reverse
0.010,23.2847,reverse
-0.000,23.2880,reverse
-0.010,23.2913,reverse
-0.020,23.2947,reverse
-0.030,23.2980,reverse
-0.040,23.3013,reverse
-0.050,23.3047,reverse
-0.060,23.3080,reverse
-0.070,23.3113,reverse
-0.080,23.3147,reverse
-0.090,23.3180,reverse
-0.100,23.3213,reverse
-0.100,23.0885,forward
-0.090,23.0851,forward
-0.080,23.0818,forward
-0.070,23.0785,forward
-0.060,23.0751,forward
-0.050,23.0718,forward
-0.040,23.0685,forward
-0.030,23.0651,forward
-0.020,23.0618,forward
-0.010,23.0585,forward
-0.000,23.0551,forward
0.010,23.0518,forward
0.020,23.0485,forward
0.030,23.0451,forward
0.040,23.0418,forward
0.050,23.0385,forward
0.060,23.0351,forward
0.070,23.0318,forward
0.080,23.0285,forward
0.090,23.0251,forward
0.100,23.0218,forward
0.110,23.0185,forward
0.120,23.0151,forward
0.130,23.0118,forward
0.140,23.0085,forward
0.150,23.0051,forward
0.160,23.0018,forward
0.170,22.9985,forward
0.180,22.9951,forward
0.190,22.9918,forward
0.200,22.9885,forward
0.210,22.9851,forward
0.220,22.9818,forward
0.230,22.9785,forward
0.240,22.9751,forward
0.250,22.9718,forward
0.260,22.9685,forward
0.270,22.9651,forward
0.280,22.9618,forward
0.290,22.9585,forward
0.300,22.9551,forward
0.310,22.9518,forward
0.320,22.9485,forward
0.330,22.9451,forward
0.340,22.9418,forward
0.350,22.9385,forward
0.360,22.9351,forward
0.370,22.9318,forward
0.380,22.9285,forward
0.390,22.9251,forward
0.400,22.9218,forward
0.410,22.9185,forward
0.420,22.9151,forward
0.430,22.9118,forward
0.440,22.9085,forward
0.450,22.9051,forward
0.460,22.9018,forward
0.470,22.8985,forward
0.480,22.8951,forward
0.490,22.8918,forward
0.500,22.8885,forward
0.510,22.8851,forward
0.520,22.8818,forward
0.530,22.8785,forward
0.540,22.8751,forward
0.550,22.8718,forward
0.560,22.8685,forward
0.570,22.8651,forward
0.580,22.8618,forward
0.590,22.8584,forward
0.600,22.8551,forward
0.610,22.8517,forward
0.620,22.8484,forward
0.630,22.8450,forward
0.640,22.8417,forward
0.650,22.8383,forward
0.660,22.8349,forward
0.670,22.8315,forward
0.680,22.8281,forward
0.690,22.8247,forward
0.700,22.8212,forward
0.710,22.8177,forward
0.720,22.8142,forward
0.730,22.8106,forward
0.740,22.8069,forward
0.750,22.8031,forward
0.760,22.7991,forward
0.770,22.7950,forward
0.780,22.7907,forward
0.790,22.7860,forward
0.800,22.7809,forward
0.810,22.7754,forward
0.820,22.7692,forward
0.830,22.7621,forward
0.840,22.7539,forward
0.850,22.7443,forward
0.860,22.7328,forward
0.870,22.7189,forward
0.880,22.7019,forward
0.890,22.6808,forward
0.900,22.6545,forward
0.910,22.6213,forward
0.920,22.5794,forward
0.930,22.5259,forward
0.940,22.4577,forward
0.950,22.3702,forward
0.960,22.2578,forward
0.970,22.1131,forward
0.980,21.9266,forward
0.990,21.6857,forward
1.000,21.3746,forward
1.010,20.9723,forward
1.020,20.4518,forward
1.030,19.7781,forward
1.040,18.9060,forward
1.050,17.7765,forward
1.060,16.3135,forward
1.070,14.4183,forward
1.080,11.9627,forward
1.090,8.7809,forward
1.100,4.6577,forward
1.110,-0.6855,forward
1.120,-7.6102,forward
1.130,-16.5847,forward
