direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1184,23.158,84.16,21.795,0.990,22.015,1.609,3030
forward,1000,1.1084,22.926,84.06,21.359,0.980,21.795,1.626,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-28.7756,reverse
1.140,-16.9937,reverse
1.130,-7.9031,reverse
1.120,-0.8889,reverse
1.110,4.5235,reverse
1.100,8.7000,reverse
1.090,11.9229,reverse
1.080,14.4102,reverse
1.070,16.3300,reverse
1.060,17.8118,reverse
1.050,18.9559,reverse
1.040,19.8393,reverse
1.030,20.5216,reverse
1.020,21.0488,reverse
1.010,21.4563,reverse
1.000,21.7714,reverse
0.990,22.0153,reverse
0.980,22.2042,reverse
0.970,22.3508,reverse
0.960,22.4646,reverse
0.950,22.5531,reverse
0.940,22.6222,reverse
0.930,22.6763,reverse
0.920,22.7188,reverse
0.910,22.7523,reverse
0.900,22.7789,reverse
0.890,22.8002,reverse
0.880,22.8174,reverse
0.870,22.8315,reverse
0.860,22.8430,reverse
0.850,22.8527,reverse
0.840,22.8610,reverse
0.830,22.8681,reverse
0.820,22.8744,reverse
0.810,22.8800,reverse
0.800,22.8850,reverse
0.790,22.8897,reverse
0.780,22.8941,reverse
0.770,22.8982,reverse
0.760,22.9022,reverse
0.750,22.9060,reverse
0.740,22.9097,reverse
0.730,22.9133,reverse
0.720,22.9168,reverse
0.710,22.9203,reverse
0.700,22.9238,reverse
0.690,22.9272,reverse
0.680,22.9307,reverse
0.670,22.9340,reverse
0.660,22.9374,reverse
0.650,22.9408,reverse
0.640,22.9442,reverse
0.630,22.9475,reverse
0.620,22.9509,reverse
0.610,22.9542,reverse
0.600,22.9576,reverse
0.590,22.9609,reverse
0.580,22.9642,reverse
0.570,22.9676,reverse
0.560,22.9709,reverse
0.550,22.9742,reverse
0.540,22.9776,reverse
0.530,22.9809,reverse
0.520,22.9842,reverse
0.510,22.9876,reverse
0.500,22.9909,reverse
0.490,22.9942,reverse
0.480,22.9976,reverse
0.470,23.0009,reverse
0.460,23.0042,reverse
0.450,23.0076,reverse
0.440,23.0109,reverse
0.430,23.0143,reverse
0.420,23.0176,reverse
0.410,23.0209,reverse
0.400,23.0243,reverse
0.390,23.0276,reverse
0.380,23.0309,reverse
0.370,23.0343,reverse
0.360,23.0376,reverse
0.350,23.0409,reverse
0.340,23.0443,reverse
0.330,23.0476,reverse
0.320,23.0509,reverse
0.310,23.0543,reverse
0.300,23.0576,reverse
0.290,23.0609,reverse
0.280,23.0643,reverse
0.270,23.0676,reverse
0.260,23.0709,reverse
0.250,23.0743,reverse
0.240,23.0776,reverse
0.230,23.0809,reverse
0.220,23.0843,reverse
0.210,23.0876,reverse
0.200,23.0909,reverse
0.190,23.0943,reverse
0.180,23.0976,reverse
0.170,23.1009,reverse
0.160,23.1043,reverse
0.150,23.1076,reverse
0.140,23.1109,reverse
0.130,23.1143,reverse
0.120,23.1176,reverse
0.110,23.1209,reverse
0.100,23.1243,reverse
0.090,23.1276,reverse
0.080,23.1309,reverse
0.070,23.1343,reverse
0.060,23.1376,reverse
0.050,23.1409,reverse
0.040,23.1443,reverse
0.030,23.1476,reverse
0.020,23.1509,reverse
0.010,23.1543,reverse
-0.000,23.1576,reverse
-0.010,23.1609,reverse
-0.020,23.1643,reverse
-0.030,23.1676,reverse
-0.040,23.1709,reverse
-0.050,23.1743,reverse
-0.060,23.1776,reverse
-0.070,23.1809,reverse
-0.080,23.1843,reverse
-0.090,23.1876,reverse
-0.100,23.1909,reverse
-0.100,22.9593,forward
-0.090,22.9560,forward
-0.080,22.9527,forward
-0.070,22.9493,forward
-0.060,22.9460,forward
-0.050,22.9427,forward
-0.040,22.9393,forward
-0.030,22.9360,forward
-0.020,22.9327,forward
-0.010,22.9293,forward
-0.000,22.9260,forward
0.010,22.9227,forward
0.020,22.9193,forward
0.030,22.9160,forward
0.040,22.9127,forward
0.050,22.9093,forward
0.060,22.9060,forward
0.070,22.9027,forward
0.080,22.8993,forward
0.090,22.8960,forward
0.100,22.8927,forward
0.110,22.8893,forward
0.120,22.8860,forward
0.130,22.8827,forward
0.140,22.8793,forward
0.150,22.8760,forward
0.160,22.8727,forward
0.170,22.8693,forward
0.180,22.8660,forward
0.190,22.8627,forward
0.200,22.8593,forward
0.210,22.8560,forward
0.220,22.8527,forward
0.230,22.8493,forward
0.240,22.8460,forward
0.250,22.8427,forward
0.260,22.8393,forward
0.270,22.8360,forward
0.280,22.8327,forward
0.290,22.8293,forward
0.300,22.8260,forward
0.310,22.8227,forward
0.320,22.8193,forward
0.330,22.8160,forward
0.340,22.8127,forward
0.350,22.8093,forward
0.360,22.8060,forward
0.370,22.8027,forward
0.380,22.7993,forward
0.390,22.7960,forward
0.400,22.7927,forward
0.410,22.7893,forward
0.420,22.7860,forward
0.430,22.7827,forward
0.440,22.7793,forward
0.450,22.7760,forward
0.460,22.7727,forward
0.470,22.7693,forward
0.480,22.7660,forward
0.490,22.7627,forward
0.500,22.7593,forward
0.510,22.7560,forward
0.520,22.7527,forward
0.530,22.7493,forward
0.540,22.7460,forward
0.550,22.7427,forward
0.560,22.7393,forward
0.570,22.7360,forward
0.580,22.7326,forward
0.590,22.7293,forward
0.600,22.7260,forward
0.610,22.7226,forward
0.620,22.7193,forward
0.630,22.7159,forward
0.640,22.7126,forward
0.650,22.7092,forward
0.660,22.7058,forward
0.670,22.7024,forward
0.680,22.6990,forward
0.690,22.6956,forward
0.700,22.6921,forward
0.710,22.6886,forward
0.720,22.6851,forward
0.730,22.6814,forward
0.740,22.6778,forward
0.750,22.6739,forward
0.760,22.6700,forward
0.770,22.6659,forward
0.780,22.6615,forward
0.790,22.6569,forward
0.800,22.6518,forward
0.810,22.6462,forward
0.820,22.6400,forward
0.830,22.6329,forward
0.840,22.6247,forward
0.850,22.6151,forward
0.860,22.6036,forward
0.870,22.5897,forward
0.880,22.5726,forward
0.890,22.5515,forward
0.900,22.5251,forward
0.910,22.4918,forward
0.920,22.4498,forward
0.930,22.3962,forward
0.940,22.3278,forward
0.950,22.2400,forward
0.960,22.1273,forward
0.970,21.9823,forward
0.980,21.7952,forward
0.990,21.5537,forward
1.000,21.2417,forward
1.010,20.8382,forward
1.020,20.3163,forward
1.030,19.6408,forward
1.040,18.7662,forward
1.050,17.6335,forward
1.060,16.1664,forward
1.070,14.2659,forward
1.080,11.8034,forward
1.090,8.6126,forward
1.100,4.4779,forward
1.110,-0.8804,forward
1.120,-7.8245,forward
1.130,-16.8243,forward
1.140,-28.4884,forward
1.150,-43.6059,forward
