direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1190,23.380,84.17,22.019,0.990,22.241,1.617,2985
forward,1000,1.1090,23.146,84.07,21.578,0.980,22.019,1.633,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-28.3085,reverse
1.140,-16.5827,reverse
1.130,-7.5353,reverse
1.120,-0.5543,reverse
1.110,4.8323,reverse
1.100,8.9889,reverse
1.090,12.1965,reverse
1.080,14.6720,reverse
1.070,16.5827,reverse
1.060,18.0575,reverse
1.050,19.1961,reverse
1.040,20.0753,reverse
1.030,20.7544,reverse
1.020,21.2791,reverse
1.010,21.6847,reverse
1.000,21.9983,reverse
0.990,22.2411,reverse
0.980,22.4291,reverse
0.970,22.5750,reverse
0.960,22.6882,reverse
0.950,22.7764,reverse
0.940,22.8452,reverse
0.930,22.8990,reverse
0.920,22.9413,reverse
0.910,22.9747,reverse
0.900,23.0012,reverse
0.890,23.0224,reverse
0.880,23.0395,reverse
0.870,23.0535,reverse
0.860,23.0651,reverse
0.850,23.0747,reverse
0.840,23.0830,reverse
0.830,23.0901,reverse
0.820,23.0963,reverse
0.810,23.1019,reverse
0.800,23.1070,reverse
0.790,23.1116,reverse
0.780,23.1160,reverse
0.770,23.1201,reverse
0.760,23.1241,reverse
0.750,23.1279,reverse
0.740,23.1316,reverse
0.730,23.1352,reverse
0.720,23.1387,reverse
0.710,23.1422,reverse
0.700,23.1457,reverse
0.690,23.1491,reverse
0.680,23.1526,reverse
0.670,23.1559,reverse
0.660,23.1593,reverse
0.650,23.1627,reverse
0.640,23.1661,reverse
0.630,23.1694,reverse
0.620,23.1728,reverse
0.610,23.1761,reverse
0.600,23.1795,reverse
0.590,23.1828,reverse
0.580,23.1861,reverse
0.570,23.1895,reverse
0.560,23.1928,reverse
0.550,23.1961,reverse
0.540,23.1995,reverse
0.530,23.2028,reverse
0.520,23.2061,reverse
0.510,23.2095,reverse
0.500,23.2128,reverse
0.490,23.2161,reverse
0.480,23.2195,reverse
0.470,23.2228,reverse
0.460,23.2261,reverse
0.450,23.2295,reverse
0.440,23.2328,reverse
0.430,23.2361,reverse
0.420,23.2395,reverse
0.410,23.2428,reverse
0.400,23.2461,reverse
0.390,23.2495,reverse
0.380,23.2528,reverse
0.370,23.2561,reverse
0.360,23.2595,reverse
0.350,23.2628,reverse
0.340,23.2661,reverse
0.330,23.2695,reverse
0.320,23.2728,reverse
0.310,23.2761,reverse
0.300,23.2795,reverse
0.290,23.2828,reverse
0.280,23.2861,reverse
0.270,23.2895,reverse
0.260,23.2928,reverse
0.250,23.2961,reverse
0.240,23.2995,reverse
0.230,23.3028,reverse
0.220,23.3061,reverse
0.210,23.3095,reverse
0.200,23.3128,reverse
0.190,23.3161,reverse
0.180,23.3195,reverse
0.170,23.3228,reverse
0.160,23.3261,reverse
0.150,23.3295,reverse
0.140,23.3328,reverse
0.130,23.3361,reverse
0.120,23.3395,reverse
0.110,23.3428,reverse
