direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1175,22.830,84.14,21.465,0.990,21.682,1.598,3030
forward,1000,1.1075,22.602,84.04,21.036,0.980,21.465,1.614,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.4721,reverse
1.140,-17.6060,reverse
1.130,-8.4504,reverse
1.120,-1.3860,reverse
1.110,4.0651,reverse
1.100,8.2714,reverse
1.090,11.5174,reverse
1.080,14.0224,reverse
1.070,15.9559,reverse
1.060,17.4483,reverse
1.050,18.6005,reverse
1.040,19.4902,reverse
1.030,20.1774,reverse
1.020,20.7083,reverse
1.010,21.1187,reverse
1.000,21.4361,reverse
0.990,21.6817,reverse
0.980,21.8720,reverse
0.970,22.0195,reverse
0.960,22.1341,reverse
0.950,22.2233,reverse
0.940,22.2928,reverse
0.930,22.3473,reverse
0.920,22.3900,reverse
0.910,22.4238,reverse
0.900,22.4506,reverse
0.890,22.4720,reverse
0.880,22.4893,reverse
0.870,22.5034,reverse
0.860,22.5151,reverse
0.850,22.5248,reverse
0.840,22.5331,reverse
0.830,22.5402,reverse
0.820,22.5465,reverse
0.810,22.5521,reverse
0.800,22.5572,reverse
0.790,22.5619,reverse
0.780,22.5663,reverse
0.770,22.5704,reverse
0.760,22.5744,reverse
0.750,22.5782,reverse
0.740,22.5819,reverse
0.730,22.5855,reverse
0.720,22.5891,reverse
0.710,22.5926,reverse
0.700,22.5960,reverse
0.690,22.5995,reverse
0.680,22.6029,reverse
0.670,22.6063,reverse
0.660,22.6096,reverse
0.650,22.6130,reverse
0.640,22.6164,reverse
0.630,22.6197,reverse
0.620,22.6231,reverse
0.610,22.6264,reverse
0.600,22.6298,reverse
0.590,22.6331,reverse
0.580,22.6364,reverse
0.570,22.6398,reverse
0.560,22.6431,reverse
0.550,22.6465,reverse
0.540,22.6498,reverse
0.530,22.6531,reverse
0.520,22.6565,reverse
0.510,22.6598,reverse
0.500,22.6631,reverse
0.490,22.6665,reverse
0.480,22.6698,reverse
0.470,22.6731,reverse
0.460,22.6765,reverse
0.450,22.6798,reverse
0.440,22.6831,reverse
0.430,22.6865,reverse
0.420,22.6898,reverse
0.410,22.6931,reverse
0.400,22.6965,reverse
0.390,22.6998,reverse
0.380,22.7031,reverse
0.370,22.7065,reverse
0.360,22.7098,reverse
0.350,22.7131,reverse
0.340,22.7165,reverse
0.330,22.7198,reverse
0.320,22.7231,reverse
0.310,22.7265,reverse
0.300,22.7298,reverse
0.290,22.7331,reverse
0.280,22.7365,reverse
0.270,22.7398,reverse
0.260,22.7431,reverse
0.250,22.7465,reverse
0.240,22.7498,reverse
0.230,22.7531,reverse
0.220,22.7565,reverse
0.210,22.7598,reverse
0.200,22.7631,reverse
0.190,22.7665,reverse
0.180,22.7698,reverse
0.170,22.7731,reverse
0.160,22.7765,reverse
0.150,22.7798,reverse
0.140,22.7831,reverse
0.130,22.7865,reverse
0.120,22.7898,reverse
0.110,22.7931,reverse
0.100,22.7965,reverse
0.090,22.7998,reverse
0.080,22.8031,reverse
0.070,22.8065,reverse
0.060,22.8098,reverse
0.050,22.8131,reverse
0.040,22.8165,reverse
0.030,22.8198,reverse
0.020,22.8231,reverse
0.010,22.8265,reverse
-0.000,22.8298,reverse
-0.010,22.8331,reverse
-0.020,22.8365,reverse
-0.030,22.8398,reverse
-0.040,22.8431,reverse
-0.050,22.8465,reverse
-0.060,22.8498,reverse
-0.070,22.8531,reverse
-0.080,22.8565,reverse
-0.090,22.8598,reverse
-0.100,22.8631,reverse
-0.100,22.6348,forward
-0.090,22.6315,forward
-0.080,22.6282,forward
-0.070,22.6248,forward
-0.060,22.6215,forward
-0.050,22.6182,forward
-0.040,22.6148,forward
-0.030,22.6115,forward
-0.020,22.6082,forward
-0.010,22.6048,forward
-0.000,22.6015,forward
0.010,22.5982,forward
0.020,22.5948,forward
0.030,22.5915,forward
0.040,22.5882,forward
0.050,22.5848,forward
0.060,22.5815,forward
0.070,22.5782,forward
0.080,22.5748,forward
0.090,22.5715,forward
0.100,22.5682,forward
0.110,22.5648,forward
0.120,22.5615,forward
0.130,22.5582,forward
0.140,22.5548,forward
0.150,22.5515,forward
0.160,22.5482,forward
0.170,22.5448,forward
0.180,22.5415,forward
0.190,22.5382,forward
0.200,22.5348,forward
0.210,22.5315,forward
0.220,22.5282,forward
0.230,22.5248,forward
0.240,22.5215,forward
0.250,22.5182,forward
0.260,22.5148,forward
0.270,22.5115,forward
0.280,22.5082,forward
0.290,22.5048,forward
0.300,22.5015,forward
0.310,22.4982,forward
0.320,22.4948,forward
0.330,22.4915,forward
0.340,22.4882,forward
0.350,22.4848,forward
0.360,22.4815,forward
0.370,22.4782,forward
0.380,22.4748,forward
0.390,22.4715,forward
0.400,22.4682,forward
0.410,22.4648,forward
0.420,22.4615,forward
0.430,22.4582,forward
0.440,22.4548,forward
0.450,22.4515,forward
0.460,22.4482,forward
0.470,22.4448,forward
0.480,22.4415,forward
0.490,22.4382,forward
0.500,22.4348,forward
0.510,22.4315,forward
0.520,22.4282,forward
0.530,22.4248,forward
0.540,22.4215,forward
0.550,22.4182,forward
0.560,22.4148,forward
0.570,22.4115,forward
0.580,22.4081,forward
0.590,22.4048,forward
0.600,22.4015,forward
0.610,22.3981,forward
0.620,22.3948,forward
0.630,22.3914,forward
0.640,22.3880,forward
0.650,22.3847,forward
0.660,22.3813,forward
0.670,22.3779,forward
0.680,22.3745,forward
0.690,22.3711,forward
0.700,22.3676,forward
0.710,22.3641,forward
0.720,22.3605,forward
0.730,22.3569,forward
0.740,22.3532,forward
0.750,22.3494,forward
0.760,22.3455,forward
0.770,22.3413,forward
0.780,22.3370,forward
0.790,22.3323,forward
0.800,22.3272,forward
0.810,22.3217,forward
0.820,22.3154,forward
0.830,22.3083,forward
0.840,22.3001,forward
0.850,22.2904,forward
0.860,22.2788,forward
0.870,22.2648,forward
0.880,22.2477,forward
0.890,22.2264,forward
0.900,22.1998,forward
0.910,22.1664,forward
0.920,22.1240,forward
0.930,22.0701,forward
0.940,22.0012,forward
0.950,21.9129,forward
0.960,21.7994,forward
0.970,21.6533,forward
0.980,21.4649,forward
0.990,21.2217,forward
1.000,20.9075,forward
1.010,20.5012,forward
1.020,19.9755,forward
1.030,19.2952,forward
1.040,18.4144,forward
1.050,17.2737,forward
1.060,15.7961,forward
1.070,13.8819,forward
1.080,11.4019,forward
1.090,8.1883,forward
1.100,4.0241,forward
1.110,-1.3725,forward
1.120,-8.3663,forward
1.130,-17.4304,forward
1.140,-29.1779,forward
1.150,-44.4035,forward
