direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1185,23.200,84.16,21.838,0.990,22.059,1.611,2985
forward,1000,1.1085,22.968,84.06,21.402,0.980,21.838,1.627,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.6853,reverse
1.140,-16.9143,reverse
1.130,-7.8320,reverse
1.120,-0.8242,reverse
1.110,4.5831,reverse
1.100,8.7557,reverse
1.090,11.9757,reverse
1.080,14.4607,reverse
1.070,16.3787,reverse
1.060,17.8592,reverse
1.050,19.0022,reverse
1.040,19.8848,reverse
1.030,20.5665,reverse
1.020,21.0932,reverse
1.010,21.5003,reverse
1.000,21.8152,reverse
0.990,22.0588,reverse
0.980,22.2476,reverse
0.970,22.3940,reverse
0.960,22.5077,reverse
0.950,22.5962,reverse
0.940,22.6652,reverse
0.930,22.7192,reverse
0.920,22.7617,reverse
0.910,22.7952,reverse
0.900,22.8218,reverse
0.890,22.8431,reverse
0.880,22.8602,reverse
0.870,22.8743,reverse
0.860,22.8859,reverse
0.850,22.8955,reverse
0.840,22.9038,reverse
0.830,22.9109,reverse
0.820,22.9172,reverse
0.810,22.9228,reverse
0.800,22.9278,reverse
0.790,22.9325,reverse
0.780,22.9369,reverse
0.770,22.9410,reverse
0.760,22.9449,reverse
0.750,22.9488,reverse
0.740,22.9525,reverse
0.730,22.9561,reverse
0.720,22.9596,reverse
0.710,22.9631,reverse
0.700,22.9666,reverse
0.690,22.9700,reverse
0.680,22.9734,reverse
0.670,22.9768,reverse
0.660,22.9802,reverse
0.650,22.9836,reverse
0.640,22.9869,reverse
0.630,22.9903,reverse
0.620,22.9936,reverse
0.610,22.9970,reverse
0.600,23.0003,reverse
0.590,23.0037,reverse
0.580,23.0070,reverse
0.570,23.0103,reverse
0.560,23.0137,reverse
0.550,23.0170,reverse
0.540,23.0204,reverse
0.530,23.0237,reverse
0.520,23.0270,reverse
0.510,23.0304,reverse
0.500,23.0337,reverse
0.490,23.0370,reverse
0.480,23.0404,reverse
0.470,23.0437,reverse
0.460,23.0470,reverse
0.450,23.0504,reverse
0.440,23.0537,reverse
0.430,23.0570,reverse
0.420,23.0604,reverse
0.410,23.0637,reverse
0.400,23.0670,reverse
0.390,23.0704,reverse
0.380,23.0737,reverse
0.370,23.0770,reverse
0.360,23.0804,reverse
0.350,23.0837,reverse
0.340,23.0870,reverse
0.330,23.0904,reverse
0.320,23.0937,reverse
0.310,23.0970,reverse
0.300,23.1004,reverse
0.290,23.1037,reverse
0.280,23.1070,reverse
0.270,23.1104,reverse
0.260,23.1137,reverse
0.250,23.1170,reverse
0.240,23.1204,reverse
0.230,23.1237,reverse
0.220,23.1270,reverse
0.210,23.1304,reverse
0.200,23.1337,reverse
0.190,23.1370,reverse
0.180,23.1404,reverse
0.170,23.1437,reverse
0.160,23.1470,reverse
0.150,23.1504,reverse
0.140,23.1537,reverse
0.130,23.1570,reverse
0.120,23.1604,reverse
0.110,23.1637,reverse
0.100,23.1670,reverse
0.090,23.1704,reverse
0.080,23.1737,reverse
0.070,23.1770,reverse
0.060,23.1804,reverse
0.050,23.1837,reverse
0.040,23.1870,reverse
0.030,23.1904,reverse
0.020,23.1937,reverse
0.010,23.1970,reverse
-0.000,23.2004,reverse
-0.010,23.2037,reverse
-0.020,23.2070,reverse
-0.030,23.2104,reverse
-0.040,23.2137,reverse
-0.050,23.2170,reverse
-0.060,23.2204,reverse
-0.070,23.2237,reverse
-0.080,23.2270,reverse
-0.090,23.2304,reverse
-0.100,23.2337,reverse
-0.100,23.0017,forward
-0.090,22.9984,forward
-0.080,22.9950,forward
-0.070,22.9917,forward
-0.060,22.9884,forward
-0.050,22.9850,forward
-0.040,22.9817,forward
-0.030,22.9784,forward
-0.020,22.9750,forward
-0.010,22.9717,forward
-0.000,22.9684,forward
0.010,22.9650,forward
0.020,22.9617,forward
0.030,22.9584,forward
0.040,22.9550,forward
0.050,22.9517,forward
0.060,22.9484,forward
0.070,22.9450,forward
0.080,22.9417,forward
0.090,22.9384,forward
0.100,22.9350,forward
0.110,22.9317,forward
0.120,22.9284,forward
0.130,22.9250,forward
0.140,22.9217,forward
0.150,22.9184,forward
0.160,22.9150,forward
0.170,22.9117,forward
0.180,22.9084,forward
0.190,22.9050,forward
0.200,22.9017,forward
0.210,22.8984,forward
0.220,22.8950,forward
0.230,22.8917,forward
0.240,22.8884,forward
0.250,22.8850,forward
0.260,22.8817,forward
0.270,22.8784,forward
0.280,22.8750,forward
0.290,22.8717,forward
0.300,22.8684,forward
0.310,22.8650,forward
0.320,22.8617,forward
0.330,22.8584,forward
0.340,22.8550,forward
0.350,22.8517,forward
0.360,22.8484,forward
0.370,22.8450,forward
0.380,22.8417,forward
0.390,22.8384,forward
0.400,22.8350,forward
0.410,22.8317,forward
0.420,22.8284,forward
0.430,22.8250,forward
0.440,22.8217,forward
0.450,22.8184,forward
0.460,22.8150,forward
0.470,22.8117,forward
0.480,22.8084,forward
0.490,22.8050,forward
0.500,22.8017,forward
0.510,22.7984,forward
0.520,22.7950,forward
0.530,22.7917,forward
0.540,22.7884,forward
0.550,22.7850,forward
0.560,22.7817,forward
0.570,22.7783,forward
0.580,22.7750,forward
0.590,22.7717,forward
0.600,22.7683,forward
0.610,22.7650,forward
0.620,22.7616,forward
0.630,22.7583,forward
0.640,22.7549,forward
0.650,22.7515,forward
0.660,22.7482,forward
0.670,22.7448,forward
0.680,22.7414,forward
0.690,22.7379,forward
0.700,22.7345,forward
0.710,22.7310,forward
0.720,22.7274,forward
0.730,22.7238,forward
0.740,22.7201,forward
0.750,22.7163,forward
0.760,22.7124,forward
0.770,22.7082,forward
0.780,22.7039,forward
0.790,22.6992,forward
0.800,22.6942,forward
0.810,22.6886,forward
0.820,22.6824,forward
0.830,22.6753,forward
0.840,22.6671,forward
0.850,22.6575,forward
0.860,22.6460,forward
0.870,22.6320,forward
0.880,22.6150,forward
0.890,22.5939,forward
0.900,22.5675,forward
0.910,22.5343,forward
0.920,22.4923,forward
0.930,22.4387,forward
0.940,22.3704,forward
0.950,22.2827,forward
0.960,22.1701,forward
0.970,22.0252,forward
0.980,21.8383,forward
0.990,21.5970,forward
1.000,21.2853,forward
1.010,20.8822,forward
1.020,20.3607,forward
