direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1181,23.054,84.15,21.691,0.990,21.910,1.606,2985
forward,1000,1.1081,22.824,84.05,21.257,0.980,21.691,1.622,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.9941,reverse
1.140,-17.1859,reverse
1.130,-8.0749,reverse
1.120,-1.0450,reverse
1.110,4.3795,reverse
1.100,8.5653,reverse
1.090,11.7954,reverse
1.080,14.2883,reverse
1.070,16.2123,reverse
1.060,17.6975,reverse
1.050,18.8441,reverse
1.040,19.7294,reverse
1.030,20.4133,reverse
1.020,20.9416,reverse
1.010,21.3500,reverse
1.000,21.6658,reverse
0.990,21.9103,reverse
0.980,22.0996,reverse
0.970,22.2465,reverse
0.960,22.3605,reverse
0.950,22.4493,reverse
0.940,22.5185,reverse
0.930,22.5727,reverse
0.920,22.6153,reverse
0.910,22.6489,reverse
0.900,22.6755,reverse
0.890,22.6969,reverse
0.880,22.7141,reverse
0.870,22.7282,reverse
0.860,22.7398,reverse
0.850,22.7495,reverse
0.840,22.7578,reverse
0.830,22.7649,reverse
0.820,22.7711,reverse
0.810,22.7767,reverse
0.800,22.7818,reverse
0.790,22.7865,reverse
0.780,22.7909,reverse
0.770,22.7950,reverse
0.760,22.7990,reverse
0.750,22.8028,reverse
0.740,22.8065,reverse
0.730,22.8101,reverse
0.720,22.8136,reverse
0.710,22.8171,reverse
0.700,22.8206,reverse
0.690,22.8240,reverse
0.680,22.8275,reverse
0.670,22.8308,reverse
0.660,22.8342,reverse
0.650,22.8376,reverse
0.640,22.8410,reverse
0.630,22.8443,reverse
0.620,22.8477,reverse
0.610,22.8510,reverse
0.600,22.8543,reverse
0.590,22.8577,reverse
0.580,22.8610,reverse
0.570,22.8644,reverse
0.560,22.8677,reverse
0.550,22.8710,reverse
0.540,22.8744,reverse
0.530,22.8777,reverse
0.520,22.8810,reverse
0.510,22.8844,reverse
0.500,22.8877,reverse
0.490,22.8910,reverse
0.480,22.8944,reverse
0.470,22.8977,reverse
0.460,22.9010,reverse
0.450,22.9044,reverse
0.440,22.9077,reverse
0.430,22.9110,reverse
0.420,22.9144,reverse
0.410,22.9177,reverse
0.400,22.9210,reverse
0.390,22.9244,reverse
0.380,22.9277,reverse
0.370,22.9310,reverse
0.360,22.9344,reverse
0.350,22.9377,reverse
0.340,22.9410,reverse
0.330,22.9444,reverse
0.320,22.9477,reverse
0.310,22.9510,reverse
0.300,22.9544,reverse
0.290,22.9577,reverse
0.280,22.9610,reverse
0.270,22.9644,reverse
0.260,22.9677,reverse
0.250,22.9710,reverse
0.240,22.9744,reverse
0.230,22.9777,reverse
0.220,22.9810,reverse
0.210,22.9844,reverse
0.200,22.9877,reverse
0.190,22.9910,reverse
0.180,22.9944,reverse
0.170,22.9977,reverse
0.160,23.0010,reverse
0.150,23.0044,reverse
0.140,23.0077,reverse
0.130,23.0110,reverse
0.120,23.0144,reverse
0.110,23.0177,reverse
0.100,23.0210,reverse
0.090,23.0244,reverse
0.080,23.0277,reverse
0.070,23.0310,reverse
0.060,23.0344,reverse
0.050,23.0377,reverse
0.040,23.0410,reverse
0.030,23.0444,reverse
0.020,23.0477,reverse
0.010,23.0510,reverse
-0.000,23.0544,reverse
-0.010,23.0577,reverse
-0.020,23.0610,reverse
-0.030,23.0644,reverse
-0.040,23.0677,reverse
-0.050,23.0710,reverse
-0.060,23.0744,reverse
-0.070,23.0777,reverse
-0.080,23.0810,reverse
-0.090,23.0844,reverse
-0.100,23.0877,reverse
-0.100,22.8572,forward
-0.090,22.8538,forward
-0.080,22.8505,forward
-0.070,22.8472,forward
-0.060,22.8438,forward
-0.050,22.8405,forward
-0.040,22.8372,forward
-0.030,22.8338,forward
-0.020,22.8305,forward
-0.010,22.8272,forward
-0.000,22.8238,forward
0.010,22.8205,forward
0.020,22.8172,forward
0.030,22.8138,forward
0.040,22.8105,forward
0.050,22.8072,forward
0.060,22.8038,forward
0.070,22.8005,forward
0.080,22.7972,forward
0.090,22.7938,forward
0.100,22.7905,forward
0.110,22.7872,forward
0.120,22.7838,forward
0.130,22.7805,forward
0.140,22.7772,forward
0.150,22.7738,forward
0.160,22.7705,forward
0.170,22.7672,forward
0.180,22.7638,forward
0.190,22.7605,forward
0.200,22.7572,forward
0.210,22.7538,forward
0.220,22.7505,forward
0.230,22.7472,forward
0.240,22.7438,forward
0.250,22.7405,forward
0.260,22.7372,forward
0.270,22.7338,forward
0.280,22.7305,forward
0.290,22.7272,forward
0.300,22.7238,forward
0.310,22.7205,forward
0.320,22.7172,forward
0.330,22.7138,forward
0.340,22.7105,forward
0.350,22.7072,forward
0.360,22.7038,forward
0.370,22.7005,forward
0.380,22.6972,forward
0.390,22.6938,forward
0.400,22.6905,forward
0.410,22.6872,forward
0.420,22.6838,forward
0.430,22.6805,forward
0.440,22.6772,forward
0.450,22.6738,forward
0.460,22.6705,forward
0.470,22.6672,forward
0.480,22.6638,forward
0.490,22.6605,forward
0.500,22.6572,forward
0.510,22.6538,forward
0.520,22.6505,forward
0.530,22.6472,forward
0.540,22.6438,forward
0.550,22.6405,forward
0.560,22.6372,forward
0.570,22.6338,forward
0.580,22.6305,forward
0.590,22.6271,forward
0.600,22.6238,forward
0.610,22.6204,forward
0.620,22.6171,forward
0.630,22.6137,forward
0.640,22.6104,forward
0.650,22.6070,forward
0.660,22.6036,forward
0.670,22.6002,forward
0.680,22.5968,forward
0.690,22.5934,forward
0.700,22.5899,forward
0.710,22.5864,forward
0.720,22.5829,forward
0.730,22.5793,forward
0.740,22.5756,forward
0.750,22.5718,forward
0.760,22.5678,forward
0.770,22.5637,forward
0.780,22.5593,forward
0.790,22.5547,forward
0.800,22.5496,forward
0.810,22.5440,forward
0.820,22.5378,forward
0.830,22.5307,forward
0.840,22.5225,forward
0.850,22.5128,forward
0.860,22.5013,forward
0.870,22.4874,forward
0.880,22.4703,forward
0.890,22.4491,forward
0.900,22.4227,forward
0.910,22.3894,forward
0.920,22.3472,forward
0.930,22.2935,forward
0.940,22.2250,forward
0.950,22.1371,forward
0.960,22.0241,forward
0.970,21.8787,forward
0.980,21.6912,forward
0.990,21.4492,forward
1.000,21.1365,forward
1.010,20.7321,forward
1.020,20.2090,forward
1.030,19.5320,forward
1.040,18.6555,forward
1.050,17.5203,forward
1.060,16.0499,forward
1.070,14.1451,forward
1.080,11.6772,forward
1.090,8.4793,forward
1.100,4.3353,forward
1.110,-1.0349,forward
1.120,-7.9946,forward
1.130,-17.0145,forward
1.140,-28.7046,forward
1.150,-43.8559,forward
