direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1178,22.965,84.15,21.601,0.990,21.819,1.603,2985
forward,1000,1.1078,22.735,84.05,21.169,0.980,21.601,1.619,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.1846,reverse
1.140,-17.3533,reverse
1.130,-8.2246,reverse
1.120,-1.1810,reverse
1.110,4.2540,reverse
1.100,8.4480,reverse
1.090,11.6844,reverse
1.080,14.1822,reverse
1.070,16.1099,reverse
1.060,17.5980,reverse
1.050,18.7468,reverse
1.040,19.6339,reverse
1.030,20.3191,reverse
1.020,20.8485,reverse
1.010,21.2576,reverse
1.000,21.5741,reverse
0.990,21.8190,reverse
0.980,22.0087,reverse
0.970,22.1558,reverse
0.960,22.2701,reverse
0.950,22.3590,reverse
0.940,22.4284,reverse
0.930,22.4827,reverse
0.920,22.5253,reverse
0.910,22.5590,reverse
0.900,22.5857,reverse
0.890,22.6071,reverse
0.880,22.6243,reverse
0.870,22.6384,reverse
0.860,22.6500,reverse
0.850,22.6597,reverse
0.840,22.6680,reverse
0.830,22.6752,reverse
0.820,22.6814,reverse
0.810,22.6870,reverse
0.800,22.6921,reverse
0.790,22.6968,reverse
0.780,22.7012,reverse
0.770,22.7053,reverse
0.760,22.7093,reverse
0.750,22.7131,reverse
0.740,22.7168,reverse
0.730,22.7204,reverse
0.720,22.7239,reverse
0.710,22.7274,reverse
0.700,22.7309,reverse
0.690,22.7343,reverse
0.680,22.7377,reverse
0.670,22.7411,reverse
0.660,22.7445,reverse
0.650,22.7479,reverse
0.640,22.7512,reverse
0.630,22.7546,reverse
0.620,22.7580,reverse
0.610,22.7613,reverse
0.600,22.7646,reverse
0.590,22.7680,reverse
0.580,22.7713,reverse
0.570,22.7747,reverse
0.560,22.7780,reverse
0.550,22.7813,reverse
0.540,22.7847,reverse
0.530,22.7880,reverse
0.520,22.7913,reverse
0.510,22.7947,reverse
0.500,22.7980,reverse
0.490,22.8013,reverse
0.480,22.8047,reverse
0.470,22.8080,reverse
0.460,22.8113,reverse
0.450,22.8147,reverse
0.440,22.8180,reverse
0.430,22.8213,reverse
0.420,22.8247,reverse
0.410,22.8280,reverse
0.400,22.8313,reverse
0.390,22.8347,reverse
0.380,22.8380,reverse
0.370,22.8413,reverse
0.360,22.8447,reverse
0.350,22.8480,reverse
0.340,22.8513,reverse
0.330,22.8547,reverse
0.320,22.8580,reverse
0.310,22.8613,reverse
0.300,22.8647,reverse
0.290,22.8680,reverse
0.280,22.8713,reverse
0.270,22.8747,reverse
0.260,22.8780,reverse
0.250,22.8813,reverse
0.240,22.8847,reverse
0.230,22.8880,reverse
0.220,22.8913,reverse
0.210,22.8947,reverse
0.200,22.8980,reverse
0.190,22.9013,reverse
0.180,22.9047,reverse
0.170,22.9080,reverse
0.160,22.9113,reverse
0.150,22.9147,reverse
0.140,22.9180,reverse
0.130,22.9213,reverse
0.120,22.9247,reverse
0.110,22.9280,reverse
0.100,22.9313,reverse
0.090,22.9347,reverse
0.080,22.9380,reverse
0.070,22.9413,reverse
0.060,22.9447,reverse
0.050,22.9480,reverse
0.040,22.9513,reverse
0.030,22.9547,reverse
0.020,22.9580,reverse
0.010,22.9613,reverse
-0.000,22.9647,reverse
-0.010,22.9680,reverse
-0.020,22.9713,reverse
-0.030,22.9747,reverse
-0.040,22.9780,reverse
-0.050,22.9813,reverse
-0.060,22.9847,reverse
-0.070,22.9880,reverse
-0.080,22.9913,reverse
-0.090,22.9947,reverse
-0.100,22.9980,reverse
-0.100,22.7684,forward
-0.090,22.7650,forward
-0.080,22.7617,forward
-0.070,22.7584,forward
-0.060,22.7550,forward
-0.050,22.7517,forward
-0.040,22.7484,forward
-0.030,22.7450,forward
-0.020,22.7417,forward
-0.010,22.7384,forward
-0.000,22.7350,forward
0.010,22.7317,forward
0.020,22.7284,forward
0.030,22.7250,forward
0.040,22.7217,forward
0.050,22.7184,forward
0.060,22.7150,forward
0.070,22.7117,forward
0.080,22.7084,forward
0.090,22.7050,forward
0.100,22.7017,forward
0.110,22.6984,forward
0.120,22.6950,forward
0.130,22.6917,forward
0.140,22.6884,forward
0.150,22.6850,forward
0.160,22.6817,forward
0.170,22.6784,forward
0.180,22.6750,forward
0.190,22.6717,forward
0.200,22.6684,forward
0.210,22.6650,forward
0.220,22.6617,forward
0.230,22.6584,forward
0.240,22.6550,forward
0.250,22.6517,forward
0.260,22.6484,forward
0.270,22.6450,forward
0.280,22.6417,forward
0.290,22.6384,forward
0.300,22.6350,forward
0.310,22.6317,forward
0.320,22.6284,forward
0.330,22.6250,forward
0.340,22.6217,forward
0.350,22.6184,forward
0.360,22.6150,forward
0.370,22.6117,forward
0.380,22.6084,forward
0.390,22.6050,forward
0.400,22.6017,forward
0.410,22.5984,forward
0.420,22.5950,forward
0.430,22.5917,forward
0.440,22.5884,forward
0.450,22.5850,forward
0.460,22.5817,forward
0.470,22.5784,forward
0.480,22.5750,forward
0.490,22.5717,forward
0.500,22.5684,forward
0.510,22.5650,forward
0.520,22.5617,forward
0.530,22.5584,forward
0.540,22.5550,forward
0.550,22.5517,forward
0.560,22.5483,forward
0.570,22.5450,forward
0.580,22.5417,forward
0.590,22.5383,forward
0.600,22.5350,forward
0.610,22.5316,forward
0.620,22.5283,forward
0.630,22.5249,forward
0.640,22.5216,forward
0.650,22.5182,forward
0.660,22.5148,forward
0.670,22.5114,forward
0.680,22.5080,forward
0.690,22.5046,forward
0.700,22.5011,forward
0.710,22.4976,forward
0.720,22.4941,forward
0.730,22.4905,forward
0.740,22.4868,forward
0.750,22.4830,forward
0.760,22.4790,forward
0.770,22.4749,forward
0.780,22.4705,forward
0.790,22.4659,forward
0.800,22.4608,forward
0.810,22.4552,forward
0.820,22.4490,forward
0.830,22.4419,forward
0.840,22.4337,forward
0.850,22.4240,forward
0.860,22.4124,forward
0.870,22.3985,forward
0.880,22.3814,forward
0.890,22.3602,forward
0.900,22.3337,forward
0.910,22.3003,forward
0.920,22.2581,forward
0.930,22.2043,forward
0.940,22.1356,forward
0.950,22.0475,forward
0.960,21.9344,forward
0.970,21.7887,forward
0.980,21.6008,forward
0.990,21.3583,forward
1.000,21.0450,forward
1.010,20.6399,forward
1.020,20.1158,forward
1.030,19.4374,forward
1.040,18.5592,forward
1.050,17.4218,forward
1.060,15.9486,forward
1.070,14.0401,forward
1.080,11.5673,forward
1.090,8.3632,forward
1.100,4.2111,forward
1.110,-1.1696,forward
1.120,-8.1428,forward
1.130,-17.1803,forward
1.140,-28.8932,forward
1.150,-44.0741,forward
