direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1165,22.493,84.12,21.126,0.990,21.339,1.586,3030
forward,1000,1.1065,22.268,84.02,20.703,0.980,21.125,1.602,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-30.1960,reverse
1.140,-18.2414,reverse
1.130,-9.0175,reverse
1.120,-1.9005,reverse
1.110,3.5912,reverse
1.100,7.8289,reverse
1.090,11.0990,reverse
1.080,13.6227,reverse
1.070,15.5706,reverse
1.060,17.0741,reverse
1.050,18.2349,reverse
1.040,19.1312,reverse
1.030,19.8235,reverse
1.020,20.3584,reverse
1.010,20.7718,reverse
1.000,21.0915,reverse
0.990,21.3389,reverse
0.980,21.5306,reverse
0.970,21.6792,reverse
0.960,21.7946,reverse
0.950,21.8844,reverse
0.940,21.9545,reverse
0.930,22.0093,reverse
0.920,22.0523,reverse
0.910,22.0863,reverse
0.900,22.1133,reverse
0.890,22.1348,reverse
0.880,22.1523,reverse
0.870,22.1664,reverse
0.860,22.1781,reverse
0.850,22.1879,reverse
0.840,22.1963,reverse
0.830,22.2034,reverse
0.820,22.2097,reverse
0.810,22.2154,reverse
0.800,22.2205,reverse
0.790,22.2252,reverse
0.780,22.2295,reverse
0.770,22.2337,reverse
0.760,22.2377,reverse
0.750,22.2415,reverse
0.740,22.2452,reverse
0.730,22.2488,reverse
0.720,22.2523,reverse
0.710,22.2559,reverse
0.700,22.2593,reverse
0.690,22.2628,reverse
0.680,22.2662,reverse
0.670,22.2696,reverse
0.660,22.2729,reverse
0.650,22.2763,reverse
0.640,22.2797,reverse
0.630,22.2830,reverse
0.620,22.2864,reverse
0.610,22.2897,reverse
0.600,22.2931,reverse
0.590,22.2964,reverse
0.580,22.2997,reverse
0.570,22.3031,reverse
0.560,22.3064,reverse
0.550,22.3098,reverse
0.540,22.3131,reverse
0.530,22.3164,reverse
0.520,22.3198,reverse
0.510,22.3231,reverse
0.500,22.3264,reverse
0.490,22.3298,reverse
0.480,22.3331,reverse
0.470,22.3364,reverse
0.460,22.3398,reverse
0.450,22.3431,reverse
0.440,22.3464,reverse
0.430,22.3498,reverse
0.420,22.3531,reverse
0.410,22.3564,reverse
0.400,22.3598,reverse
0.390,22.3631,reverse
0.380,22.3664,reverse
0.370,22.3698,reverse
0.360,22.3731,reverse
0.350,22.3764,reverse
0.340,22.3798,reverse
0.330,22.3831,reverse
0.320,22.3864,reverse
0.310,22.3898,reverse
0.300,22.3931,reverse
0.290,22.3964,reverse
0.280,22.3998,reverse
0.270,22.4031,reverse
0.260,22.4064,reverse
0.250,22.4098,reverse
0.240,22.4131,reverse
0.230,22.4164,reverse
0.220,22.4198,reverse
0.210,22.4231,reverse
0.200,22.4264,reverse
0.190,22.4298,reverse
0.180,22.4331,reverse
0.170,22.4364,reverse
0.160,22.4398,reverse
0.150,22.4431,reverse
0.140,22.4464,reverse
0.130,22.4498,reverse
0.120,22.4531,reverse
0.110,22.4564,reverse
0.100,22.4598,reverse
0.090,22.4631,reverse
0.080,22.4664,reverse
0.070,22.4698,reverse
0.060,22.4731,reverse
0.050,22.4764,reverse
0.040,22.4798,reverse
0.030,22.4831,reverse
0.020,22.4864,reverse
0.010,22.4898,reverse
-0.000,22.4931,reverse
-0.010,22.4964,reverse
-0.020,22.4998,reverse
-0.030,22.5031,reverse
-0.040,22.5064,reverse
-0.050,22.5098,reverse
-0.060,22.5131,reverse
-0.070,22.5164,reverse
-0.080,22.5198,reverse
-0.090,22.5231,reverse
-0.100,22.5264,reverse
-0.100,22.3015,forward
-0.090,22.2982,forward
-0.080,22.2948,forward
-0.070,22.2915,forward
-0.060,22.2882,forward
-0.050,22.2848,forward
-0.040,22.2815,forward
-0.030,22.2782,forward
-0.020,22.2748,forward
-0.010,22.2715,forward
-0.000,22.2682,forward
0.010,22.2648,forward
0.020,22.2615,forward
0.030,22.2582,forward
0.040,22.2548,forward
0.050,22.2515,forward
0.060,22.2482,forward
0.070,22.2448,forward
0.080,22.2415,forward
0.090,22.2382,forward
0.100,22.2348,forward
0.110,22.2315,forward
0.120,22.2282,forward
0.130,22.2248,forward
0.140,22.2215,forward
0.150,22.2182,forward
0.160,22.2148,forward
0.170,22.2115,forward
0.180,22.2082,forward
0.190,22.2048,forward
0.200,22.2015,forward
0.210,22.1982,forward
0.220,22.1948,forward
0.230,22.1915,forward
0.240,22.1882,forward
0.250,22.1848,forward
0.260,22.1815,forward
0.270,22.1782,forward
0.280,22.1748,forward
0.290,22.1715,forward
0.300,22.1682,forward
0.310,22.1648,forward
0.320,22.1615,forward
0.330,22.1582,forward
0.340,22.1548,forward
0.350,22.1515,forward
0.360,22.1482,forward
0.370,22.1448,forward
0.380,22.1415,forward
0.390,22.1382,forward
0.400,22.1348,forward
0.410,22.1315,forward
0.420,22.1282,forward
0.430,22.1248,forward
0.440,22.1215,forward
0.450,22.1182,forward
0.460,22.1148,forward
0.470,22.1115,forward
0.480,22.1082,forward
0.490,22.1048,forward
0.500,22.1015,forward
0.510,22.0982,forward
0.520,22.0948,forward
0.530,22.0915,forward
0.540,22.0882,forward
0.550,22.0848,forward
0.560,22.0815,forward
0.570,22.0781,forward
0.580,22.0748,forward
0.590,22.0715,forward
0.600,22.0681,forward
0.610,22.0648,forward
0.620,22.0614,forward
0.630,22.0581,forward
0.640,22.0547,forward
0.650,22.0513,forward
0.660,22.0480,forward
0.670,22.0446,forward
0.680,22.0412,forward
0.690,22.0377,forward
0.700,22.0343,forward
0.710,22.0308,forward
0.720,22.0272,forward
0.730,22.0236,forward
0.740,22.0199,forward
0.750,22.0161,forward
0.760,22.0121,forward
0.770,22.0080,forward
0.780,22.0036,forward
0.790,21.9989,forward
0.800,21.9938,forward
0.810,21.9882,forward
0.820,21.9820,forward
0.830,21.9748,forward
0.840,21.9666,forward
0.850,21.9568,forward
0.860,21.9452,forward
0.870,21.9311,forward
0.880,21.9139,forward
0.890,21.8925,forward
0.900,21.8657,forward
0.910,21.8321,forward
0.920,21.7894,forward
0.930,21.7351,forward
0.940,21.6657,forward
0.950,21.5768,forward
0.960,21.4625,forward
0.970,21.3153,forward
0.980,21.1255,forward
0.990,20.8806,forward
1.000,20.5640,forward
1.010,20.1547,forward
1.020,19.6252,forward
1.030,18.9398,forward
1.040,18.0524,forward
1.050,16.9032,forward
1.060,15.4147,forward
1.070,13.4863,forward
1.080,10.9877,forward
1.090,7.7502,forward
1.100,3.5549,forward
1.110,-1.8819,forward
