direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1171,22.705,84.13,21.339,0.990,21.555,1.594,2985
forward,1000,1.1071,22.478,84.03,20.912,0.980,21.339,1.610,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.7396,reverse
1.140,-17.8409,reverse
1.130,-8.6602,reverse
1.120,-1.5763,reverse
1.110,3.8897,reverse
1.100,8.1075,reverse
1.090,11.3624,reverse
1.080,13.8744,reverse
1.070,15.8131,reverse
1.060,17.3097,reverse
1.050,18.4650,reverse
1.040,19.3571,reverse
1.030,20.0462,reverse
1.020,20.5786,reverse
1.010,20.9901,reverse
1.000,21.3083,reverse
0.990,21.5546,reverse
0.980,21.7453,reverse
0.970,21.8933,reverse
0.960,22.0082,reverse
0.950,22.0976,reverse
0.940,22.1673,reverse
0.930,22.2219,reverse
0.920,22.2648,reverse
0.910,22.2986,reverse
0.900,22.3255,reverse
0.890,22.3470,reverse
0.880,22.3643,reverse
0.870,22.3784,reverse
0.860,22.3901,reverse
0.850,22.3999,reverse
0.840,22.4082,reverse
0.830,22.4153,reverse
0.820,22.4216,reverse
0.810,22.4272,reverse
0.800,22.4323,reverse
0.790,22.4370,reverse
0.780,22.4414,reverse
0.770,22.4455,reverse
0.760,22.4495,reverse
0.750,22.4533,reverse
0.740,22.4570,reverse
0.730,22.4606,reverse
0.720,22.4642,reverse
0.710,22.4677,reverse
0.700,22.4711,reverse
0.690,22.4746,reverse
0.680,22.4780,reverse
0.670,22.4814,reverse
0.660,22.4848,reverse
0.650,22.4881,reverse
0.640,22.4915,reverse
0.630,22.4948,reverse
0.620,22.4982,reverse
0.610,22.5015,reverse
0.600,22.5049,reverse
0.590,22.5082,reverse
0.580,22.5116,reverse
0.570,22.5149,reverse
0.560,22.5182,reverse
