direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1174,22.811,84.14,21.446,0.990,21.663,1.597,3030
forward,1000,1.1074,22.583,84.04,21.017,0.980,21.446,1.613,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.5121,reverse
1.140,-17.6411,reverse
1.130,-8.4818,reverse
1.120,-1.4144,reverse
1.110,4.0388,reverse
1.100,8.2469,reverse
1.090,11.4942,reverse
1.080,14.0003,reverse
1.070,15.9345,reverse
1.060,17.4276,reverse
1.050,18.5803,reverse
1.040,19.4703,reverse
1.030,20.1578,reverse
1.020,20.6889,reverse
1.010,21.0995,reverse
1.000,21.4170,reverse
0.990,21.6627,reverse
0.980,21.8530,reverse
0.970,22.0006,reverse
0.960,22.1153,reverse
0.950,22.2045,reverse
0.940,22.2741,reverse
0.930,22.3285,reverse
0.920,22.3713,reverse
0.910,22.4050,reverse
0.900,22.4318,reverse
0.890,22.4533,reverse
0.880,22.4706,reverse
0.870,22.4847,reverse
0.860,22.4963,reverse
0.850,22.5061,reverse
0.840,22.5144,reverse
0.830,22.5215,reverse
0.820,22.5278,reverse
0.810,22.5334,reverse
0.800,22.5385,reverse
0.790,22.5432,reverse
0.780,22.5476,reverse
0.770,22.5517,reverse
0.760,22.5557,reverse
0.750,22.5595,reverse
0.740,22.5632,reverse
0.730,22.5668,reverse
0.720,22.5704,reverse
0.710,22.5739,reverse
0.700,22.5773,reverse
0.690,22.5808,reverse
0.680,22.5842,reverse
0.670,22.5876,reverse
0.660,22.5909,reverse
0.650,22.5943,reverse
0.640,22.5977,reverse
0.630,22.6010,reverse
0.620,22.6044,reverse
0.610,22.6077,reverse
0.600,22.6111,reverse
0.590,22.6144,reverse
0.580,22.6177,reverse
0.570,22.6211,reverse
0.560,22.6244,reverse
0.550,22.6278,reverse
0.540,22.6311,reverse
0.530,22.6344,reverse
0.520,22.6378,reverse
0.510,22.6411,reverse
0.500,22.6444,reverse
0.490,22.6478,reverse
0.480,22.6511,reverse
0.470,22.6544,reverse
0.460,22.6578,reverse
0.450,22.6611,reverse
0.440,22.6644,reverse
0.430,22.6678,reverse
0.420,22.6711,reverse
0.410,22.6744,reverse
0.400,22.6778,reverse
0.390,22.6811,reverse
0.380,22.6844,reverse
0.370,22.6878,reverse
0.360,22.6911,reverse
0.350,22.6944,reverse
0.340,22.6978,reverse
0.330,22.7011,reverse
0.320,22.7044,reverse
0.310,22.7078,reverse
0.300,22.7111,reverse
0.290,22.7144,reverse
0.280,22.7178,reverse
0.270,22.7211,reverse
0.260,22.7244,reverse
0.250,22.7278,reverse
0.240,22.7311,reverse
0.230,22.7344,reverse
0.220,22.7378,reverse
0.210,22.7411,reverse
0.200,22.7444,reverse
0.190,22.7478,reverse
0.180,22.7511,reverse
0.170,22.7544,reverse
0.160,22.7578,reverse
0.150,22.7611,reverse
0.140,22.7644,reverse
0.130,22.7678,reverse
0.120,22.7711,reverse
0.110,22.7744,reverse
0.100,22.7778,reverse
0.090,22.7811,reverse
0.080,22.7844,reverse
0.070,22.7878,reverse
0.060,22.7911,reverse
0.050,22.7944,reverse
0.040,22.7978,reverse
0.030,22.8011,reverse
0.020,22.8044,reverse
0.010,22.8078,reverse
-0.000,22.8111,reverse
-0.010,22.8144,reverse
-0.020,22.8178,reverse
-0.030,22.8211,reverse
-0.040,22.8244,reverse
-0.050,22.8278,reverse
-0.060,22.8311,reverse
-0.070,22.8344,reverse
-0.080,22.8378,reverse
-0.090,22.8411,reverse
-0.100,22.8444,reverse
-0.100,22.6163,forward
-0.090,22.6130,forward
-0.080,22.6097,forward
-0.070,22.6063,forward
-0.060,22.6030,forward
-0.050,22.5997,forward
-0.040,22.5963,forward
-0.030,22.5930,forward
-0.020,22.5897,forward
-0.010,22.5863,forward
-0.000,22.5830,forward
0.010,22.5797,forward
0.020,22.5763,forward
0.030,22.5730,forward
0.040,22.5697,forward
0.050,22.5663,forward
0.060,22.5630,forward
0.070,22.5597,forward
0.080,22.5563,forward
0.090,22.5530,forward
0.100,22.5497,forward
0.110,22.5463,forward
0.120,22.5430,forward
0.130,22.5397,forward
0.140,22.5363,forward
0.150,22.5330,forward
0.160,22.5297,forward
0.170,22.5263,forward
0.180,22.5230,forward
0.190,22.5197,forward
0.200,22.5163,forward
0.210,22.5130,forward
0.220,22.5097,forward
0.230,22.5063,forward
0.240,22.5030,forward
0.250,22.4997,forward
0.260,22.4963,forward
0.270,22.4930,forward
0.280,22.4897,forward
0.290,22.4863,forward
0.300,22.4830,forward
0.310,22.4797,forward
0.320,22.4763,forward
0.330,22.4730,forward
0.340,22.4697,forward
0.350,22.4663,forward
0.360,22.4630,forward
0.370,22.4597,forward
0.380,22.4563,forward
0.390,22.4530,forward
0.400,22.4497,forward
0.410,22.4463,forward
0.420,22.4430,forward
0.430,22.4397,forward
0.440,22.4363,forward
0.450,22.4330,forward
0.460,22.4297,forward
0.470,22.4263,forward
0.480,22.4230,forward
0.490,22.4197,forward
0.500,22.4163,forward
0.510,22.4130,forward
0.520,22.4096,forward
0.530,22.4063,forward
0.540,22.4030,forward
0.550,22.3996,forward
0.560,22.3963,forward
0.570,22.3930,forward
0.580,22.3896,forward
0.590,22.3863,forward
0.600,22.3829,forward
0.610,22.3796,forward
0.620,22.3762,forward
0.630,22.3729,forward
0.640,22.3695,forward
0.650,22.3662,forward
0.660,22.3628,forward
0.670,22.3594,forward
0.680,22.3560,forward
0.690,22.3525,forward
0.700,22.3491,forward
0.710,22.3456,forward
0.720,22.3420,forward
0.730,22.3384,forward
0.740,22.3347,forward
0.750,22.3309,forward
0.760,22.3270,forward
0.770,22.3228,forward
0.780,22.3185,forward
0.790,22.3138,forward
0.800,22.3087,forward
0.810,22.3031,forward
0.820,22.2969,forward
0.830,22.2898,forward
0.840,22.2815,forward
0.850,22.2719,forward
0.860,22.2603,forward
0.870,22.2463,forward
0.880,22.2291,forward
0.890,22.2079,forward
0.900,22.1813,forward
0.910,22.1478,forward
0.920,22.1054,forward
0.930,22.0515,forward
0.940,21.9826,forward
0.950,21.8942,forward
0.960,21.7807,forward
0.970,21.6345,forward
0.980,21.4461,forward
0.990,21.2028,forward
1.000,20.8884,forward
1.010,20.4820,forward
1.020,19.9561,forward
1.030,19.2755,forward
1.040,18.3943,forward
1.050,17.2531,forward
1.060,15.7749,forward
1.070,13.8600,forward
1.080,11.3789,forward
1.090,8.1641,forward
1.100,3.9981,forward
1.110,-1.4007,forward
1.120,-8.3974,forward
1.130,-17.4652,forward
1.140,-29.2175,forward
1.150,-44.4494,forward
