direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1168,22.599,84.12,21.233,0.990,21.447,1.590,2985
forward,1000,1.1068,22.373,84.03,20.808,0.980,21.233,1.606,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.9667,reverse
1.140,-18.0402,reverse
1.130,-8.8380,reverse
1.120,-1.7377,reverse
1.110,3.7411,reverse
1.100,7.9688,reverse
1.090,11.2312,reverse
1.080,13.7490,reverse
1.070,15.6923,reverse
1.060,17.1923,reverse
1.050,18.3504,reverse
1.040,19.2446,reverse
1.030,19.9352,reverse
1.020,20.4688,reverse
1.010,20.8813,reverse
1.000,21.2002,reverse
0.990,21.4471,reverse
0.980,21.6383,reverse
0.970,21.7866,reverse
0.960,21.9017,reverse
0.950,21.9914,reverse
0.940,22.0612,reverse
0.930,22.1159,reverse
0.920,22.1589,reverse
0.910,22.1928,reverse
0.900,22.2197,reverse
0.890,22.2412,reverse
0.880,22.2586,reverse
0.870,22.2728,reverse
0.860,22.2845,reverse
0.850,22.2942,reverse
0.840,22.3025,reverse
0.830,22.3097,reverse
0.820,22.3160,reverse
0.810,22.3216,reverse
0.800,22.3267,reverse
0.790,22.3314,reverse
0.780,22.3358,reverse
0.770,22.3399,reverse
0.760,22.3439,reverse
0.750,22.3477,reverse
0.740,22.3514,reverse
0.730,22.3550,reverse
0.720,22.3586,reverse
0.710,22.3621,reverse
0.700,22.3656,reverse
0.690,22.3690,reverse
0.680,22.3724,reverse
0.670,22.3758,reverse
0.660,22.3792,reverse
0.650,22.3826,reverse
0.640,22.3859,reverse
0.630,22.3893,reverse
0.620,22.3926,reverse
0.610,22.3960,reverse
0.600,22.3993,reverse
0.590,22.4026,reverse
0.580,22.4060,reverse
0.570,22.4093,reverse
0.560,22.4127,reverse
0.550,22.4160,reverse
0.540,22.4193,reverse
0.530,22.4227,reverse
0.520,22.4260,reverse
0.510,22.4293,reverse
0.500,22.4327,reverse
0.490,22.4360,reverse
0.480,22.4393,reverse
0.470,22.4427,reverse
0.460,22.4460,reverse
0.450,22.4493,reverse
0.440,22.4527,reverse
0.430,22.4560,reverse
0.420,22.4593,reverse
0.410,22.4627,reverse
