direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1131,21.212,84.00,19.833,0.990,20.033,1.540,3030
forward,1000,1.1031,21.000,83.90,19.436,0.980,19.833,1.556,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-33.0342,reverse
1.140,-20.7239,reverse
1.130,-11.2256,reverse
1.120,-3.8968,reverse
1.110,1.7582,reverse
1.100,6.1219,reverse
1.090,9.4893,reverse
1.080,12.0881,reverse
1.070,14.0938,reverse
1.060,15.6420,reverse
1.050,16.8372,reverse
1.040,17.7601,reverse
1.030,18.4728,reverse
1.020,19.0235,reverse
1.010,19.4491,reverse
1.000,19.7783,reverse
0.990,20.0330,reverse
0.980,20.2302,reverse
0.970,20.3832,reverse
0.960,20.5019,reverse
0.950,20.5943,reverse
0.940,20.6664,reverse
0.930,20.7227,reverse
0.920,20.7669,reverse
0.910,20.8018,reverse
0.900,20.8295,reverse
0.890,20.8516,reverse
0.880,20.8694,reverse
0.870,20.8839,reverse
0.860,20.8959,reverse
0.850,20.9059,reverse
0.840,20.9144,reverse
0.830,20.9216,reverse
0.820,20.9280,reverse
0.810,20.9337,reverse
0.800,20.9389,reverse
0.790,20.9436,reverse
0.780,20.9480,reverse
0.770,20.9522,reverse
0.760,20.9562,reverse
0.750,20.9600,reverse
0.740,20.9637,reverse
0.730,20.9674,reverse
0.720,20.9709,reverse
0.710,20.9744,reverse
0.700,20.9779,reverse
0.690,20.9813,reverse
0.680,20.9847,reverse
0.670,20.9881,reverse
0.660,20.9915,reverse
0.650,20.9949,reverse
0.640,20.9983,reverse
0.630,21.0016,reverse
0.620,21.0050,reverse
0.610,21.0083,reverse
0.600,21.0117,reverse
0.590,21.0150,reverse
0.580,21.0183,reverse
0.570,21.0217,reverse
0.560,21.0250,reverse
0.550,21.0283,reverse
0.540,21.0317,reverse
0.530,21.0350,reverse
0.520,21.0383,reverse
0.510,21.0417,reverse
0.500,21.0450,reverse
0.490,21.0484,reverse
0.480,21.0517,reverse
0.470,21.0550,reverse
0.460,21.0584,reverse
0.450,21.0617,reverse
0.440,21.0650,reverse
0.430,21.0684,reverse
0.420,21.0717,reverse
0.410,21.0750,reverse
0.400,21.0784,reverse
0.390,21.0817,reverse
0.380,21.0850,reverse
0.370,21.0884,reverse
0.360,21.0917,reverse
0.350,21.0950,reverse
0.340,21.0984,reverse
0.330,21.1017,reverse
0.320,21.1050,reverse
0.310,21.1084,reverse
0.300,21.1117,reverse
0.290,21.1150,reverse
0.280,21.1184,reverse
0.270,21.1217,reverse
0.260,21.1250,reverse
0.250,21.1284,reverse
0.240,21.1317,reverse
0.230,21.1350,reverse
0.220,21.1384,reverse
0.210,21.1417,reverse
0.200,21.1450,reverse
0.190,21.1484,reverse
0.180,21.1517,reverse
0.170,21.1550,reverse
0.160,21.1584,reverse
0.150,21.1617,reverse
0.140,21.1650,reverse
0.130,21.1684,reverse
0.120,21.1717,reverse
0.110,21.1750,reverse
0.100,21.1784,reverse
0.090,21.1817,reverse
0.080,21.1850,reverse
0.070,21.1884,reverse
0.060,21.1917,reverse
0.050,21.1950,reverse
0.040,21.1984,reverse
0.030,21.2017,reverse
0.020,21.2050,reverse
0.010,21.2084,reverse
-0.000,21.2117,reverse
-0.010,21.2150,reverse
-0.020,21.2184,reverse
-0.030,21.2217,reverse
-0.040,21.2250,reverse
-0.050,21.2284,reverse
-0.060,21.2317,reverse
-0.070,21.2350,reverse
-0.080,21.2384,reverse
-0.090,21.2417,reverse
-0.100,21.2450,reverse
-0.100,21.0329,forward
-0.090,21.0296,forward
-0.080,21.0262,forward
-0.070,21.0229,forward
-0.060,21.0196,forward
-0.050,21.0162,forward
-0.040,21.0129,forward
-0.030,21.0096,forward
-0.020,21.0062,forward
-0.010,21.0029,forward
-0.000,20.9996,forward
0.010,20.9962,forward
0.020,20.9929,forward
0.030,20.9896,forward
0.040,20.9862,forward
0.050,20.9829,forward
0.060,20.9796,forward
0.070,20.9762,forward
0.080,20.9729,forward
0.090,20.9696,forward
0.100,20.9662,forward
0.110,20.9629,forward
0.120,20.9596,forward
0.130,20.9562,forward
0.140,20.9529,forward
0.150,20.9496,forward
0.160,20.9462,forward
0.170,20.9429,forward
0.180,20.9396,forward
0.190,20.9362,forward
0.200,20.9329,forward
0.210,20.9296,forward
0.220,20.9262,forward
0.230,20.9229,forward
0.240,20.9196,forward
0.250,20.9162,forward
0.260,20.9129,forward
0.270,20.9096,forward
0.280,20.9062,forward
0.290,20.9029,forward
0.300,20.8996,forward
0.310,20.8962,forward
0.320,20.8929,forward
0.330,20.8896,forward
0.340,20.8862,forward
0.350,20.8829,forward
0.360,20.8796,forward
0.370,20.8762,forward
0.380,20.8729,forward
0.390,20.8696,forward
0.400,20.8662,forward
0.410,20.8629,forward
0.420,20.8596,forward
0.430,20.8562,forward
