direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1142,21.616,84.04,20.241,0.990,20.446,1.555,3030
forward,1000,1.1042,21.400,83.95,19.836,0.980,20.241,1.571,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-32.1229,reverse
1.140,-19.9283,reverse
1.130,-10.5193,reverse
1.120,-3.2594,reverse
1.110,2.3424,reverse
1.100,6.6651,reverse
1.090,10.0008,reverse
1.080,12.5752,reverse
1.070,14.5621,reverse
1.060,16.0957,reverse
1.050,17.2797,reverse
1.040,18.1940,reverse
1.030,18.9001,reverse
1.020,19.4456,reverse
1.010,19.8673,reverse
1.000,20.1933,reverse
0.990,20.4456,reverse
0.980,20.6411,reverse
0.970,20.7926,reverse
0.960,20.9103,reverse
0.950,21.0018,reverse
0.940,21.0732,reverse
0.930,21.1291,reverse
0.920,21.1729,reverse
0.910,21.2075,reverse
0.900,21.2350,reverse
0.890,21.2569,reverse
0.880,21.2746,reverse
0.870,21.2890,reverse
0.860,21.3009,reverse
0.850,21.3108,reverse
0.840,21.3192,reverse
0.830,21.3265,reverse
0.820,21.3328,reverse
0.810,21.3385,reverse
0.800,21.3436,reverse
0.790,21.3484,reverse
0.780,21.3528,reverse
0.770,21.3569,reverse
0.760,21.3609,reverse
0.750,21.3647,reverse
0.740,21.3684,reverse
0.730,21.3721,reverse
0.720,21.3756,reverse
0.710,21.3791,reverse
0.700,21.3826,reverse
0.690,21.3860,reverse
0.680,21.3895,reverse
0.670,21.3928,reverse
0.660,21.3962,reverse
0.650,21.3996,reverse
0.640,21.4030,reverse
0.630,21.4063,reverse
0.620,21.4097,reverse
0.610,21.4130,reverse
0.600,21.4164,reverse
0.590,21.4197,reverse
0.580,21.4230,reverse
0.570,21.4264,reverse
0.560,21.4297,reverse
0.550,21.4330,reverse
0.540,21.4364,reverse
0.530,21.4397,reverse
0.520,21.4431,reverse
0.510,21.4464,reverse
0.500,21.4497,reverse
0.490,21.4531,reverse
0.480,21.4564,reverse
0.470,21.4597,reverse
0.460,21.4631,reverse
0.450,21.4664,reverse
0.440,21.4697,reverse
0.430,21.4731,reverse
0.420,21.4764,reverse
0.410,21.4797,reverse
0.400,21.4831,reverse
0.390,21.4864,reverse
0.380,21.4897,reverse
0.370,21.4931,reverse
0.360,21.4964,reverse
0.350,21.4997,reverse
0.340,21.5031,reverse
0.330,21.5064,reverse
0.320,21.5097,reverse
0.310,21.5131,reverse
0.300,21.5164,reverse
0.290,21.5197,reverse
0.280,21.5231,reverse
0.270,21.5264,reverse
0.260,21.5297,reverse
0.250,21.5331,reverse
0.240,21.5364,reverse
0.230,21.5397,reverse
0.220,21.5431,reverse
0.210,21.5464,reverse
0.200,21.5497,reverse
0.190,21.5531,reverse
0.180,21.5564,reverse
0.170,21.5597,reverse
0.160,21.5631,reverse
0.150,21.5664,reverse
0.140,21.5697,reverse
0.130,21.5731,reverse
0.120,21.5764,reverse
0.110,21.5797,reverse
0.100,21.5831,reverse
0.090,21.5864,reverse
0.080,21.5897,reverse
0.070,21.5931,reverse
0.060,21.5964,reverse
0.050,21.5997,reverse
0.040,21.6031,reverse
0.030,21.6064,reverse
0.020,21.6097,reverse
0.010,21.6131,reverse
-0.000,21.6164,reverse
-0.010,21.6197,reverse
-0.020,21.6231,reverse
-0.030,21.6264,reverse
-0.040,21.6297,reverse
-0.050,21.6331,reverse
-0.060,21.6364,reverse
-0.070,21.6397,reverse
-0.080,21.6431,reverse
-0.090,21.6464,reverse
-0.100,21.6497,reverse
-0.100,21.4336,forward
-0.090,21.4302,forward
-0.080,21.4269,forward
-0.070,21.4236,forward
-0.060,21.4202,forward
-0.050,21.4169,forward
-0.040,21.4136,forward
-0.030,21.4102,forward
-0.020,21.4069,forward
-0.010,21.4036,forward
-0.000,21.4002,forward
0.010,21.3969,forward
0.020,21.3936,forward
0.030,21.3902,forward
0.040,21.3869,forward
0.050,21.3836,forward
0.060,21.3802,forward
0.070,21.3769,forward
0.080,21.3736,forward
0.090,21.3702,forward
0.100,21.3669,forward
0.110,21.3636,forward
0.120,21.3602,forward
0.130,21.3569,forward
0.140,21.3536,forward
0.150,21.3502,forward
0.160,21.3469,forward
0.170,21.3436,forward
0.180,21.3402,forward
0.190,21.3369,forward
0.200,21.3336,forward
0.210,21.3302,forward
0.220,21.3269,forward
0.230,21.3236,forward
0.240,21.3202,forward
0.250,21.3169,forward
0.260,21.3136,forward
0.270,21.3102,forward
0.280,21.3069,forward
0.290,21.3036,forward
0.300,21.3002,forward
0.310,21.2969,forward
