direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1152,22.003,84.08,20.631,0.990,20.839,1.569,3030
forward,1000,1.1052,21.783,83.98,20.218,0.980,20.631,1.585,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-31.2663,reverse
1.140,-19.1792,reverse
1.130,-9.8531,reverse
1.120,-2.6572,reverse
1.110,2.8953,reverse
1.100,7.1799,reverse
1.090,10.4863,reverse
1.080,13.0379,reverse
1.070,15.0073,reverse
1.060,16.5275,reverse
1.050,17.7011,reverse
1.040,18.6073,reverse
1.030,19.3072,reverse
1.020,19.8480,reverse
1.010,20.2659,reverse
1.000,20.5892,reverse
0.990,20.8393,reverse
0.980,21.0330,reverse
0.970,21.1833,reverse
0.960,21.2999,reverse
0.950,21.3907,reverse
0.940,21.4615,reverse
0.930,21.5169,reverse
0.920,21.5604,reverse
0.910,21.5947,reverse
0.900,21.6219,reverse
0.890,21.6437,reverse
0.880,21.6612,reverse
0.870,21.6756,reverse
0.860,21.6874,reverse
0.850,21.6972,reverse
0.840,21.7056,reverse
0.830,21.7128,reverse
0.820,21.7192,reverse
0.810,21.7248,reverse
0.800,21.7299,reverse
0.790,21.7346,reverse
0.780,21.7390,reverse
0.770,21.7432,reverse
0.760,21.7471,reverse
0.750,21.7510,reverse
0.740,21.7547,reverse
0.730,21.7583,reverse
0.720,21.7619,reverse
0.710,21.7654,reverse
0.700,21.7688,reverse
0.690,21.7723,reverse
0.680,21.7757,reverse
0.670,21.7791,reverse
0.660,21.7825,reverse
0.650,21.7858,reverse
0.640,21.7892,reverse
0.630,21.7925,reverse
0.620,21.7959,reverse
0.610,21.7992,reverse
0.600,21.8026,reverse
0.590,21.8059,reverse
0.580,21.8093,reverse
0.570,21.8126,reverse
0.560,21.8159,reverse
0.550,21.8193,reverse
0.540,21.8226,reverse
0.530,21.8259,reverse
0.520,21.8293,reverse
0.510,21.8326,reverse
0.500,21.8359,reverse
0.490,21.8393,reverse
0.480,21.8426,reverse
0.470,21.8459,reverse
0.460,21.8493,reverse
0.450,21.8526,reverse
0.440,21.8559,reverse
0.430,21.8593,reverse
0.420,21.8626,reverse
0.410,21.8659,reverse
0.400,21.8693,reverse
0.390,21.8726,reverse
0.380,21.8759,reverse
0.370,21.8793,reverse
0.360,21.8826,reverse
0.350,21.8859,reverse
0.340,21.8893,reverse
0.330,21.8926,reverse
0.320,21.8959,reverse
0.310,21.8993,reverse
0.300,21.9026,reverse
0.290,21.9059,reverse
0.280,21.9093,reverse
0.270,21.9126,reverse
0.260,21.9159,reverse
0.250,21.9193,reverse
0.240,21.9226,reverse
0.230,21.9259,reverse
0.220,21.9293,reverse
0.210,21.9326,reverse
0.200,21.9359,reverse
0.190,21.9393,reverse
0.180,21.9426,reverse
0.170,21.9459,reverse
0.160,21.9493,reverse
0.150,21.9526,reverse
0.140,21.9559,reverse
0.130,21.9593,reverse
0.120,21.9626,reverse
0.110,21.9659,reverse
0.100,21.9693,reverse
0.090,21.9726,reverse
0.080,21.9759,reverse
0.070,21.9793,reverse
0.060,21.9826,reverse
0.050,21.9859,reverse
0.040,21.9893,reverse
0.030,21.9926,reverse
0.020,21.9959,reverse
0.010,21.9993,reverse
-0.000,22.0026,reverse
-0.010,22.0059,reverse
-0.020,22.0093,reverse
-0.030,22.0126,reverse
-0.040,22.0159,reverse
-0.050,22.0193,reverse
-0.060,22.0226,reverse
-0.070,22.0259,reverse
-0.080,22.0293,reverse
-0.090,22.0326,reverse
-0.100,22.0359,reverse
-0.100,21.8159,forward
-0.090,21.8126,forward
-0.080,21.8093,forward
-0.070,21.8059,forward
-0.060,21.8026,forward
-0.050,21.7993,forward
-0.040,21.7959,forward
-0.030,21.7926,forward
-0.020,21.7893,forward
-0.010,21.7859,forward
-0.000,21.7826,forward
0.010,21.7793,forward
0.020,21.7759,forward
0.030,21.7726,forward
0.040,21.7693,forward
0.050,21.7659,forward
0.060,21.7626,forward
0.070,21.7593,forward
0.080,21.7559,forward
0.090,21.7526,forward
0.100,21.7493,forward
0.110,21.7459,forward
0.120,21.7426,forward
0.130,21.7393,forward
0.140,21.7359,forward
0.150,21.7326,forward
0.160,21.7293,forward
0.170,21.7259,forward
0.180,21.7226,forward
0.190,21.7193,forward
0.200,21.7159,forward
0.210,21.7126,forward
0.220,21.7093,forward
0.230,21.7059,forward
0.240,21.7026,forward
0.250,21.6993,forward
0.260,21.6959,forward
0.270,21.6926,forward
0.280,21.6893,forward
0.290,21.6859,forward
0.300,21.6826,forward
0.310,21.6793,forward
0.320,21.6759,forward
0.330,21.6726,forward
0.340,21.6693,forward
0.350,21.6659,forward
0.360,21.6626,forward
0.370,21.6593,forward
0.380,21.6559,forward
0.390,21.6526,forward
0.400,21.6493,forward
0.410,21.6459,forward
0.420,21.6426,forward
0.430,21.6393,forward
0.440,21.6359,forward
0.450,21.6326,forward
0.460,21.6293,forward
0.470,21.6259,forward
0.480,21.6226,forward
0.490,21.6193,forward
0.500,21.6159,forward
0.510,21.6126,forward
0.520,21.6093,forward
0.530,21.6059,forward
0.540,21.6026,forward
0.550,21.5992,forward
0.560,21.5959,forward
0.570,21.5926,forward
0.580,21.5892,forward
0.590,21.5859,forward
0.600,21.5825,forward
0.610,21.5792,forward
0.620,21.5759,forward
0.630,21.5725,forward
