direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1121,20.814,83.95,19.431,0.990,19.627,1.526,2985
forward,1000,1.1021,20.606,83.85,19.042,0.980,19.431,1.541,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-33.9445,reverse
1.140,-21.5171,reverse
1.130,-11.9285,reverse
1.120,-4.5300,reverse
1.110,1.1788,reverse
1.100,5.5839,reverse
1.090,8.9833,reverse
1.080,11.6068,reverse
1.070,13.6315,reverse
1.060,15.1944,reverse
1.050,16.4010,reverse
1.040,17.3326,reverse
1.030,18.0521,reverse
1.020,18.6080,reverse
1.010,19.0377,reverse
1.000,19.3699,reverse
0.990,19.6270,reverse
0.980,19.8261,reverse
0.970,19.9804,reverse
0.960,20.1003,reverse
0.950,20.1935,reverse
0.940,20.2662,reverse
0.930,20.3231,reverse
0.920,20.3677,reverse
0.910,20.4029,reverse
0.900,20.4308,reverse
0.890,20.4531,reverse
0.880,20.4711,reverse
0.870,20.4857,reverse
0.860,20.4977,reverse
0.850,20.5078,reverse
0.840,20.5163,reverse
0.830,20.5236,reverse
0.820,20.5300,reverse
0.810,20.5357,reverse
0.800,20.5409,reverse
0.790,20.5457,reverse
0.780,20.5501,reverse
0.770,20.5543,reverse
0.760,20.5582,reverse
0.750,20.5621,reverse
0.740,20.5658,reverse
0.730,20.5694,reverse
0.720,20.5730,reverse
0.710,20.5765,reverse
0.700,20.5800,reverse
0.690,20.5834,reverse
0.680,20.5868,reverse
0.670,20.5902,reverse
0.660,20.5936,reverse
0.650,20.5970,reverse
0.640,20.6003,reverse
0.630,20.6037,reverse
0.620,20.6071,reverse
0.610,20.6104,reverse
0.600,20.6137,reverse
0.590,20.6171,reverse
0.580,20.6204,reverse
0.570,20.6238,reverse
0.560,20.6271,reverse
0.550,20.6304,reverse
0.540,20.6338,reverse
0.530,20.6371,reverse
0.520,20.6404,reverse
0.510,20.6438,reverse
0.500,20.6471,reverse
0.490,20.6504,reverse
0.480,20.6538,reverse
0.470,20.6571,reverse
0.460,20.6604,reverse
0.450,20.6638,reverse
0.440,20.6671,reverse
0.430,20.6704,reverse
0.420,20.6738,reverse
0.410,20.6771,reverse
0.400,20.6804,reverse
0.390,20.6838,reverse
0.380,20.6871,reverse
0.370,20.6904,reverse
0.360,20.6938,reverse
0.350,20.6971,reverse
0.340,20.7004,reverse
0.330,20.7038,reverse
0.320,20.7071,reverse
0.310,20.7104,reverse
0.300,20.7138,reverse
0.290,20.7171,reverse
0.280,20.7204,reverse
0.270,20.7238,reverse
