direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1162,22.383,84.11,21.015,0.990,21.227,1.582,2985
forward,1000,1.1062,22.160,84.01,20.595,0.980,21.015,1.598,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-30.4338,reverse
1.140,-18.4499,reverse
1.130,-9.2035,reverse
1.120,-2.0690,reverse
1.110,3.4361,reverse
1.100,7.6841,reverse
1.090,10.9623,reverse
1.080,13.4922,reverse
1.070,15.4448,reverse
1.060,16.9520,reverse
1.050,18.1156,reverse
1.040,19.0141,reverse
1.030,19.7081,reverse
1.020,20.2442,reverse
1.010,20.6587,reverse
1.000,20.9791,reverse
0.990,21.2272,reverse
0.980,21.4193,reverse
0.970,21.5683,reverse
0.960,21.6840,reverse
0.950,21.7740,reverse
0.940,21.8442,reverse
0.930,21.8991,reverse
0.920,21.9423,reverse
0.910,21.9763,reverse
0.900,22.0034,reverse
0.890,22.0250,reverse
0.880,22.0424,reverse
0.870,22.0566,reverse
0.860,22.0684,reverse
0.850,22.0782,reverse
0.840,22.0865,reverse
0.830,22.0937,reverse
0.820,22.1000,reverse
0.810,22.1056,reverse
0.800,22.1107,reverse
0.790,22.1154,reverse
0.780,22.1198,reverse
0.770,22.1240,reverse
0.760,22.1279,reverse
0.750,22.1317,reverse
0.740,22.1354,reverse
0.730,22.1391,reverse
0.720,22.1426,reverse
0.710,22.1461,reverse
0.700,22.1496,reverse
0.690,22.1530,reverse
0.680,22.1564,reverse
0.670,22.1598,reverse
0.660,22.1632,reverse
0.650,22.1666,reverse
0.640,22.1699,reverse
0.630,22.1733,reverse
0.620,22.1767,reverse
0.610,22.1800,reverse
0.600,22.1833,reverse
0.590,22.1867,reverse
0.580,22.1900,reverse
0.570,22.1934,reverse
0.560,22.1967,reverse
0.550,22.2000,reverse
0.540,22.2034,reverse
0.530,22.2067,reverse
0.520,22.2100,reverse
0.510,22.2134,reverse
0.500,22.2167,reverse
0.490,22.2200,reverse
0.480,22.2234,reverse
0.470,22.2267,reverse
0.460,22.2300,reverse
0.450,22.2334,reverse
0.440,22.2367,reverse
0.430,22.2400,reverse
0.420,22.2434,reverse
0.410,22.2467,reverse
0.400,22.2500,reverse
0.390,22.2534,reverse
0.380,22.2567,reverse
0.370,22.2600,reverse
0.360,22.2634,reverse
0.350,22.2667,reverse
0.340,22.2700,reverse
0.330,22.2734,reverse
0.320,22.2767,reverse
