direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1176,22.893,84.14,21.528,0.990,21.746,1.600,2985
forward,1000,1.1076,22.664,84.04,21.098,0.980,21.528,1.616,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.3379,reverse
1.140,-17.4881,reverse
1.130,-8.3451,reverse
1.120,-1.2903,reverse
1.110,4.1532,reverse
1.100,8.3538,reverse
1.090,11.5953,reverse
1.080,14.0969,reverse
1.070,16.0277,reverse
1.060,17.5181,reverse
1.050,18.6687,reverse
1.040,19.5572,reverse
1.030,20.2435,reverse
1.020,20.7737,reverse
1.010,21.1835,reverse
1.000,21.5004,reverse
0.990,21.7457,reverse
0.980,21.9357,reverse
0.970,22.0831,reverse
0.960,22.1975,reverse
0.950,22.2866,reverse
0.940,22.3560,reverse
0.930,22.4104,reverse
0.920,22.4531,reverse
0.910,22.4868,reverse
0.900,22.5136,reverse
0.890,22.5350,reverse
0.880,22.5522,reverse
0.870,22.5663,reverse
0.860,22.5780,reverse
0.850,22.5877,reverse
0.840,22.5960,reverse
0.830,22.6031,reverse
0.820,22.6094,reverse
0.810,22.6150,reverse
0.800,22.6201,reverse
0.790,22.6248,reverse
0.780,22.6292,reverse
0.770,22.6333,reverse
0.760,22.6372,reverse
0.750,22.6411,reverse
0.740,22.6448,reverse
0.730,22.6484,reverse
0.720,22.6519,reverse
0.710,22.6554,reverse
0.700,22.6589,reverse
0.690,22.6623,reverse
0.680,22.6657,reverse
0.670,22.6691,reverse
0.660,22.6725,reverse
0.650,22.6759,reverse
0.640,22.6792,reverse
0.630,22.6826,reverse
0.620,22.6860,reverse
0.610,22.6893,reverse
0.600,22.6926,reverse
0.590,22.6960,reverse
0.580,22.6993,reverse
0.570,22.7027,reverse
0.560,22.7060,reverse
0.550,22.7093,reverse
0.540,22.7127,reverse
0.530,22.7160,reverse
0.520,22.7193,reverse
0.510,22.7227,reverse
0.500,22.7260,reverse
0.490,22.7293,reverse
0.480,22.7327,reverse
0.470,22.7360,reverse
0.460,22.7393,reverse
0.450,22.7427,reverse
0.440,22.7460,reverse
0.430,22.7493,reverse
0.420,22.7527,reverse
0.410,22.7560,reverse
0.400,22.7593,reverse
0.390,22.7627,reverse
0.380,22.7660,reverse
0.370,22.7693,reverse
0.360,22.7727,reverse
0.350,22.7760,reverse
0.340,22.7793,reverse
0.330,22.7827,reverse
0.320,22.7860,reverse
0.310,22.7893,reverse
0.300,22.7927,reverse
0.290,22.7960,reverse
0.280,22.7993,reverse
0.270,22.8027,reverse
0.260,22.8060,reverse
0.250,22.8093,reverse
0.240,22.8127,reverse
0.230,22.8160,reverse
0.220,22.8193,reverse
0.210,22.8227,reverse
0.200,22.8260,reverse
0.190,22.8293,reverse
0.180,22.8327,reverse
0.170,22.8360,reverse
0.160,22.8393,reverse
0.150,22.8427,reverse
0.140,22.8460,reverse
0.130,22.8493,reverse
0.120,22.8527,reverse
0.110,22.8560,reverse
0.100,22.8593,reverse
0.090,22.8627,reverse
0.080,22.8660,reverse
0.070,22.8693,reverse
0.060,22.8727,reverse
0.050,22.8760,reverse
0.040,22.8793,reverse
0.030,22.8827,reverse
0.020,22.8860,reverse
0.010,22.8893,reverse
-0.000,22.8927,reverse
-0.010,22.8960,reverse
-0.020,22.8993,reverse
-0.030,22.9027,reverse
-0.040,22.9060,reverse
-0.050,22.9093,reverse
