direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1170,22.648,84.13,21.282,0.990,21.497,1.592,3030
forward,1000,1.1070,22.422,84.03,20.857,0.980,21.282,1.608,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.8608,reverse
1.140,-17.9473,reverse
1.130,-8.7551,reverse
1.120,-1.6625,reverse
1.110,3.8103,reverse
1.100,8.0334,reverse
1.090,11.2923,reverse
1.080,13.8074,reverse
1.070,15.7486,reverse
1.060,17.2470,reverse
1.050,18.4037,reverse
1.040,19.2970,reverse
1.030,19.9869,reverse
1.020,20.5199,reverse
1.010,20.9319,reverse
1.000,21.2506,reverse
0.990,21.4971,reverse
0.980,21.6881,reverse
0.970,21.8363,reverse
0.960,21.9513,reverse
0.950,22.0408,reverse
0.940,22.1107,reverse
0.930,22.1653,reverse
0.920,22.2082,reverse
0.910,22.2421,reverse
0.900,22.2690,reverse
0.890,22.2905,reverse
0.880,22.3078,reverse
0.870,22.3220,reverse
0.860,22.3337,reverse
0.850,22.3434,reverse
0.840,22.3517,reverse
0.830,22.3589,reverse
0.820,22.3652,reverse
0.810,22.3708,reverse
0.800,22.3759,reverse
0.790,22.3806,reverse
0.780,22.3850,reverse
0.770,22.3891,reverse
0.760,22.3931,reverse
0.750,22.3969,reverse
0.740,22.4006,reverse
0.730,22.4042,reverse
0.720,22.4078,reverse
0.710,22.4113,reverse
0.700,22.4147,reverse
0.690,22.4182,reverse
0.680,22.4216,reverse
0.670,22.4250,reverse
0.660,22.4283,reverse
0.650,22.4317,reverse
0.640,22.4351,reverse
0.630,22.4384,reverse
0.620,22.4418,reverse
0.610,22.4451,reverse
0.600,22.4485,reverse
0.590,22.4518,reverse
0.580,22.4551,reverse
0.570,22.4585,reverse
0.560,22.4618,reverse
0.550,22.4652,reverse
0.540,22.4685,reverse
0.530,22.4718,reverse
0.520,22.4752,reverse
0.510,22.4785,reverse
0.500,22.4818,reverse
0.490,22.4852,reverse
0.480,22.4885,reverse
0.470,22.4918,reverse
0.460,22.4952,reverse
0.450,22.4985,reverse
0.440,22.5018,reverse
0.430,22.5052,reverse
0.420,22.5085,reverse
0.410,22.5118,reverse
0.400,22.5152,reverse
0.390,22.5185,reverse
0.380,22.5218,reverse
0.370,22.5252,reverse
0.360,22.5285,reverse
0.350,22.5318,reverse
0.340,22.5352,reverse
0.330,22.5385,reverse
0.320,22.5418,reverse
0.310,22.5452,reverse
0.300,22.5485,reverse
0.290,22.5518,reverse
0.280,22.5552,reverse
0.270,22.5585,reverse
0.260,22.5618,reverse
0.250,22.5652,reverse
0.240,22.5685,reverse
0.230,22.5718,reverse
0.220,22.5752,reverse
0.210,22.5785,reverse
0.200,22.5818,reverse
0.190,22.5852,reverse
0.180,22.5885,reverse
0.170,22.5918,reverse
0.160,22.5952,reverse
0.150,22.5985,reverse
0.140,22.6018,reverse
0.130,22.6052,reverse
0.120,22.6085,reverse
0.110,22.6118,reverse
0.100,22.6152,reverse
0.090,22.6185,reverse
0.080,22.6218,reverse
0.070,22.6252,reverse
0.060,22.6285,reverse
0.050,22.6318,reverse
0.040,22.6352,reverse
0.030,22.6385,reverse
0.020,22.6418,reverse
0.010,22.6452,reverse
-0.000,22.6485,reverse
-0.010,22.6518,reverse
-0.020,22.6552,reverse
-0.030,22.6585,reverse
-0.040,22.6618,reverse
-0.050,22.6652,reverse
-0.060,22.6685,reverse
-0.070,22.6718,reverse
-0.080,22.6752,reverse
-0.090,22.6785,reverse
-0.100,22.6818,reverse
-0.100,22.4554,forward
-0.090,22.4520,forward
-0.080,22.4487,forward
-0.070,22.4454,forward
-0.060,22.4420,forward
-0.050,22.4387,forward
-0.040,22.4354,forward
-0.030,22.4320,forward
-0.020,22.4287,forward
-0.010,22.4254,forward
-0.000,22.4220,forward
0.010,22.4187,forward
0.020,22.4154,forward
0.030,22.4120,forward
0.040,22.4087,forward
0.050,22.4054,forward
0.060,22.4020,forward
0.070,22.3987,forward
0.080,22.3954,forward
0.090,22.3920,forward
0.100,22.3887,forward
0.110,22.3854,forward
0.120,22.3820,forward
0.130,22.3787,forward
0.140,22.3754,forward
0.150,22.3720,forward
0.160,22.3687,forward
0.170,22.3654,forward
0.180,22.3620,forward
0.190,22.3587,forward
0.200,22.3554,forward
0.210,22.3520,forward
0.220,22.3487,forward
0.230,22.3454,forward
0.240,22.3420,forward
0.250,22.3387,forward
0.260,22.3353,forward
0.270,22.3320,forward
0.280,22.3287,forward
0.290,22.3253,forward
0.300,22.3220,forward
0.310,22.3187,forward
0.320,22.3153,forward
0.330,22.3120,forward
0.340,22.3087,forward
0.350,22.3053,forward
0.360,22.3020,forward
0.370,22.2987,forward
0.380,22.2953,forward
0.390,22.2920,forward
0.400,22.2887,forward
0.410,22.2853,forward
0.420,22.2820,forward
0.430,22.2787,forward
0.440,22.2753,forward
0.450,22.2720,forward
0.460,22.2687,forward
0.470,22.2653,forward
0.480,22.2620,forward
0.490,22.2587,forward
0.500,22.2553,forward
0.510,22.2520,forward
0.520,22.2487,forward
0.530,22.2453,forward
0.540,22.2420,forward
0.550,22.2387,forward
0.560,22.2353,forward
0.570,22.2320,forward
0.580,22.2287,forward
0.590,22.2253,forward
0.600,22.2220,forward
0.610,22.2186,forward
0.620,22.2153,forward
0.630,22.2119,forward
0.640,22.2086,forward
0.650,22.2052,forward
0.660,22.2018,forward
0.670,22.1984,forward
0.680,22.1950,forward
0.690,22.1916,forward
0.700,22.1881,forward
0.710,22.1846,forward
0.720,22.1811,forward
0.730,22.1774,forward
0.740,22.1737,forward
0.750,22.1699,forward
0.760,22.1660,forward
0.770,22.1618,forward
0.780,22.1575,forward
0.790,22.1528,forward
0.800,22.1477,forward
0.810,22.1421,forward
0.820,22.1359,forward
0.830,22.1287,forward
0.840,22.1205,forward
0.850,22.1108,forward
0.860,22.0992,forward
0.870,22.0851,forward
0.880,22.0679,forward
0.890,22.0466,forward
0.900,22.0199,forward
0.910,21.9864,forward
0.920,21.9439,forward
0.930,21.8897,forward
0.940,21.8206,forward
0.950,21.7319,forward
0.960,21.6180,forward
0.970,21.4713,forward
0.980,21.2822,forward
0.990,21.0380,forward
1.000,20.7226,forward
1.010,20.3147,forward
1.020,19.7869,forward
1.030,19.1039,forward
1.040,18.2195,forward
1.050,17.0743,forward
