direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1179,22.989,84.15,21.625,0.990,21.844,1.604,2985
forward,1000,1.1079,22.759,84.05,21.193,0.980,21.625,1.620,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.1332,reverse
1.140,-17.3082,reverse
1.130,-8.1843,reverse
1.120,-1.1443,reverse
1.110,4.2879,reverse
1.100,8.4796,reverse
1.090,11.7143,reverse
1.080,14.2107,reverse
1.070,16.1375,reverse
1.060,17.6248,reverse
1.050,18.7730,reverse
1.040,19.6596,reverse
1.030,20.3445,reverse
1.020,20.8736,reverse
1.010,21.2825,reverse
1.000,21.5988,reverse
0.990,21.8436,reverse
0.980,22.0332,reverse
0.970,22.1802,reverse
0.960,22.2944,reverse
0.950,22.3833,reverse
0.940,22.4527,reverse
0.930,22.5069,reverse
0.920,22.5495,reverse
0.910,22.5832,reverse
0.900,22.6099,reverse
0.890,22.6313,reverse
0.880,22.6485,reverse
0.870,22.6626,reverse
0.860,22.6742,reverse
0.850,22.6839,reverse
0.840,22.6922,reverse
0.830,22.6993,reverse
0.820,22.7056,reverse
0.810,22.7112,reverse
0.800,22.7163,reverse
0.790,22.7210,reverse
0.780,22.7253,reverse
0.770,22.7295,reverse
0.760,22.7334,reverse
0.750,22.7372,reverse
0.740,22.7409,reverse
0.730,22.7445,reverse
0.720,22.7481,reverse
0.710,22.7516,reverse
0.700,22.7551,reverse
0.690,22.7585,reverse
0.680,22.7619,reverse
0.670,22.7653,reverse
0.660,22.7687,reverse
0.650,22.7721,reverse
0.640,22.7754,reverse
0.630,22.7788,reverse
0.620,22.7821,reverse
0.610,22.7855,reverse
0.600,22.7888,reverse
0.590,22.7921,reverse
0.580,22.7955,reverse
0.570,22.7988,reverse
0.560,22.8022,reverse
0.550,22.8055,reverse
0.540,22.8088,reverse
0.530,22.8122,reverse
0.520,22.8155,reverse
0.510,22.8188,reverse
0.500,22.8222,reverse
0.490,22.8255,reverse
0.480,22.8288,reverse
0.470,22.8322,reverse
0.460,22.8355,reverse
