direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1183,23.139,84.16,21.776,0.990,21.996,1.609,2985
forward,1000,1.1083,22.907,84.06,21.341,0.980,21.776,1.625,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.8157,reverse
1.140,-17.0290,reverse
1.130,-7.9346,reverse
1.120,-0.9175,reverse
1.110,4.4971,reverse
1.100,8.6753,reverse
1.090,11.8995,reverse
1.080,14.3878,reverse
1.070,16.3084,reverse
1.060,17.7908,reverse
1.050,18.9354,reverse
1.040,19.8191,reverse
1.030,20.5017,reverse
1.020,21.0291,reverse
1.010,21.4368,reverse
1.000,21.7520,reverse
0.990,21.9960,reverse
0.980,22.1850,reverse
0.970,22.3316,reverse
0.960,22.4455,reverse
0.950,22.5341,reverse
0.940,22.6032,reverse
0.930,22.6573,reverse
0.920,22.6998,reverse
0.910,22.7333,reverse
0.900,22.7599,reverse
0.890,22.7813,reverse
0.880,22.7985,reverse
0.870,22.8125,reverse
0.860,22.8241,reverse
0.850,22.8338,reverse
0.840,22.8420,reverse
0.830,22.8492,reverse
0.820,22.8554,reverse
0.810,22.8610,reverse
0.800,22.8661,reverse
0.790,22.8708,reverse
0.780,22.8751,reverse
0.770,22.8793,reverse
0.760,22.8832,reverse
0.750,22.8870,reverse
0.740,22.8907,reverse
0.730,22.8943,reverse
0.720,22.8979,reverse
0.710,22.9014,reverse
0.700,22.9049,reverse
0.690,22.9083,reverse
0.680,22.9117,reverse
0.670,22.9151,reverse
0.660,22.9185,reverse
0.650,22.9218,reverse
0.640,22.9252,reverse
0.630,22.9286,reverse
0.620,22.9319,reverse
0.610,22.9353,reverse
0.600,22.9386,reverse
0.590,22.9419,reverse
0.580,22.9453,reverse
0.570,22.9486,reverse
0.560,22.9520,reverse
0.550,22.9553,reverse
0.540,22.9586,reverse
0.530,22.9620,reverse
0.520,22.9653,reverse
0.510,22.9686,reverse
0.500,22.9720,reverse
0.490,22.9753,reverse
0.480,22.9786,reverse
0.470,22.9820,reverse
0.460,22.9853,reverse
0.450,22.9886,reverse
0.440,22.9920,reverse
0.430,22.9953,reverse
0.420,22.9986,reverse
0.410,23.0020,reverse
0.400,23.0053,reverse
0.390,23.0086,reverse
0.380,23.0120,reverse
0.370,23.0153,reverse
0.360,23.0186,reverse
0.350,23.0220,reverse
0.340,23.0253,reverse
0.330,23.0286,reverse
0.320,23.0320,reverse
0.310,23.0353,reverse
0.300,23.0386,reverse
0.290,23.0420,reverse
0.280,23.0453,reverse
0.270,23.0486,reverse
0.260,23.0520,reverse
0.250,23.0553,reverse
0.240,23.0586,reverse
0.230,23.0620,reverse
0.220,23.0653,reverse
0.210,23.0686,reverse
0.200,23.0720,reverse
0.190,23.0753,reverse
0.180,23.0786,reverse
0.170,23.0820,reverse
0.160,23.0853,reverse
0.150,23.0886,reverse
0.140,23.0920,reverse
0.130,23.0953,reverse
0.120,23.0986,reverse
0.110,23.1020,reverse
0.100,23.1053,reverse
0.090,23.1086,reverse
0.080,23.1120,reverse
0.070,23.1153,reverse
0.060,23.1186,reverse
0.050,23.1220,reverse
0.040,23.1253,reverse
0.030,23.1286,reverse
0.020,23.1320,reverse
0.010,23.1353,reverse
-0.000,23.1386,reverse
-0.010,23.1420,reverse
-0.020,23.1453,reverse
-0.030,23.1486,reverse
-0.040,23.1520,reverse
-0.050,23.1553,reverse
-0.060,23.1586,reverse
-0.070,23.1620,reverse
-0.080,23.1653,reverse
-0.090,23.1686,reverse
-0.100,23.1720,reverse
-0.100,22.9406,forward
-0.090,22.9372,forward
-0.080,22.9339,forward
-0.070,22.9306,forward
-0.060,22.9272,forward
-0.050,22.9239,forward
-0.040,22.9206,forward
-0.030,22.9172,forward
-0.020,22.9139,forward
-0.010,22.9106,forward
-0.000,22.9072,forward
0.010,22.9039,forward
0.020,22.9006,forward
0.030,22.8972,forward
0.040,22.8939,forward
0.050,22.8906,forward
0.060,22.8872,forward
0.070,22.8839,forward
0.080,22.8806,forward
0.090,22.8772,forward
0.100,22.8739,forward
0.110,22.8706,forward
0.120,22.8672,forward
0.130,22.8639,forward
0.140,22.8606,forward
0.150,22.8572,forward
0.160,22.8539,forward
0.170,22.8506,forward
0.180,22.8472,forward
0.190,22.8439,forward
0.200,22.8406,forward
0.210,22.8372,forward
0.220,22.8339,forward
0.230,22.8306,forward
0.240,22.8272,forward
0.250,22.8239,forward
0.260,22.8206,forward
0.270,22.8172,forward
0.280,22.8139,forward
0.290,22.8106,forward
0.300,22.8072,forward
0.310,22.8039,forward
0.320,22.8006,forward
0.330,22.7972,forward
0.340,22.7939,forward
0.350,22.7906,forward
0.360,22.7872,forward
0.370,22.7839,forward
0.380,22.7806,forward
0.390,22.7772,forward
0.400,22.7739,forward
0.410,22.7706,forward
0.420,22.7672,forward
0.430,22.7639,forward
0.440,22.7606,forward
0.450,22.7572,forward
0.460,22.7539,forward
0.470,22.7506,forward
0.480,22.7472,forward
0.490,22.7439,forward
0.500,22.7406,forward
0.510,22.7372,forward
0.520,22.7339,forward
0.530,22.7306,forward
0.540,22.7272,forward
0.550,22.7239,forward
0.560,22.7206,forward
0.570,22.7172,forward
0.580,22.7139,forward
0.590,22.7106,forward
0.600,22.7072,forward
0.610,22.7039,forward
0.620,22.7005,forward
0.630,22.6972,forward
0.640,22.6938,forward
0.650,22.6904,forward
0.660,22.6870,forward
0.670,22.6837,forward
0.680,22.6802,forward
0.690,22.6768,forward
0.700,22.6734,forward
0.710,22.6699,forward
0.720,22.6663,forward
0.730,22.6627,forward
0.740,22.6590,forward
0.750,22.6552,forward
0.760,22.6512,forward
0.770,22.6471,forward
0.780,22.6428,forward
0.790,22.6381,forward
0.800,22.6330,forward
0.810,22.6275,forward
0.820,22.6212,forward
0.830,22.6142,forward
0.840,22.6060,forward
0.850,22.5963,forward
0.860,22.5848,forward
0.870,22.5709,forward
0.880,22.5538,forward
0.890,22.5327,forward
0.900,22.5063,forward
0.910,22.4730,forward
0.920,22.4309,forward
0.930,22.3773,forward
0.940,22.3089,forward
0.950,22.2211,forward
0.960,22.1084,forward
0.970,21.9632,forward
0.980,21.7761,forward
0.990,21.5345,forward
1.000,21.2224,forward
1.010,20.8187,forward
1.020,20.2966,forward
1.030,19.6208,forward
1.040,18.7458,forward
1.050,17.6127,forward
1.060,16.1451,forward
1.070,14.2437,forward
1.080,11.7802,forward
1.090,8.5882,forward
1.100,4.4517,forward
1.110,-0.9087,forward
1.120,-7.8557,forward
1.130,-16.8591,forward
1.140,-28.5280,forward
1.150,-43.6517,forward
