direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1170,22.675,84.13,21.308,0.990,21.524,1.593,2985
forward,1000,1.1070,22.448,84.03,20.882,0.980,21.308,1.609,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.8047,reverse
1.140,-17.8980,reverse
1.130,-8.7111,reverse
1.120,-1.6226,reverse
1.110,3.8471,reverse
1.100,8.0677,reverse
1.090,11.3248,reverse
1.080,13.8384,reverse
1.070,15.7785,reverse
1.060,17.2760,reverse
1.050,18.4321,reverse
1.040,19.3249,reverse
1.030,20.0144,reverse
1.020,20.5471,reverse
1.010,20.9589,reverse
1.000,21.2773,reverse
0.990,21.5237,reverse
0.980,21.7146,reverse
0.970,21.8627,reverse
0.960,21.9777,reverse
0.950,22.0671,reverse
0.940,22.1369,reverse
0.930,22.1915,reverse
0.920,22.2344,reverse
0.910,22.2683,reverse
0.900,22.2951,reverse
0.890,22.3166,reverse
0.880,22.3340,reverse
0.870,22.3481,reverse
0.860,22.3598,reverse
0.850,22.3696,reverse
0.840,22.3779,reverse
0.830,22.3850,reverse
0.820,22.3913,reverse
0.810,22.3969,reverse
0.800,22.4020,reverse
0.790,22.4067,reverse
0.780,22.4111,reverse
0.770,22.4152,reverse
0.760,22.4192,reverse
0.750,22.4230,reverse
0.740,22.4267,reverse
0.730,22.4303,reverse
0.720,22.4339,reverse
0.710,22.4374,reverse
0.700,22.4409,reverse
0.690,22.4443,reverse
0.680,22.4477,reverse
0.670,22.4511,reverse
0.660,22.4545,reverse
0.650,22.4578,reverse
0.640,22.4612,reverse
0.630,22.4646,reverse
0.620,22.4679,reverse
0.610,22.4713,reverse
0.600,22.4746,reverse
0.590,22.4779,reverse
0.580,22.4813,reverse
0.570,22.4846,reverse
0.560,22.4880,reverse
0.550,22.4913,reverse
0.540,22.4946,reverse
0.530,22.4980,reverse
0.520,22.5013,reverse
0.510,22.5046,reverse
0.500,22.5080,reverse
0.490,22.5113,reverse
0.480,22.5146,reverse
0.470,22.5180,reverse
0.460,22.5213,reverse
0.450,22.5246,reverse
0.440,22.5280,reverse
0.430,22.5313,reverse
0.420,22.5346,reverse
0.410,22.5380,reverse
0.400,22.5413,reverse
0.390,22.5446,reverse
0.380,22.5480,reverse
0.370,22.5513,reverse
0.360,22.5546,reverse
0.350,22.5580,reverse
0.340,22.5613,reverse
0.330,22.5646,reverse
0.320,22.5680,reverse
0.310,22.5713,reverse
0.300,22.5746,reverse
0.290,22.5780,reverse
0.280,22.5813,reverse
0.270,22.5846,reverse
0.260,22.5880,reverse
0.250,22.5913,reverse
0.240,22.5946,reverse
0.230,22.5980,reverse
0.220,22.6013,reverse
0.210,22.6046,reverse
0.200,22.6080,reverse
0.190,22.6113,reverse
0.180,22.6146,reverse
0.170,22.6180,reverse
0.160,22.6213,reverse
0.150,22.6246,reverse
0.140,22.6280,reverse
0.130,22.6313,reverse
0.120,22.6346,reverse
0.110,22.6380,reverse
0.100,22.6413,reverse
0.090,22.6446,reverse
0.080,22.6480,reverse
0.070,22.6513,reverse
0.060,22.6546,reverse
0.050,22.6580,reverse
0.040,22.6613,reverse
0.030,22.6646,reverse
0.020,22.6680,reverse
0.010,22.6713,reverse
-0.000,22.6746,reverse
-0.010,22.6780,reverse
-0.020,22.6813,reverse
-0.030,22.6846,reverse
-0.040,22.6880,reverse
-0.050,22.6913,reverse
-0.060,22.6946,reverse
-0.070,22.6980,reverse
