direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1176,22.899,84.14,21.535,0.990,21.752,1.600,2985
forward,1000,1.1076,22.670,84.05,21.104,0.980,21.535,1.617,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.3240,reverse
1.140,-17.4758,reverse
1.130,-8.3341,reverse
1.120,-1.2804,reverse
1.110,4.1624,reverse
1.100,8.3623,reverse
1.090,11.6034,reverse
1.080,14.1047,reverse
1.070,16.0352,reverse
1.060,17.5254,reverse
1.050,18.6758,reverse
1.040,19.5642,reverse
1.030,20.2503,reverse
1.020,20.7805,reverse
1.010,21.1902,reverse
1.000,21.5071,reverse
0.990,21.7524,reverse
0.980,21.9423,reverse
0.970,22.0897,reverse
0.960,22.2041,reverse
0.950,22.2931,reverse
0.940,22.3626,reverse
0.930,22.4170,reverse
0.920,22.4596,reverse
0.910,22.4934,reverse
0.900,22.5201,reverse
0.890,22.5415,reverse
0.880,22.5588,reverse
0.870,22.5729,reverse
0.860,22.5845,reverse
0.850,22.5943,reverse
0.840,22.6025,reverse
0.830,22.6097,reverse
0.820,22.6160,reverse
0.810,22.6216,reverse
0.800,22.6266,reverse
0.790,22.6313,reverse
0.780,22.6357,reverse
0.770,22.6398,reverse
0.760,22.6438,reverse
0.750,22.6476,reverse
0.740,22.6513,reverse
0.730,22.6549,reverse
0.720,22.6585,reverse
0.710,22.6620,reverse
0.700,22.6654,reverse
0.690,22.6689,reverse
0.680,22.6723,reverse
0.670,22.6757,reverse
0.660,22.6791,reverse
0.650,22.6824,reverse
0.640,22.6858,reverse
0.630,22.6891,reverse
0.620,22.6925,reverse
0.610,22.6958,reverse
0.600,22.6992,reverse
0.590,22.7025,reverse
0.580,22.7059,reverse
0.570,22.7092,reverse
0.560,22.7125,reverse
0.550,22.7159,reverse
0.540,22.7192,reverse
0.530,22.7225,reverse
0.520,22.7259,reverse
0.510,22.7292,reverse
0.500,22.7326,reverse
0.490,22.7359,reverse
0.480,22.7392,reverse
0.470,22.7426,reverse
0.460,22.7459,reverse
0.450,22.7492,reverse
0.440,22.7526,reverse
0.430,22.7559,reverse
0.420,22.7592,reverse
0.410,22.7626,reverse
0.400,22.7659,reverse
0.390,22.7692,reverse
0.380,22.7726,reverse
0.370,22.7759,reverse
0.360,22.7792,reverse
0.350,22.7826,reverse
0.340,22.7859,reverse
0.330,22.7892,reverse
0.320,22.7926,reverse
0.310,22.7959,reverse
0.300,22.7992,reverse
0.290,22.8026,reverse
0.280,22.8059,reverse
0.270,22.8092,reverse
0.260,22.8126,reverse
0.250,22.8159,reverse
0.240,22.8192,reverse
0.230,22.8226,reverse
0.220,22.8259,reverse
0.210,22.8292,reverse
0.200,22.8326,reverse
0.190,22.8359,reverse
0.180,22.8392,reverse
0.170,22.8426,reverse
0.160,22.8459,reverse
0.150,22.8492,reverse
0.140,22.8526,reverse
0.130,22.8559,reverse
0.120,22.8592,reverse
0.110,22.8626,reverse
0.100,22.8659,reverse
0.090,22.8692,reverse
0.080,22.8726,reverse
0.070,22.8759,reverse
0.060,22.8792,reverse
0.050,22.8826,reverse
0.040,22.8859,reverse
0.030,22.8892,reverse
0.020,22.8926,reverse
0.010,22.8959,reverse
-0.000,22.8992,reverse
-0.010,22.9026,reverse
-0.020,22.9059,reverse
-0.030,22.9092,reverse
-0.040,22.9126,reverse
-0.050,22.9159,reverse
-0.060,22.9192,reverse
-0.070,22.9226,reverse
-0.080,22.9259,reverse
-0.090,22.9292,reverse
-0.100,22.9326,reverse
-0.100,22.7036,forward
-0.090,22.7002,forward
-0.080,22.6969,forward
-0.070,22.6936,forward
-0.060,22.6902,forward
-0.050,22.6869,forward
-0.040,22.6836,forward
-0.030,22.6802,forward
-0.020,22.6769,forward
-0.010,22.6736,forward
-0.000,22.6702,forward
0.010,22.6669,forward
0.020,22.6636,forward
0.030,22.6602,forward
0.040,22.6569,forward
0.050,22.6536,forward
0.060,22.6502,forward
0.070,22.6469,forward
