direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1152,21.988,84.08,20.617,0.990,20.825,1.568,2985
forward,1000,1.1052,21.769,83.98,20.204,0.980,20.617,1.584,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-31.2972,reverse
1.140,-19.2063,reverse
1.130,-9.8773,reverse
1.120,-2.6790,reverse
1.110,2.8752,reverse
1.100,7.1612,reverse
1.090,10.4686,reverse
1.080,13.0211,reverse
1.070,14.9911,reverse
1.060,16.5118,reverse
1.050,17.6858,reverse
1.040,18.5923,reverse
1.030,19.2924,reverse
1.020,19.8333,reverse
1.010,20.2514,reverse
1.000,20.5747,reverse
0.990,20.8249,reverse
0.980,21.0187,reverse
0.970,21.1690,reverse
0.960,21.2857,reverse
0.950,21.3765,reverse
0.940,21.4474,reverse
0.930,21.5027,reverse
0.920,21.5463,reverse
0.910,21.5806,reverse
0.900,21.6078,reverse
0.890,21.6296,reverse
0.880,21.6472,reverse
0.870,21.6615,reverse
0.860,21.6733,reverse
0.850,21.6831,reverse
0.840,21.6915,reverse
0.830,21.6987,reverse
0.820,21.7051,reverse
0.810,21.7107,reverse
0.800,21.7158,reverse
0.790,21.7206,reverse
0.780,21.7250,reverse
0.770,21.7291,reverse
0.760,21.7331,reverse
0.750,21.7369,reverse
0.740,21.7406,reverse
0.730,21.7442,reverse
0.720,21.7478,reverse
0.710,21.7513,reverse
0.700,21.7548,reverse
0.690,21.7582,reverse
0.680,21.7616,reverse
0.670,21.7650,reverse
0.660,21.7684,reverse
0.650,21.7718,reverse
0.640,21.7751,reverse
0.630,21.7785,reverse
0.620,21.7818,reverse
0.610,21.7852,reverse
0.600,21.7885,reverse
0.590,21.7919,reverse
0.580,21.7952,reverse
0.570,21.7985,reverse
0.560,21.8019,reverse
0.550,21.8052,reverse
0.540,21.8085,reverse
0.530,21.8119,reverse
0.520,21.8152,reverse
0.510,21.8185,reverse
0.500,21.8219,reverse
0.490,21.8252,reverse
0.480,21.8285,reverse
0.470,21.8319,reverse
0.460,21.8352,reverse
0.450,21.8385,reverse
0.440,21.8419,reverse
0.430,21.8452,reverse
0.420,21.8485,reverse
0.410,21.8519,reverse
0.400,21.8552,reverse
0.390,21.8585,reverse
0.380,21.8619,reverse
0.370,21.8652,reverse
0.360,21.8685,reverse
0.350,21.8719,reverse
0.340,21.8752,reverse
0.330,21.8785,reverse
