direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1181,23.071,84.15,21.708,0.990,21.927,1.606,2985
forward,1000,1.1081,22.840,84.05,21.274,0.980,21.708,1.623,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.9583,reverse
1.140,-17.1544,reverse
1.130,-8.0468,reverse
1.120,-1.0194,reverse
1.110,4.4030,reverse
1.100,8.5873,reverse
1.090,11.8163,reverse
1.080,14.3082,reverse
1.070,16.2315,reverse
1.060,17.7162,reverse
1.050,18.8624,reverse
1.040,19.7474,reverse
1.030,20.4310,reverse
1.020,20.9591,reverse
1.010,21.3674,reverse
1.000,21.6831,reverse
0.990,21.9275,reverse
0.980,22.1167,reverse
0.970,22.2635,reverse
0.960,22.3775,reverse
0.950,22.4663,reverse
0.940,22.5355,reverse
0.930,22.5896,reverse
0.920,22.6322,reverse
0.910,22.6658,reverse
0.900,22.6924,reverse
0.890,22.7138,reverse
0.880,22.7310,reverse
0.870,22.7451,reverse
0.860,22.7567,reverse
0.850,22.7664,reverse
0.840,22.7746,reverse
0.830,22.7818,reverse
0.820,22.7880,reverse
0.810,22.7936,reverse
0.800,22.7987,reverse
0.790,22.8034,reverse
0.780,22.8078,reverse
0.770,22.8119,reverse
0.760,22.8158,reverse
0.750,22.8196,reverse
0.740,22.8233,reverse
0.730,22.8270,reverse
0.720,22.8305,reverse
0.710,22.8340,reverse
0.700,22.8375,reverse
0.690,22.8409,reverse
0.680,22.8443,reverse
0.670,22.8477,reverse
0.660,22.8511,reverse
0.650,22.8545,reverse
0.640,22.8578,reverse
0.630,22.8612,reverse
0.620,22.8645,reverse
0.610,22.8679,reverse
0.600,22.8712,reverse
0.590,22.8746,reverse
0.580,22.8779,reverse
0.570,22.8812,reverse
0.560,22.8846,reverse
0.550,22.8879,reverse
0.540,22.8912,reverse
0.530,22.8946,reverse
0.520,22.8979,reverse
0.510,22.9013,reverse
0.500,22.9046,reverse
0.490,22.9079,reverse
0.480,22.9113,reverse
0.470,22.9146,reverse
0.460,22.9179,reverse
0.450,22.9213,reverse
0.440,22.9246,reverse
0.430,22.9279,reverse
0.420,22.9313,reverse
0.410,22.9346,reverse
0.400,22.9379,reverse
0.390,22.9413,reverse
0.380,22.9446,reverse
0.370,22.9479,reverse
0.360,22.9513,reverse
0.350,22.9546,reverse
0.340,22.9579,reverse
0.330,22.9613,reverse
0.320,22.9646,reverse
0.310,22.9679,reverse
0.300,22.9713,reverse
0.290,22.9746,reverse
0.280,22.9779,reverse
0.270,22.9813,reverse
0.260,22.9846,reverse
0.250,22.9879,reverse
0.240,22.9913,reverse
0.230,22.9946,reverse
0.220,22.9979,reverse
0.210,23.0013,reverse
0.200,23.0046,reverse
0.190,23.0079,reverse
0.180,23.0113,reverse
0.170,23.0146,reverse
0.160,23.0179,reverse
