direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1182,23.110,84.15,21.748,0.990,21.967,1.608,2985
forward,1000,1.1082,22.879,84.06,21.313,0.980,21.748,1.624,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.8751,reverse
1.140,-17.0813,reverse
1.130,-7.9814,reverse
1.120,-0.9600,reverse
1.110,4.4579,reverse
1.100,8.6386,reverse
1.090,11.8648,reverse
1.080,14.3546,reverse
1.070,16.2763,reverse
1.060,17.7597,reverse
1.050,18.9049,reverse
1.040,19.7892,reverse
1.030,20.4722,reverse
1.020,20.9999,reverse
1.010,21.4078,reverse
1.000,21.7233,reverse
0.990,21.9674,reverse
0.980,22.1565,reverse
0.970,22.3032,reverse
0.960,22.4171,reverse
0.950,22.5058,reverse
0.940,22.5749,reverse
0.930,22.6291,reverse
0.920,22.6716,reverse
0.910,22.7051,reverse
0.900,22.7318,reverse
0.890,22.7531,reverse
0.880,22.7703,reverse
0.870,22.7844,reverse
0.860,22.7960,reverse
0.850,22.8057,reverse
0.840,22.8139,reverse
0.830,22.8210,reverse
0.820,22.8273,reverse
0.810,22.8329,reverse
0.800,22.8380,reverse
0.790,22.8427,reverse
0.780,22.8470,reverse
0.770,22.8512,reverse
0.760,22.8551,reverse
0.750,22.8589,reverse
0.740,22.8626,reverse
0.730,22.8662,reverse
0.720,22.8698,reverse
0.710,22.8733,reverse
0.700,22.8768,reverse
0.690,22.8802,reverse
0.680,22.8836,reverse
0.670,22.8870,reverse
0.660,22.8904,reverse
0.650,22.8937,reverse
0.640,22.8971,reverse
0.630,22.9005,reverse
0.620,22.9038,reverse
0.610,22.9072,reverse
0.600,22.9105,reverse
0.590,22.9138,reverse
0.580,22.9172,reverse
0.570,22.9205,reverse
0.560,22.9238,reverse
0.550,22.9272,reverse
0.540,22.9305,reverse
0.530,22.9339,reverse
0.520,22.9372,reverse
0.510,22.9405,reverse
0.500,22.9439,reverse
0.490,22.9472,reverse
0.480,22.9505,reverse
0.470,22.9539,reverse
