direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1184,23.158,84.16,21.795,0.990,22.015,1.609,2985
forward,1000,1.1084,22.926,84.06,21.359,0.980,21.795,1.626,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.7755,reverse
1.140,-16.9936,reverse
1.130,-7.9030,reverse
1.120,-0.8887,reverse
1.110,4.5236,reverse
1.100,8.7001,reverse
1.090,11.9230,reverse
1.080,14.4103,reverse
1.070,16.3301,reverse
1.060,17.8119,reverse
1.050,18.9560,reverse
1.040,19.8394,reverse
1.030,20.5217,reverse
1.020,21.0489,reverse
1.010,21.4563,reverse
1.000,21.7715,reverse
0.990,22.0154,reverse
0.980,22.2043,reverse
0.970,22.3508,reverse
0.960,22.4646,reverse
0.950,22.5532,reverse
0.940,22.6223,reverse
0.930,22.6764,reverse
0.920,22.7188,reverse
0.910,22.7524,reverse
0.900,22.7790,reverse
0.890,22.8003,reverse
0.880,22.8175,reverse
0.870,22.8315,reverse
0.860,22.8431,reverse
0.850,22.8528,reverse
0.840,22.8611,reverse
0.830,22.8682,reverse
0.820,22.8745,reverse
0.810,22.8800,reverse
0.800,22.8851,reverse
0.790,22.8898,reverse
0.780,22.8942,reverse
0.770,22.8983,reverse
0.760,22.9022,reverse
0.750,22.9061,reverse
0.740,22.9098,reverse
0.730,22.9134,reverse
0.720,22.9169,reverse
0.710,22.9204,reverse
0.700,22.9239,reverse
0.690,22.9273,reverse
0.680,22.9307,reverse
0.670,22.9341,reverse
0.660,22.9375,reverse
0.650,22.9409,reverse
0.640,22.9442,reverse
0.630,22.9476,reverse
0.620,22.9509,reverse
0.610,22.9543,reverse
0.600,22.9576,reverse
0.590,22.9610,reverse
0.580,22.9643,reverse
0.570,22.9676,reverse
0.560,22.9710,reverse
0.550,22.9743,reverse
0.540,22.9777,reverse
0.530,22.9810,reverse
0.520,22.9843,reverse
0.510,22.9877,reverse
0.500,22.9910,reverse
0.490,22.9943,reverse
0.480,22.9977,reverse
0.470,23.0010,reverse
0.460,23.0043,reverse
0.450,23.0077,reverse
0.440,23.0110,reverse
0.430,23.0143,reverse
0.420,23.0177,reverse
0.410,23.0210,reverse
0.400,23.0243,reverse
0.390,23.0277,reverse
0.380,23.0310,reverse
0.370,23.0343,reverse
0.360,23.0377,reverse
0.350,23.0410,reverse
0.340,23.0443,reverse
0.330,23.0477,reverse
0.320,23.0510,reverse
0.310,23.0543,reverse
0.300,23.0577,reverse
0.290,23.0610,reverse
0.280,23.0643,reverse
0.270,23.0677,reverse
0.260,23.0710,reverse
0.250,23.0743,reverse
0.240,23.0777,reverse
0.230,23.0810,reverse
0.220,23.0843,reverse
0.210,23.0877,reverse
0.200,23.0910,reverse
0.190,23.0943,reverse
0.180,23.0977,reverse
0.170,23.1010,reverse
0.160,23.1043,reverse
0.150,23.1077,reverse
0.140,23.1110,reverse
0.130,23.1143,reverse
0.120,23.1177,reverse
0.110,23.1210,reverse
0.100,23.1243,reverse
0.090,23.1277,reverse
0.080,23.1310,reverse
0.070,23.1343,reverse
0.060,23.1377,reverse
0.050,23.1410,reverse
0.040,23.1443,reverse
0.030,23.1477,reverse
0.020,23.1510,reverse
0.010,23.1543,reverse
-0.000,23.1577,reverse
-0.010,23.1610,reverse
-0.020,23.1643,reverse
-0.030,23.1677,reverse
-0.040,23.1710,reverse
-0.050,23.1743,reverse
-0.060,23.1777,reverse
-0.070,23.1810,reverse
-0.080,23.1843,reverse
-0.090,23.1877,reverse
-0.100,23.1910,reverse
-0.100,22.9594,forward
-0.090,22.9561,forward
-0.080,22.9527,forward
-0.070,22.9494,forward
-0.060,22.9461,forward
-0.050,22.9427,forward
-0.040,22.9394,forward
-0.030,22.9361,forward
-0.020,22.9327,forward
-0.010,22.9294,forward
-0.000,22.9261,forward
0.010,22.9227,forward
0.020,22.9194,forward
0.030,22.9161,forward
0.040,22.9127,forward
0.050,22.9094,forward
0.060,22.9061,forward
0.070,22.9027,forward
0.080,22.8994,forward
0.090,22.8961,forward
0.100,22.8927,forward
0.110,22.8894,forward
0.120,22.8861,forward
0.130,22.8827,forward
0.140,22.8794,forward
0.150,22.8761,forward
0.160,22.8727,forward
0.170,22.8694,forward
0.180,22.8661,forward
0.190,22.8627,forward
0.200,22.8594,forward
0.210,22.8561,forward
0.220,22.8527,forward
0.230,22.8494,forward
0.240,22.8461,forward
0.250,22.8427,forward
0.260,22.8394,forward
0.270,22.8361,forward
0.280,22.8327,forward
0.290,22.8294,forward
0.300,22.8261,forward
0.310,22.8227,forward
0.320,22.8194,forward
0.330,22.8161,forward
0.340,22.8127,forward
0.350,22.8094,forward
0.360,22.8061,forward
0.370,22.8027,forward
0.380,22.7994,forward
0.390,22.7961,forward
0.400,22.7927,forward
0.410,22.7894,forward
0.420,22.7861,forward
0.430,22.7827,forward
0.440,22.7794,forward
0.450,22.7761,forward
0.460,22.7727,forward
0.470,22.7694,forward
0.480,22.7661,forward
0.490,22.7627,forward
0.500,22.7594,forward
0.510,22.7561,forward
0.520,22.7527,forward
0.530,22.7494,forward
0.540,22.7461,forward
0.550,22.7427,forward
0.560,22.7394,forward
0.570,22.7361,forward
0.580,22.7327,forward
0.590,22.7294,forward
0.600,22.7260,forward
0.610,22.7227,forward
0.620,22.7193,forward
0.630,22.7160,forward
0.640,22.7126,forward
0.650,22.7093,forward
0.660,22.7059,forward
0.670,22.7025,forward
0.680,22.6991,forward
0.690,22.6956,forward
0.700,22.6922,forward
0.710,22.6887,forward
0.720,22.6851,forward
0.730,22.6815,forward
0.740,22.6778,forward
0.750,22.6740,forward
0.760,22.6701,forward
0.770,22.6660,forward
0.780,22.6616,forward
0.790,22.6569,forward
0.800,22.6519,forward
0.810,22.6463,forward
0.820,22.6401,forward
0.830,22.6330,forward
0.840,22.6248,forward
