direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1186,23.259,84.16,21.897,0.990,22.118,1.613,2985
forward,1000,1.1086,23.026,84.06,21.459,0.980,21.897,1.629,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.5624,reverse
1.140,-16.8062,reverse
1.130,-7.7353,reverse
1.120,-0.7363,reverse
1.110,4.6643,reverse
1.100,8.8317,reverse
1.090,12.0476,reverse
1.080,14.5295,reverse
1.070,16.4451,reverse
1.060,17.9238,reverse
1.050,19.0653,reverse
1.040,19.9468,reverse
1.030,20.6277,reverse
1.020,21.1537,reverse
1.010,21.5603,reverse
1.000,21.8748,reverse
0.990,22.1181,reverse
0.980,22.3067,reverse
0.970,22.4529,reverse
0.960,22.5664,reverse
0.950,22.6548,reverse
0.940,22.7238,reverse
0.930,22.7777,reverse
0.920,22.8201,reverse
0.910,22.8536,reverse
0.900,22.8802,reverse
0.890,22.9014,reverse
0.880,22.9186,reverse
0.870,22.9326,reverse
0.860,22.9442,reverse
0.850,22.9539,reverse
0.840,22.9621,reverse
0.830,22.9692,reverse
0.820,22.9755,reverse
0.810,22.9811,reverse
0.800,22.9861,reverse
0.790,22.9908,reverse
0.780,22.9952,reverse
0.770,22.9993,reverse
0.760,23.0032,reverse
0.750,23.0071,reverse
0.740,23.0108,reverse
0.730,23.0144,reverse
0.720,23.0179,reverse
0.710,23.0214,reverse
0.700,23.0249,reverse
0.690,23.0283,reverse
0.680,23.0317,reverse
0.670,23.0351,reverse
0.660,23.0385,reverse
0.650,23.0419,reverse
0.640,23.0452,reverse
0.630,23.0486,reverse
0.620,23.0519,reverse
0.610,23.0553,reverse
0.600,23.0586,reverse
0.590,23.0620,reverse
0.580,23.0653,reverse
0.570,23.0686,reverse
0.560,23.0720,reverse
0.550,23.0753,reverse
0.540,23.0787,reverse
0.530,23.0820,reverse
0.520,23.0853,reverse
0.510,23.0887,reverse
0.500,23.0920,reverse
0.490,23.0953,reverse
0.480,23.0987,reverse
0.470,23.1020,reverse
0.460,23.1053,reverse
0.450,23.1087,reverse
0.440,23.1120,reverse
0.430,23.1153,reverse
0.420,23.1187,reverse
0.410,23.1220,reverse
0.400,23.1253,reverse
0.390,23.1287,reverse
0.380,23.1320,reverse
0.370,23.1353,reverse
0.360,23.1387,reverse
0.350,23.1420,reverse
0.340,23.1453,reverse
0.330,23.1487,reverse
0.320,23.1520,reverse
0.310,23.1553,reverse
0.300,23.1587,reverse
0.290,23.1620,reverse
0.280,23.1653,reverse
0.270,23.1687,reverse
0.260,23.1720,reverse
0.250,23.1753,reverse
0.240,23.1787,reverse
0.230,23.1820,reverse
0.220,23.1853,reverse
0.210,23.1887,reverse
0.200,23.1920,reverse
0.190,23.1953,reverse
0.180,23.1987,reverse
0.170,23.2020,reverse
0.160,23.2053,reverse
0.150,23.2087,reverse
0.140,23.2120,reverse
0.130,23.2153,reverse
0.120,23.2187,reverse
0.110,23.2220,reverse
0.100,23.2253,reverse
0.090,23.2287,reverse
0.080,23.2320,reverse
0.070,23.2353,reverse
0.060,23.2387,reverse
0.050,23.2420,reverse
0.040,23.2453,reverse
0.030,23.2487,reverse
0.020,23.2520,reverse
0.010,23.2553,reverse
-0.000,23.2587,reverse
-0.010,23.2620,reverse
-0.020,23.2653,reverse
-0.030,23.2687,reverse
-0.040,23.2720,reverse
-0.050,23.2753,reverse
-0.060,23.2787,reverse
-0.070,23.2820,reverse
-0.080,23.2853,reverse
-0.090,23.2887,reverse
-0.100,23.2920,reverse
-0.100,23.0594,forward
-0.090,23.0561,forward
-0.080,23.0527,forward
-0.070,23.0494,forward
-0.060,23.0461,forward
-0.050,23.0427,forward
-0.040,23.0394,forward
-0.030,23.0361,forward
-0.020,23.0327,forward
-0.010,23.0294,forward
-0.000,23.0261,forward
0.010,23.0227,forward
0.020,23.0194,forward
0.030,23.0161,forward
0.040,23.0127,forward
0.050,23.0094,forward
0.060,23.0061,forward
0.070,23.0027,forward
0.080,22.9994,forward
0.090,22.9961,forward
0.100,22.9927,forward
0.110,22.9894,forward
0.120,22.9861,forward
0.130,22.9827,forward
0.140,22.9794,forward
0.150,22.9761,forward
0.160,22.9727,forward
0.170,22.9694,forward
0.180,22.9661,forward
0.190,22.9627,forward
0.200,22.9594,forward
0.210,22.9561,forward
0.220,22.9527,forward
0.230,22.9494,forward
0.240,22.9461,forward
0.250,22.9427,forward
