direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1178,22.959,84.15,21.595,0.990,21.814,1.603,3030
forward,1000,1.1078,22.730,84.05,21.164,0.980,21.596,1.619,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.1958,reverse
1.140,-17.3632,reverse
1.130,-8.2335,reverse
1.120,-1.1890,reverse
1.110,4.2467,reverse
1.100,8.4411,reverse
1.090,11.6779,reverse
1.080,14.1759,reverse
1.070,16.1039,reverse
1.060,17.5922,reverse
1.050,18.7411,reverse
1.040,19.6283,reverse
1.030,20.3135,reverse
1.020,20.8430,reverse
1.010,21.2522,reverse
1.000,21.5687,reverse
0.990,21.8136,reverse
0.980,22.0033,reverse
0.970,22.1505,reverse
0.960,22.2648,reverse
0.950,22.3537,reverse
0.940,22.4231,reverse
0.930,22.4774,reverse
0.920,22.5200,reverse
0.910,22.5537,reverse
0.900,22.5804,reverse
0.890,22.6018,reverse
0.880,22.6190,reverse
0.870,22.6331,reverse
0.860,22.6447,reverse
0.850,22.6545,reverse
0.840,22.6627,reverse
0.830,22.6699,reverse
0.820,22.6762,reverse
0.810,22.6818,reverse
0.800,22.6868,reverse
0.790,22.6915,reverse
0.780,22.6959,reverse
0.770,22.7000,reverse
0.760,22.7040,reverse
0.750,22.7078,reverse
0.740,22.7115,reverse
0.730,22.7151,reverse
0.720,22.7187,reverse
0.710,22.7222,reverse
0.700,22.7256,reverse
0.690,22.7291,reverse
0.680,22.7325,reverse
0.670,22.7359,reverse
0.660,22.7392,reverse
0.650,22.7426,reverse
0.640,22.7460,reverse
0.630,22.7493,reverse
0.620,22.7527,reverse
0.610,22.7560,reverse
0.600,22.7594,reverse
0.590,22.7627,reverse
0.580,22.7660,reverse
0.570,22.7694,reverse
0.560,22.7727,reverse
0.550,22.7761,reverse
0.540,22.7794,reverse
0.530,22.7827,reverse
0.520,22.7861,reverse
0.510,22.7894,reverse
0.500,22.7927,reverse
0.490,22.7961,reverse
0.480,22.7994,reverse
0.470,22.8027,reverse
0.460,22.8061,reverse
0.450,22.8094,reverse
0.440,22.8127,reverse
0.430,22.8161,reverse
0.420,22.8194,reverse
0.410,22.8227,reverse
0.400,22.8261,reverse
0.390,22.8294,reverse
0.380,22.8327,reverse
0.370,22.8361,reverse
0.360,22.8394,reverse
0.350,22.8427,reverse
0.340,22.8461,reverse
0.330,22.8494,reverse
0.320,22.8527,reverse
0.310,22.8561,reverse
0.300,22.8594,reverse
0.290,22.8627,reverse
0.280,22.8661,reverse
0.270,22.8694,reverse
0.260,22.8727,reverse
0.250,22.8761,reverse
0.240,22.8794,reverse
0.230,22.8827,reverse
0.220,22.8861,reverse
0.210,22.8894,reverse
0.200,22.8927,reverse
0.190,22.8961,reverse
0.180,22.8994,reverse
0.170,22.9027,reverse
0.160,22.9061,reverse
0.150,22.9094,reverse
0.140,22.9127,reverse
0.130,22.9161,reverse
0.120,22.9194,reverse
0.110,22.9227,reverse
0.100,22.9261,reverse
0.090,22.9294,reverse
0.080,22.9327,reverse
0.070,22.9361,reverse
0.060,22.9394,reverse
0.050,22.9427,reverse
0.040,22.9461,reverse
0.030,22.9494,reverse
0.020,22.9527,reverse
0.010,22.9561,reverse
-0.000,22.9594,reverse
-0.010,22.9627,reverse
-0.020,22.9661,reverse
-0.030,22.9694,reverse
-0.040,22.9727,reverse
-0.050,22.9761,reverse
-0.060,22.9794,reverse
-0.070,22.9827,reverse
-0.080,22.9861,reverse
-0.090,22.9894,reverse
-0.100,22.9927,reverse
-0.100,22.7631,forward
-0.090,22.7598,forward
-0.080,22.7565,forward
-0.070,22.7531,forward
-0.060,22.7498,forward
-0.050,22.7465,forward
-0.040,22.7431,forward
-0.030,22.7398,forward
-0.020,22.7365,forward
-0.010,22.7331,forward
-0.000,22.7298,forward
0.010,22.7265,forward
0.020,22.7231,forward
0.030,22.7198,forward
0.040,22.7165,forward
0.050,22.7131,forward
0.060,22.7098,forward
0.070,22.7065,forward
0.080,22.7031,forward
0.090,22.6998,forward
0.100,22.6965,forward
0.110,22.6931,forward
0.120,22.6898,forward
0.130,22.6865,forward
0.140,22.6831,forward
0.150,22.6798,forward
0.160,22.6765,forward
0.170,22.6731,forward
0.180,22.6698,forward
0.190,22.6665,forward
0.200,22.6631,forward
0.210,22.6598,forward
0.220,22.6565,forward
0.230,22.6531,forward
0.240,22.6498,forward
0.250,22.6465,forward
0.260,22.6431,forward
0.270,22.6398,forward
0.280,22.6365,forward
0.290,22.6331,forward
0.300,22.6298,forward
0.310,22.6265,forward
0.320,22.6231,forward
0.330,22.6198,forward
0.340,22.6165,forward
0.350,22.6131,forward
0.360,22.6098,forward
0.370,22.6065,forward
0.380,22.6031,forward
0.390,22.5998,forward
0.400,22.5965,forward
0.410,22.5931,forward
0.420,22.5898,forward
0.430,22.5865,forward
0.440,22.5831,forward
0.450,22.5798,forward
0.460,22.5765,forward
0.470,22.5731,forward
0.480,22.5698,forward
0.490,22.5665,forward
0.500,22.5631,forward
0.510,22.5598,forward
0.520,22.5565,forward
0.530,22.5531,forward
0.540,22.5498,forward
0.550,22.5465,forward
0.560,22.5431,forward
0.570,22.5398,forward
0.580,22.5364,forward
0.590,22.5331,forward
0.600,22.5298,forward
0.610,22.5264,forward
0.620,22.5231,forward
0.630,22.5197,forward
0.640,22.5164,forward
0.650,22.5130,forward
0.660,22.5096,forward
0.670,22.5062,forward
0.680,22.5028,forward
0.690,22.4994,forward
0.700,22.4959,forward
0.710,22.4924,forward
0.720,22.4889,forward
0.730,22.4852,forward
0.740,22.4815,forward
0.750,22.4777,forward
0.760,22.4738,forward
0.770,22.4697,forward
0.780,22.4653,forward
0.790,22.4606,forward
0.800,22.4556,forward
0.810,22.4500,forward
0.820,22.4437,forward
0.830,22.4366,forward
0.840,22.4284,forward
0.850,22.4188,forward
0.860,22.4072,forward
0.870,22.3933,forward
0.880,22.3761,forward
0.890,22.3549,forward
0.900,22.3284,forward
0.910,22.2951,forward
0.920,22.2528,forward
0.930,22.1990,forward
0.940,22.1303,forward
0.950,22.0423,forward
0.960,21.9291,forward
0.970,21.7834,forward
0.980,21.5955,forward
0.990,21.3530,forward
1.000,21.0396,forward
1.010,20.6345,forward
1.020,20.1103,forward
1.030,19.4319,forward
1.040,18.5535,forward
1.050,17.4160,forward
1.060,15.9426,forward
1.070,14.0339,forward
1.080,11.5608,forward
1.090,8.3564,forward
1.100,4.2038,forward
1.110,-1.1775,forward
1.120,-8.1516,forward
1.130,-17.1900,forward
1.140,-28.9043,forward
1.150,-44.0869,forward
