direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1183,23.122,84.15,21.759,0.990,21.979,1.608,2985
forward,1000,1.1083,22.890,84.06,21.324,0.980,21.759,1.624,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.8517,reverse
1.140,-17.0607,reverse
1.130,-7.9630,reverse
1.120,-0.9433,reverse
1.110,4.4733,reverse
1.100,8.6530,reverse
1.090,11.8785,reverse
1.080,14.3677,reverse
1.070,16.2889,reverse
1.060,17.7720,reverse
1.050,18.9169,reverse
1.040,19.8010,reverse
1.030,20.4838,reverse
1.020,21.0114,reverse
1.010,21.4192,reverse
1.000,21.7346,reverse
0.990,21.9787,reverse
0.980,22.1677,reverse
0.970,22.3144,reverse
0.960,22.4283,reverse
0.950,22.5169,reverse
0.940,22.5860,reverse
0.930,22.6401,reverse
0.920,22.6827,reverse
0.910,22.7162,reverse
0.900,22.7429,reverse
0.890,22.7642,reverse
0.880,22.7814,reverse
0.870,22.7954,reverse
0.860,22.8070,reverse
0.850,22.8167,reverse
0.840,22.8250,reverse
0.830,22.8321,reverse
0.820,22.8384,reverse
0.810,22.8440,reverse
0.800,22.8490,reverse
0.790,22.8537,reverse
0.780,22.8581,reverse
0.770,22.8622,reverse
0.760,22.8662,reverse
0.750,22.8700,reverse
0.740,22.8737,reverse
0.730,22.8773,reverse
0.720,22.8808,reverse
0.710,22.8843,reverse
0.700,22.8878,reverse
0.690,22.8912,reverse
0.680,22.8947,reverse
0.670,22.8980,reverse
0.660,22.9014,reverse
0.650,22.9048,reverse
0.640,22.9082,reverse
0.630,22.9115,reverse
0.620,22.9149,reverse
0.610,22.9182,reverse
0.600,22.9216,reverse
0.590,22.9249,reverse
0.580,22.9282,reverse
0.570,22.9316,reverse
0.560,22.9349,reverse
0.550,22.9382,reverse
0.540,22.9416,reverse
0.530,22.9449,reverse
0.520,22.9482,reverse
0.510,22.9516,reverse
0.500,22.9549,reverse
0.490,22.9582,reverse
0.480,22.9616,reverse
0.470,22.9649,reverse
0.460,22.9682,reverse
0.450,22.9716,reverse
0.440,22.9749,reverse
0.430,22.9782,reverse
0.420,22.9816,reverse
0.410,22.9849,reverse
0.400,22.9882,reverse
0.390,22.9916,reverse
0.380,22.9949,reverse
0.370,22.9982,reverse
0.360,23.0016,reverse
0.350,23.0049,reverse
0.340,23.0082,reverse
0.330,23.0116,reverse
0.320,23.0149,reverse
0.310,23.0182,reverse
0.300,23.0216,reverse
0.290,23.0249,reverse
0.280,23.0282,reverse
0.270,23.0316,reverse
0.260,23.0349,reverse
0.250,23.0382,reverse
0.240,23.0416,reverse
0.230,23.0449,reverse
0.220,23.0482,reverse
0.210,23.0516,reverse
0.200,23.0549,reverse
0.190,23.0582,reverse
0.180,23.0616,reverse
0.170,23.0649,reverse
0.160,23.0682,reverse
0.150,23.0716,reverse
0.140,23.0749,reverse
0.130,23.0782,reverse
0.120,23.0816,reverse
0.110,23.0849,reverse
0.100,23.0882,reverse
0.090,23.0916,reverse
0.080,23.0949,reverse
0.070,23.0982,reverse
0.060,23.1016,reverse
0.050,23.1049,reverse
0.040,23.1082,reverse
0.030,23.1116,reverse
0.020,23.1149,reverse
0.010,23.1182,reverse
-0.000,23.1216,reverse
-0.010,23.1249,reverse
-0.020,23.1282,reverse
-0.030,23.1316,reverse
-0.040,23.1349,reverse
-0.050,23.1382,reverse
-0.060,23.1416,reverse
-0.070,23.1449,reverse
-0.080,23.1482,reverse
-0.090,23.1516,reverse
-0.100,23.1549,reverse
-0.100,22.9237,forward
-0.090,22.9204,forward
-0.080,22.9170,forward
-0.070,22.9137,forward
-0.060,22.9104,forward
-0.050,22.9070,forward
-0.040,22.9037,forward
-0.030,22.9004,forward
-0.020,22.8970,forward
-0.010,22.8937,forward
-0.000,22.8904,forward
0.010,22.8870,forward
0.020,22.8837,forward
0.030,22.8804,forward
0.040,22.8770,forward
0.050,22.8737,forward
0.060,22.8704,forward
0.070,22.8670,forward
0.080,22.8637,forward
0.090,22.8604,forward
0.100,22.8570,forward
0.110,22.8537,forward
0.120,22.8504,forward
0.130,22.8470,forward
0.140,22.8437,forward
0.150,22.8404,forward
0.160,22.8370,forward
0.170,22.8337,forward
0.180,22.8304,forward
0.190,22.8270,forward
0.200,22.8237,forward
0.210,22.8204,forward
0.220,22.8170,forward
0.230,22.8137,forward
0.240,22.8104,forward
0.250,22.8070,forward
0.260,22.8037,forward
0.270,22.8004,forward
0.280,22.7970,forward
0.290,22.7937,forward
0.300,22.7904,forward
0.310,22.7870,forward
0.320,22.7837,forward
0.330,22.7804,forward
0.340,22.7770,forward
0.350,22.7737,forward
0.360,22.7704,forward
0.370,22.7670,forward
0.380,22.7637,forward
0.390,22.7604,forward
0.400,22.7570,forward
0.410,22.7537,forward
0.420,22.7504,forward
0.430,22.7470,forward
0.440,22.7437,forward
0.450,22.7404,forward
0.460,22.7370,forward
0.470,22.7337,forward
0.480,22.7304,forward
0.490,22.7270,forward
0.500,22.7237,forward
0.510,22.7204,forward
0.520,22.7170,forward
0.530,22.7137,forward
0.540,22.7104,forward
0.550,22.7070,forward
0.560,22.7037,forward
0.570,22.7003,forward
0.580,22.6970,forward
0.590,22.6937,forward
0.600,22.6903,forward
0.610,22.6870,forward
0.620,22.6836,forward
0.630,22.6803,forward
0.640,22.6769,forward
0.650,22.6735,forward
0.660,22.6702,forward
0.670,22.6668,forward
0.680,22.6634,forward
0.690,22.6599,forward
0.700,22.6565,forward
0.710,22.6530,forward
0.720,22.6494,forward
0.730,22.6458,forward
0.740,22.6421,forward
0.750,22.6383,forward
0.760,22.6344,forward
0.770,22.6302,forward
0.780,22.6259,forward
0.790,22.6212,forward
0.800,22.6162,forward
0.810,22.6106,forward
0.820,22.6044,forward
0.830,22.5973,forward
0.840,22.5891,forward
0.850,22.5794,forward
0.860,22.5679,forward
0.870,22.5540,forward
0.880,22.5369,forward
0.890,22.5158,forward
0.900,22.4893,forward
0.910,22.4561,forward
0.920,22.4140,forward
0.930,22.3604,forward
0.940,22.2919,forward
0.950,22.2041,forward
0.960,22.0913,forward
0.970,21.9461,forward
0.980,21.7589,forward
0.990,21.5172,forward
1.000,21.2050,forward
1.010,20.8012,forward
1.020,20.2789,forward
1.030,19.6028,forward
1.040,18.7275,forward
1.050,17.5940,forward
1.060,16.1258,forward
1.070,14.2238,forward
1.080,11.7594,forward
1.090,8.5661,forward
1.100,4.4282,forward
1.110,-0.9342,forward
1.120,-7.8838,forward
1.130,-16.8906,forward
1.140,-28.5637,forward
1.150,-43.6930,forward
