direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1181,23.060,84.15,21.696,0.990,21.916,1.606,2985
forward,1000,1.1081,22.829,84.05,21.263,0.980,21.697,1.622,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.9829,reverse
1.140,-17.1761,reverse
1.130,-8.0662,reverse
1.120,-1.0370,reverse
1.110,4.3868,reverse
1.100,8.5721,reverse
1.090,11.8019,reverse
1.080,14.2945,reverse
1.070,16.2183,reverse
1.060,17.7033,reverse
1.050,18.8498,reverse
1.040,19.7350,reverse
1.030,20.4188,reverse
1.020,20.9471,reverse
1.010,21.3554,reverse
1.000,21.6712,reverse
0.990,21.9156,reverse
0.980,22.1049,reverse
0.970,22.2518,reverse
0.960,22.3658,reverse
0.950,22.4546,reverse
0.940,22.5238,reverse
0.930,22.5780,reverse
0.920,22.6205,reverse
0.910,22.6541,reverse
0.900,22.6808,reverse
0.890,22.7021,reverse
0.880,22.7194,reverse
0.870,22.7334,reverse
0.860,22.7450,reverse
0.850,22.7547,reverse
0.840,22.7630,reverse
0.830,22.7701,reverse
0.820,22.7764,reverse
0.810,22.7820,reverse
0.800,22.7871,reverse
0.790,22.7918,reverse
0.780,22.7961,reverse
0.770,22.8003,reverse
0.760,22.8042,reverse
0.750,22.8080,reverse
0.740,22.8117,reverse
0.730,22.8153,reverse
0.720,22.8189,reverse
0.710,22.8224,reverse
0.700,22.8259,reverse
0.690,22.8293,reverse
0.680,22.8327,reverse
0.670,22.8361,reverse
0.660,22.8395,reverse
0.650,22.8428,reverse
0.640,22.8462,reverse
0.630,22.8496,reverse
0.620,22.8529,reverse
0.610,22.8563,reverse
0.600,22.8596,reverse
0.590,22.8629,reverse
0.580,22.8663,reverse
0.570,22.8696,reverse
0.560,22.8730,reverse
0.550,22.8763,reverse
0.540,22.8796,reverse
0.530,22.8830,reverse
0.520,22.8863,reverse
0.510,22.8896,reverse
0.500,22.8930,reverse
0.490,22.8963,reverse
0.480,22.8996,reverse
0.470,22.9030,reverse
0.460,22.9063,reverse
0.450,22.9096,reverse
0.440,22.9130,reverse
0.430,22.9163,reverse
0.420,22.9196,reverse
0.410,22.9230,reverse
0.400,22.9263,reverse
0.390,22.9296,reverse
0.380,22.9330,reverse
0.370,22.9363,reverse
0.360,22.9396,reverse
