direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1169,22.617,84.13,21.250,0.990,21.465,1.591,3030
forward,1000,1.1069,22.391,84.03,20.825,0.980,21.250,1.607,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.9286,reverse
1.140,-18.0068,reverse
1.130,-8.8083,reverse
1.120,-1.7107,reverse
1.110,3.7659,reverse
1.100,7.9920,reverse
1.090,11.2532,reverse
1.080,13.7700,reverse
1.070,15.7125,reverse
1.060,17.2119,reverse
1.050,18.3695,reverse
1.040,19.2634,reverse
1.030,19.9538,reverse
1.020,20.4872,reverse
1.010,20.8995,reverse
1.000,21.2183,reverse
0.990,21.4651,reverse
0.980,21.6562,reverse
0.970,21.8044,reverse
0.960,21.9195,reverse
0.950,22.0091,reverse
0.940,22.0790,reverse
0.930,22.1337,reverse
0.920,22.1766,reverse
0.910,22.2105,reverse
0.900,22.2374,reverse
0.890,22.2589,reverse
0.880,22.2763,reverse
0.870,22.2904,reverse
0.860,22.3021,reverse
0.850,22.3119,reverse
0.840,22.3202,reverse
0.830,22.3274,reverse
0.820,22.3337,reverse
0.810,22.3393,reverse
0.800,22.3444,reverse
0.790,22.3491,reverse
0.780,22.3535,reverse
0.770,22.3576,reverse
0.760,22.3616,reverse
0.750,22.3654,reverse
0.740,22.3691,reverse
0.730,22.3727,reverse
0.720,22.3763,reverse
0.710,22.3798,reverse
0.700,22.3832,reverse
0.690,22.3867,reverse
0.680,22.3901,reverse
0.670,22.3935,reverse
0.660,22.3968,reverse
0.650,22.4002,reverse
0.640,22.4036,reverse
0.630,22.4069,reverse
0.620,22.4103,reverse
0.610,22.4136,reverse
0.600,22.4170,reverse
0.590,22.4203,reverse
0.580,22.4236,reverse
0.570,22.4270,reverse
0.560,22.4303,reverse
0.550,22.4337,reverse
0.540,22.4370,reverse
0.530,22.4403,reverse
0.520,22.4437,reverse
0.510,22.4470,reverse
0.500,22.4503,reverse
0.490,22.4537,reverse
0.480,22.4570,reverse
0.470,22.4603,reverse
0.460,22.4637,reverse
0.450,22.4670,reverse
0.440,22.4703,reverse
0.430,22.4737,reverse
0.420,22.4770,reverse
0.410,22.4803,reverse
0.400,22.4837,reverse
0.390,22.4870,reverse
0.380,22.4903,reverse
0.370,22.4937,reverse
0.360,22.4970,reverse
0.350,22.5003,reverse
0.340,22.5037,reverse
0.330,22.5070,reverse
0.320,22.5103,reverse
0.310,22.5137,reverse
0.300,22.5170,reverse
0.290,22.5203,reverse
0.280,22.5237,reverse
0.270,22.5270,reverse
0.260,22.5303,reverse
0.250,22.5337,reverse
0.240,22.5370,reverse
0.230,22.5403,reverse
0.220,22.5437,reverse
0.210,22.5470,reverse
0.200,22.5503,reverse
0.190,22.5537,reverse
0.180,22.5570,reverse
0.170,22.5603,reverse
0.160,22.5637,reverse
0.150,22.5670,reverse
0.140,22.5703,reverse
0.130,22.5737,reverse
0.120,22.5770,reverse
0.110,22.5803,reverse
0.100,22.5837,reverse
0.090,22.5870,reverse
0.080,22.5903,reverse
0.070,22.5937,reverse
0.060,22.5970,reverse
0.050,22.6003,reverse
0.040,22.6037,reverse
0.030,22.6070,reverse
0.020,22.6103,reverse
0.010,22.6137,reverse
-0.000,22.6170,reverse
-0.010,22.6203,reverse
-0.020,22.6237,reverse
-0.030,22.6270,reverse
-0.040,22.6303,reverse
-0.050,22.6337,reverse
-0.060,22.6370,reverse
-0.070,22.6403,reverse
-0.080,22.6437,reverse
-0.090,22.6470,reverse
-0.100,22.6503,reverse
-0.100,22.4242,forward
-0.090,22.4208,forward
-0.080,22.4175,forward
-0.070,22.4142,forward
-0.060,22.4108,forward
-0.050,22.4075,forward
-0.040,22.4042,forward
-0.030,22.4008,forward
-0.020,22.3975,forward
-0.010,22.3942,forward
-0.000,22.3908,forward
0.010,22.3875,forward
0.020,22.3842,forward
0.030,22.3808,forward
0.040,22.3775,forward
0.050,22.3742,forward
0.060,22.3708,forward
0.070,22.3675,forward
0.080,22.3642,forward
0.090,22.3608,forward
0.100,22.3575,forward
0.110,22.3542,forward
0.120,22.3508,forward
0.130,22.3475,forward
0.140,22.3442,forward
0.150,22.3408,forward
0.160,22.3375,forward
0.170,22.3342,forward
0.180,22.3308,forward
0.190,22.3275,forward
0.200,22.3242,forward
0.210,22.3208,forward
0.220,22.3175,forward
0.230,22.3142,forward
0.240,22.3108,forward
0.250,22.3075,forward
0.260,22.3042,forward
0.270,22.3008,forward
0.280,22.2975,forward
0.290,22.2942,forward
0.300,22.2908,forward
0.310,22.2875,forward
0.320,22.2842,forward
0.330,22.2808,forward
0.340,22.2775,forward
0.350,22.2742,forward
0.360,22.2708,forward
0.370,22.2675,forward
0.380,22.2642,forward
0.390,22.2608,forward
0.400,22.2575,forward
0.410,22.2542,forward
0.420,22.2508,forward
0.430,22.2475,forward
0.440,22.2442,forward
0.450,22.2408,forward
0.460,22.2375,forward
0.470,22.2342,forward
0.480,22.2308,forward
0.490,22.2275,forward
0.500,22.2242,forward
0.510,22.2208,forward
0.520,22.2175,forward
0.530,22.2142,forward
0.540,22.2108,forward
0.550,22.2075,forward
0.560,22.2041,forward
0.570,22.2008,forward
0.580,22.1975,forward
0.590,22.1941,forward
0.600,22.1908,forward
0.610,22.1874,forward
0.620,22.1841,forward
0.630,22.1807,forward
