direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1173,22.790,84.14,21.425,0.990,21.641,1.597,3030
forward,1000,1.1073,22.562,84.04,20.996,0.980,21.425,1.613,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.5572,reverse
1.140,-17.6808,reverse
1.130,-8.5172,reverse
1.120,-1.4466,reverse
1.110,4.0092,reverse
1.100,8.2192,reverse
1.090,11.4680,reverse
1.080,13.9753,reverse
1.070,15.9104,reverse
1.060,17.4042,reverse
1.050,18.5574,reverse
1.040,19.4478,reverse
1.030,20.1356,reverse
1.020,20.6670,reverse
1.010,21.0777,reverse
1.000,21.3954,reverse
0.990,21.6412,reverse
0.980,21.8316,reverse
0.970,21.9793,reverse
0.960,22.0940,reverse
0.950,22.1832,reverse
0.940,22.2529,reverse
0.930,22.3073,reverse
0.920,22.3501,reverse
0.910,22.3839,reverse
0.900,22.4107,reverse
0.890,22.4322,reverse
0.880,22.4495,reverse
0.870,22.4636,reverse
0.860,22.4752,reverse
0.850,22.4850,reverse
0.840,22.4933,reverse
0.830,22.5004,reverse
0.820,22.5067,reverse
0.810,22.5123,reverse
0.800,22.5174,reverse
0.790,22.5221,reverse
0.780,22.5265,reverse
0.770,22.5306,reverse
0.760,22.5346,reverse
0.750,22.5384,reverse
0.740,22.5421,reverse
0.730,22.5457,reverse
0.720,22.5493,reverse
0.710,22.5528,reverse
0.700,22.5562,reverse
0.690,22.5597,reverse
0.680,22.5631,reverse
0.670,22.5665,reverse
0.660,22.5699,reverse
0.650,22.5732,reverse
0.640,22.5766,reverse
0.630,22.5799,reverse
0.620,22.5833,reverse
0.610,22.5866,reverse
0.600,22.5900,reverse
0.590,22.5933,reverse
0.580,22.5967,reverse
0.570,22.6000,reverse
0.560,22.6033,reverse
0.550,22.6067,reverse
0.540,22.6100,reverse
0.530,22.6133,reverse
0.520,22.6167,reverse
0.510,22.6200,reverse
0.500,22.6233,reverse
0.490,22.6267,reverse
0.480,22.6300,reverse
0.470,22.6333,reverse
0.460,22.6367,reverse
0.450,22.6400,reverse
0.440,22.6433,reverse
0.430,22.6467,reverse
0.420,22.6500,reverse
0.410,22.6533,reverse
0.400,22.6567,reverse
0.390,22.6600,reverse
0.380,22.6633,reverse
0.370,22.6667,reverse
0.360,22.6700,reverse
0.350,22.6733,reverse
0.340,22.6767,reverse
0.330,22.6800,reverse
0.320,22.6833,reverse
