direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1159,22.275,84.10,20.906,0.990,21.117,1.578,2985
forward,1000,1.1059,22.052,84.00,20.488,0.980,20.906,1.594,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-30.6690,reverse
1.140,-18.6561,reverse
1.130,-9.3873,reverse
1.120,-2.2355,reverse
1.110,3.2830,reverse
1.100,7.5413,reverse
1.090,10.8274,reverse
1.080,13.3634,reverse
1.070,15.3207,reverse
1.060,16.8316,reverse
1.050,17.9980,reverse
1.040,18.8987,reverse
1.030,19.5943,reverse
1.020,20.1318,reverse
1.010,20.5472,reverse
1.000,20.8684,reverse
0.990,21.1170,reverse
0.980,21.3096,reverse
0.970,21.4589,reverse
0.960,21.5749,reverse
0.950,21.6652,reverse
0.940,21.7355,reverse
0.930,21.7906,reverse
0.920,21.8338,reverse
0.910,21.8680,reverse
0.900,21.8950,reverse
0.890,21.9167,reverse
0.880,21.9342,reverse
0.870,21.9484,reverse
0.860,21.9602,reverse
0.850,21.9700,reverse
0.840,21.9783,reverse
0.830,21.9855,reverse
0.820,21.9919,reverse
0.810,21.9975,reverse
0.800,22.0026,reverse
0.790,22.0073,reverse
0.780,22.0117,reverse
0.770,22.0158,reverse
0.760,22.0198,reverse
0.750,22.0236,reverse
0.740,22.0273,reverse
0.730,22.0310,reverse
0.720,22.0345,reverse
0.710,22.0380,reverse
0.700,22.0415,reverse
0.690,22.0449,reverse
0.680,22.0483,reverse
0.670,22.0517,reverse
0.660,22.0551,reverse
0.650,22.0585,reverse
0.640,22.0618,reverse
0.630,22.0652,reverse
0.620,22.0685,reverse
0.610,22.0719,reverse
0.600,22.0752,reverse
0.590,22.0786,reverse
0.580,22.0819,reverse
0.570,22.0852,reverse
0.560,22.0886,reverse
0.550,22.0919,reverse
0.540,22.0953,reverse
0.530,22.0986,reverse
0.520,22.1019,reverse
0.510,22.1053,reverse
0.500,22.1086,reverse
0.490,22.1119,reverse
0.480,22.1153,reverse
0.470,22.1186,reverse
0.460,22.1219,reverse
0.450,22.1253,reverse
0.440,22.1286,reverse
0.430,22.1319,reverse
0.420,22.1353,reverse
0.410,22.1386,reverse
0.400,22.1419,reverse
0.390,22.1453,reverse
0.380,22.1486,reverse
0.370,22.1519,reverse
0.360,22.1553,reverse
0.350,22.1586,reverse
0.340,22.1619,reverse
0.330,22.1653,reverse
0.320,22.1686,reverse
0.310,22.1719,reverse
0.300,22.1753,reverse
0.290,22.1786,reverse
0.280,22.1819,reverse
0.270,22.1853,reverse
0.260,22.1886,reverse
0.250,22.1919,reverse
0.240,22.1953,reverse
0.230,22.1986,reverse
0.220,22.2019,reverse
0.210,22.2053,reverse
0.200,22.2086,reverse
0.190,22.2119,reverse
0.180,22.2153,reverse
0.170,22.2186,reverse
0.160,22.2219,reverse
0.150,22.2253,reverse
0.140,22.2286,reverse
0.130,22.2319,reverse
0.120,22.2353,reverse
0.110,22.2386,reverse
0.100,22.2419,reverse
0.090,22.2453,reverse
0.080,22.2486,reverse
0.070,22.2519,reverse
0.060,22.2553,reverse
