direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1155,22.105,84.09,20.734,0.990,20.943,1.572,2985
forward,1000,1.1055,21.883,83.99,20.319,0.980,20.734,1.588,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-31.0424,reverse
1.140,-18.9832,reverse
1.130,-9.6787,reverse
1.120,-2.4993,reverse
1.110,3.0404,reverse
1.100,7.3151,reverse
1.090,10.6138,reverse
1.080,13.1596,reverse
1.070,15.1245,reverse
1.060,16.6412,reverse
1.050,17.8121,reverse
1.040,18.7162,reverse
1.030,19.4145,reverse
1.020,19.9540,reverse
1.010,20.3710,reverse
1.000,20.6935,reverse
0.990,20.9431,reverse
0.980,21.1364,reverse
0.970,21.2863,reverse
0.960,21.4027,reverse
0.950,21.4932,reverse
0.940,21.5639,reverse
0.930,21.6191,reverse
0.920,21.6625,reverse
0.910,21.6968,reverse
0.900,21.7240,reverse
0.890,21.7457,reverse
0.880,21.7632,reverse
0.870,21.7775,reverse
0.860,21.7893,reverse
0.850,21.7991,reverse
0.840,21.8075,reverse
0.830,21.8147,reverse
0.820,21.8210,reverse
0.810,21.8267,reverse
0.800,21.8318,reverse
0.790,21.8365,reverse
0.780,21.8409,reverse
0.770,21.8450,reverse
0.760,21.8490,reverse
0.750,21.8528,reverse
0.740,21.8565,reverse
0.730,21.8602,reverse
0.720,21.8637,reverse
0.710,21.8672,reverse
0.700,21.8707,reverse
0.690,21.8741,reverse
0.680,21.8775,reverse
0.670,21.8809,reverse
0.660,21.8843,reverse
0.650,21.8877,reverse
0.640,21.8910,reverse
0.630,21.8944,reverse
0.620,21.8977,reverse
0.610,21.9011,reverse
0.600,21.9044,reverse
0.590,21.9078,reverse
0.580,21.9111,reverse
0.570,21.9145,reverse
0.560,21.9178,reverse
0.550,21.9211,reverse
0.540,21.9245,reverse
0.530,21.9278,reverse
0.520,21.9311,reverse
0.510,21.9345,reverse
0.500,21.9378,reverse
0.490,21.9411,reverse
0.480,21.9445,reverse
0.470,21.9478,reverse
0.460,21.9511,reverse
0.450,21.9545,reverse
0.440,21.9578,reverse
0.430,21.9611,reverse
0.420,21.9645,reverse
0.410,21.9678,reverse
0.400,21.9711,reverse
0.390,21.9745,reverse
0.380,21.9778,reverse
0.370,21.9811,reverse
0.360,21.9845,reverse
0.350,21.9878,reverse
0.340,21.9911,reverse
0.330,21.9945,reverse
0.320,21.9978,reverse
0.310,22.0011,reverse
0.300,22.0045,reverse
0.290,22.0078,reverse
0.280,22.0111,reverse
0.270,22.0145,reverse
0.260,22.0178,reverse
0.250,22.0211,reverse
0.240,22.0245,reverse
0.230,22.0278,reverse
0.220,22.0311,reverse
0.210,22.0345,reverse
0.200,22.0378,reverse
0.190,22.0411,reverse
0.180,22.0445,reverse
0.170,22.0478,reverse
0.160,22.0511,reverse
0.150,22.0545,reverse
0.140,22.0578,reverse
0.130,22.0611,reverse
0.120,22.0645,reverse
0.110,22.0678,reverse
0.100,22.0711,reverse
0.090,22.0745,reverse
0.080,22.0778,reverse
0.070,22.0811,reverse
0.060,22.0845,reverse
0.050,22.0878,reverse
0.040,22.0911,reverse
0.030,22.0945,reverse
0.020,22.0978,reverse
0.010,22.1011,reverse
-0.000,22.1045,reverse
-0.010,22.1078,reverse
-0.020,22.1111,reverse
-0.030,22.1145,reverse
-0.040,22.1178,reverse
-0.050,22.1211,reverse
-0.060,22.1245,reverse
-0.070,22.1278,reverse
-0.080,22.1311,reverse
-0.090,22.1345,reverse
-0.100,22.1378,reverse
-0.100,21.9168,forward
-0.090,21.9134,forward
-0.080,21.9101,forward
-0.070,21.9068,forward
-0.060,21.9034,forward
-0.050,21.9001,forward
-0.040,21.8968,forward
-0.030,21.8934,forward
-0.020,21.8901,forward
-0.010,21.8868,forward
-0.000,21.8834,forward
0.010,21.8801,forward
0.020,21.8768,forward
0.030,21.8734,forward
0.040,21.8701,forward
0.050,21.8668,forward
0.060,21.8634,forward
0.070,21.8601,forward
0.080,21.8568,forward
0.090,21.8534,forward
0.100,21.8501,forward
0.110,21.8468,forward
0.120,21.8434,forward
0.130,21.8401,forward
0.140,21.8368,forward
0.150,21.8334,forward
0.160,21.8301,forward
0.170,21.8268,forward
0.180,21.8234,forward
0.190,21.8201,forward
0.200,21.8168,forward
0.210,21.8134,forward
0.220,21.8101,forward
0.230,21.8068,forward
0.240,21.8034,forward
0.250,21.8001,forward
0.260,21.7968,forward
0.270,21.7934,forward
0.280,21.7901,forward
0.290,21.7868,forward
0.300,21.7834,forward
0.310,21.7801,forward
0.320,21.7768,forward
0.330,21.7734,forward
0.340,21.7701,forward
0.350,21.7668,forward
0.360,21.7634,forward
0.370,21.7601,forward
0.380,21.7568,forward
0.390,21.7534,forward
0.400,21.7501,forward
0.410,21.7468,forward
0.420,21.7434,forward
0.430,21.7401,forward
0.440,21.7368,forward
0.450,21.7334,forward
0.460,21.7301,forward
0.470,21.7268,forward
0.480,21.7234,forward
0.490,21.7201,forward
0.500,21.7168,forward
0.510,21.7134,forward
0.520,21.7101,forward
0.530,21.7068,forward
0.540,21.7034,forward
0.550,21.7001,forward
0.560,21.6967,forward
0.570,21.6934,forward
0.580,21.6901,forward
0.590,21.6867,forward
0.600,21.6834,forward
0.610,21.6800,forward
0.620,21.6767,forward
0.630,21.6733,forward
0.640,21.6700,forward
0.650,21.6666,forward
0.660,21.6632,forward
0.670,21.6598,forward
0.680,21.6564,forward
0.690,21.6530,forward
0.700,21.6495,forward
0.710,21.6460,forward
0.720,21.6425,forward
0.730,21.6388,forward
0.740,21.6351,forward
0.750,21.6313,forward
0.760,21.6274,forward
0.770,21.6232,forward
0.780,21.6188,forward
0.790,21.6141,forward
0.800,21.6090,forward
0.810,21.6034,forward
0.820,21.5971,forward
0.830,21.5899,forward
0.840,21.5816,forward
0.850,21.5718,forward
0.860,21.5602,forward
0.870,21.5460,forward
0.880,21.5286,forward
0.890,21.5070,forward
0.900,21.4801,forward
0.910,21.4462,forward
0.920,21.4032,forward
0.930,21.3484,forward
0.940,21.2785,forward
0.950,21.1888,forward
0.960,21.0735,forward
0.970,20.9251,forward
0.980,20.7337,forward
0.990,20.4866,forward
1.000,20.1673,forward
1.010,19.7544,forward
1.020,19.2203,forward
1.030,18.5289,forward
1.040,17.6338,forward
1.050,16.4746,forward
1.060,14.9730,forward
1.070,13.0278,forward
1.080,10.5074,forward
1.090,7.2416,forward
1.100,3.0096,forward
1.110,-2.4747,forward
1.120,-9.5823,forward
1.130,-18.7939,forward
1.140,-30.7325,forward
1.150,-46.2058,forward
