direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1179,22.974,84.15,21.610,0.990,21.828,1.603,3030
forward,1000,1.1079,22.744,84.05,21.178,0.980,21.610,1.619,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.1649,reverse
1.140,-17.3361,reverse
1.130,-8.2092,reverse
1.120,-1.1670,reverse
1.110,4.2670,reverse
1.100,8.4601,reverse
1.090,11.6959,reverse
1.080,14.1931,reverse
1.070,16.1205,reverse
1.060,17.6083,reverse
1.050,18.7568,reverse
1.040,19.6438,reverse
1.030,20.3288,reverse
1.020,20.8580,reverse
1.010,21.2671,reverse
1.000,21.5835,reverse
0.990,21.8284,reverse
0.980,22.0181,reverse
0.970,22.1652,reverse
0.960,22.2794,reverse
0.950,22.3683,reverse
0.940,22.4377,reverse
0.930,22.4919,reverse
0.920,22.5346,reverse
0.910,22.5682,reverse
0.900,22.5949,reverse
0.890,22.6163,reverse
0.880,22.6336,reverse
0.870,22.6476,reverse
0.860,22.6593,reverse
0.850,22.6690,reverse
0.840,22.6773,reverse
0.830,22.6844,reverse
0.820,22.6907,reverse
0.810,22.6963,reverse
0.800,22.7013,reverse
0.790,22.7060,reverse
0.780,22.7104,reverse
0.770,22.7145,reverse
0.760,22.7185,reverse
0.750,22.7223,reverse
0.740,22.7260,reverse
0.730,22.7296,reverse
0.720,22.7332,reverse
0.710,22.7367,reverse
0.700,22.7401,reverse
0.690,22.7436,reverse
0.680,22.7470,reverse
0.670,22.7504,reverse
0.660,22.7538,reverse
0.650,22.7571,reverse
0.640,22.7605,reverse
0.630,22.7638,reverse
0.620,22.7672,reverse
0.610,22.7705,reverse
0.600,22.7739,reverse
0.590,22.7772,reverse
0.580,22.7806,reverse
0.570,22.7839,reverse
0.560,22.7872,reverse
0.550,22.7906,reverse
0.540,22.7939,reverse
0.530,22.7972,reverse
0.520,22.8006,reverse
0.510,22.8039,reverse
0.500,22.8072,reverse
0.490,22.8106,reverse
0.480,22.8139,reverse
0.470,22.8172,reverse
0.460,22.8206,reverse
0.450,22.8239,reverse
0.440,22.8272,reverse
0.430,22.8306,reverse
0.420,22.8339,reverse
0.410,22.8372,reverse
0.400,22.8406,reverse
0.390,22.8439,reverse
0.380,22.8472,reverse
0.370,22.8506,reverse
0.360,22.8539,reverse
0.350,22.8572,reverse
0.340,22.8606,reverse
0.330,22.8639,reverse
0.320,22.8672,reverse
0.310,22.8706,reverse
0.300,22.8739,reverse
0.290,22.8772,reverse
0.280,22.8806,reverse
0.270,22.8839,reverse
0.260,22.8872,reverse
0.250,22.8906,reverse
0.240,22.8939,reverse
0.230,22.8972,reverse
0.220,22.9006,reverse
0.210,22.9039,reverse
0.200,22.9072,reverse
0.190,22.9106,reverse
0.180,22.9139,reverse
0.170,22.9172,reverse
0.160,22.9206,reverse
0.150,22.9239,reverse
0.140,22.9272,reverse
0.130,22.9306,reverse
0.120,22.9339,reverse
0.110,22.9372,reverse
0.100,22.9406,reverse
0.090,22.9439,reverse
