direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1175,22.843,84.14,21.479,0.990,21.696,1.598,2985
forward,1000,1.1075,22.615,84.04,21.049,0.980,21.479,1.615,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.4428,reverse
1.140,-17.5802,reverse
1.130,-8.4274,reverse
1.120,-1.3651,reverse
1.110,4.0844,reverse
1.100,8.2894,reverse
1.090,11.5344,reverse
1.080,14.0387,reverse
1.070,15.9716,reverse
1.060,17.4636,reverse
1.050,18.6155,reverse
1.040,19.5049,reverse
1.030,20.1919,reverse
1.020,20.7226,reverse
1.010,21.1329,reverse
1.000,21.4502,reverse
0.990,21.6957,reverse
0.980,21.8859,reverse
0.970,22.0334,reverse
0.960,22.1480,reverse
0.950,22.2371,reverse
0.940,22.3067,reverse
0.930,22.3611,reverse
0.920,22.4038,reverse
0.910,22.4375,reverse
0.900,22.4643,reverse
0.890,22.4858,reverse
0.880,22.5031,reverse
0.870,22.5172,reverse
0.860,22.5288,reverse
0.850,22.5386,reverse
0.840,22.5468,reverse
0.830,22.5540,reverse
0.820,22.5603,reverse
0.810,22.5659,reverse
0.800,22.5710,reverse
0.790,22.5756,reverse
0.780,22.5800,reverse
0.770,22.5842,reverse
0.760,22.5881,reverse
0.750,22.5919,reverse
0.740,22.5956,reverse
0.730,22.5992,reverse
0.720,22.6028,reverse
0.710,22.6063,reverse
0.700,22.6098,reverse
0.690,22.6132,reverse
0.680,22.6166,reverse
0.670,22.6200,reverse
0.660,22.6234,reverse
0.650,22.6268,reverse
0.640,22.6301,reverse
0.630,22.6335,reverse
0.620,22.6368,reverse
0.610,22.6402,reverse
0.600,22.6435,reverse
0.590,22.6469,reverse
0.580,22.6502,reverse
0.570,22.6535,reverse
0.560,22.6569,reverse
0.550,22.6602,reverse
0.540,22.6635,reverse
0.530,22.6669,reverse
0.520,22.6702,reverse
0.510,22.6735,reverse
0.500,22.6769,reverse
0.490,22.6802,reverse
0.480,22.6835,reverse
0.470,22.6869,reverse
0.460,22.6902,reverse
0.450,22.6935,reverse
0.440,22.6969,reverse
0.430,22.7002,reverse
0.420,22.7035,reverse
0.410,22.7069,reverse
0.400,22.7102,reverse
0.390,22.7135,reverse
0.380,22.7169,reverse
0.370,22.7202,reverse
0.360,22.7235,reverse
0.350,22.7269,reverse
0.340,22.7302,reverse
0.330,22.7335,reverse
0.320,22.7369,reverse
0.310,22.7402,reverse
0.300,22.7435,reverse
0.290,22.7469,reverse
0.280,22.7502,reverse
0.270,22.7535,reverse
0.260,22.7569,reverse
0.250,22.7602,reverse
0.240,22.7635,reverse
0.230,22.7669,reverse
0.220,22.7702,reverse
0.210,22.7735,reverse
0.200,22.7769,reverse
0.190,22.7802,reverse
0.180,22.7835,reverse
0.170,22.7869,reverse
0.160,22.7902,reverse
0.150,22.7935,reverse
0.140,22.7969,reverse
0.130,22.8002,reverse
0.120,22.8035,reverse
0.110,22.8069,reverse
0.100,22.8102,reverse
0.090,22.8135,reverse
0.080,22.8169,reverse
0.070,22.8202,reverse
0.060,22.8235,reverse
0.050,22.8269,reverse
0.040,22.8302,reverse
0.030,22.8335,reverse
0.020,22.8369,reverse
0.010,22.8402,reverse
-0.000,22.8435,reverse
-0.010,22.8469,reverse
-0.020,22.8502,reverse
-0.030,22.8535,reverse
-0.040,22.8569,reverse
-0.050,22.8602,reverse
-0.060,22.8635,reverse
-0.070,22.8669,reverse
-0.080,22.8702,reverse
-0.090,22.8735,reverse
-0.100,22.8769,reverse
-0.100,22.6484,forward
-0.090,22.6451,forward
-0.080,22.6418,forward
-0.070,22.6384,forward
-0.060,22.6351,forward
-0.050,22.6318,forward
-0.040,22.6284,forward
-0.030,22.6251,forward
-0.020,22.6218,forward
-0.010,22.6184,forward
-0.000,22.6151,forward
0.010,22.6118,forward
0.020,22.6084,forward
0.030,22.6051,forward
0.040,22.6018,forward
0.050,22.5984,forward
0.060,22.5951,forward
0.070,22.5918,forward
0.080,22.5884,forward
0.090,22.5851,forward
0.100,22.5818,forward
0.110,22.5784,forward
0.120,22.5751,forward
0.130,22.5718,forward
0.140,22.5684,forward
0.150,22.5651,forward
0.160,22.5618,forward
0.170,22.5584,forward
0.180,22.5551,forward
0.190,22.5518,forward
0.200,22.5484,forward
0.210,22.5451,forward
0.220,22.5418,forward
0.230,22.5384,forward
0.240,22.5351,forward
0.250,22.5318,forward
0.260,22.5284,forward
0.270,22.5251,forward
0.280,22.5218,forward
0.290,22.5184,forward
0.300,22.5151,forward
0.310,22.5118,forward
0.320,22.5084,forward
0.330,22.5051,forward
0.340,22.5018,forward
0.350,22.4984,forward
0.360,22.4951,forward
0.370,22.4918,forward
0.380,22.4884,forward
0.390,22.4851,forward
0.400,22.4818,forward
0.410,22.4784,forward
0.420,22.4751,forward
0.430,22.4718,forward
0.440,22.4684,forward
0.450,22.4651,forward
0.460,22.4618,forward
0.470,22.4584,forward
0.480,22.4551,forward
0.490,22.4518,forward
0.500,22.4484,forward
0.510,22.4451,forward
0.520,22.4418,forward
0.530,22.4384,forward
0.540,22.4351,forward
0.550,22.4318,forward
0.560,22.4284,forward
0.570,22.4251,forward
0.580,22.4218,forward
0.590,22.4184,forward
0.600,22.4151,forward
0.610,22.4117,forward
0.620,22.4084,forward
0.630,22.4050,forward
0.640,22.4017,forward
0.650,22.3983,forward
0.660,22.3949,forward
0.670,22.3915,forward
0.680,22.3881,forward
0.690,22.3847,forward
0.700,22.3812,forward
0.710,22.3777,forward
0.720,22.3742,forward
0.730,22.3705,forward
0.740,22.3668,forward
0.750,22.3630,forward
0.760,22.3591,forward
0.770,22.3550,forward
0.780,22.3506,forward
0.790,22.3459,forward
0.800,22.3408,forward
0.810,22.3353,forward
0.820,22.3290,forward
0.830,22.3219,forward
0.840,22.3137,forward
0.850,22.3040,forward
0.860,22.2924,forward
0.870,22.2784,forward
0.880,22.2613,forward
0.890,22.2400,forward
0.900,22.2135,forward
0.910,22.1800,forward
0.920,22.1377,forward
0.930,22.0838,forward
0.940,22.0149,forward
0.950,21.9266,forward
0.960,21.8132,forward
0.970,21.6671,forward
0.980,21.4788,forward
0.990,21.2356,forward
1.000,20.9215,forward
1.010,20.5153,forward
1.020,19.9898,forward
1.030,19.3097,forward
1.040,18.4291,forward
1.050,17.2888,forward
1.060,15.8117,forward
1.070,13.8981,forward
1.080,11.4188,forward
1.090,8.2062,forward
1.100,4.0431,forward
1.110,-1.3518,forward
1.120,-8.3435,forward
1.130,-17.4049,forward
1.140,-29.1489,forward
1.150,-44.3699,forward
