direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1177,22.905,84.14,21.541,0.990,21.759,1.601,2985
forward,1000,1.1077,22.676,84.04,21.110,0.980,21.541,1.617,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.3111,reverse
1.140,-17.4646,reverse
1.130,-8.3240,reverse
1.120,-1.2712,reverse
1.110,4.1708,reverse
1.100,8.3702,reverse
1.090,11.6109,reverse
1.080,14.1118,reverse
1.070,16.0421,reverse
1.060,17.5321,reverse
1.050,18.6824,reverse
1.040,19.5706,reverse
1.030,20.2567,reverse
1.020,20.7867,reverse
1.010,21.1964,reverse
1.000,21.5133,reverse
0.990,21.7585,reverse
0.980,21.9484,reverse
0.970,22.0958,reverse
0.960,22.2102,reverse
0.950,22.2992,reverse
0.940,22.3687,reverse
0.930,22.4230,reverse
0.920,22.4657,reverse
0.910,22.4994,reverse
0.900,22.5261,reverse
0.890,22.5476,reverse
0.880,22.5648,reverse
0.870,22.5789,reverse
0.860,22.5906,reverse
0.850,22.6003,reverse
0.840,22.6086,reverse
0.830,22.6157,reverse
0.820,22.6220,reverse
0.810,22.6276,reverse
0.800,22.6327,reverse
0.790,22.6374,reverse
0.780,22.6417,reverse
0.770,22.6459,reverse
0.760,22.6498,reverse
0.750,22.6536,reverse
0.740,22.6573,reverse
0.730,22.6609,reverse
0.720,22.6645,reverse
0.710,22.6680,reverse
0.700,22.6715,reverse
0.690,22.6749,reverse
0.680,22.6783,reverse
0.670,22.6817,reverse
0.660,22.6851,reverse
0.650,22.6885,reverse
0.640,22.6918,reverse
0.630,22.6952,reverse
0.620,22.6985,reverse
0.610,22.7019,reverse
0.600,22.7052,reverse
0.590,22.7086,reverse
0.580,22.7119,reverse
0.570,22.7152,reverse
0.560,22.7186,reverse
0.550,22.7219,reverse
0.540,22.7252,reverse
0.530,22.7286,reverse
0.520,22.7319,reverse
0.510,22.7352,reverse
0.500,22.7386,reverse
0.490,22.7419,reverse
0.480,22.7452,reverse
0.470,22.7486,reverse
0.460,22.7519,reverse
0.450,22.7552,reverse
0.440,22.7586,reverse
0.430,22.7619,reverse
0.420,22.7652,reverse
0.410,22.7686,reverse
0.400,22.7719,reverse
0.390,22.7752,reverse
0.380,22.7786,reverse
0.370,22.7819,reverse
0.360,22.7852,reverse
0.350,22.7886,reverse
0.340,22.7919,reverse
0.330,22.7952,reverse
0.320,22.7986,reverse
0.310,22.8019,reverse
0.300,22.8052,reverse
0.290,22.8086,reverse
0.280,22.8119,reverse
0.270,22.8152,reverse
0.260,22.8186,reverse
0.250,22.8219,reverse
0.240,22.8252,reverse
0.230,22.8286,reverse
0.220,22.8319,reverse
0.210,22.8352,reverse
0.200,22.8386,reverse
0.190,22.8419,reverse
0.180,22.8452,reverse
0.170,22.8486,reverse
0.160,22.8519,reverse
0.150,22.8552,reverse
0.140,22.8586,reverse
0.130,22.8619,reverse
0.120,22.8652,reverse
0.110,22.8686,reverse
0.100,22.8719,reverse
0.090,22.8752,reverse
0.080,22.8786,reverse
0.070,22.8819,reverse
0.060,22.8852,reverse
0.050,22.8886,reverse
0.040,22.8919,reverse
0.030,22.8952,reverse
0.020,22.8986,reverse
0.010,22.9019,reverse
-0.000,22.9052,reverse
-0.010,22.9086,reverse
-0.020,22.9119,reverse
-0.030,22.9152,reverse
-0.040,22.9186,reverse
-0.050,22.9219,reverse
-0.060,22.9252,reverse
-0.070,22.9286,reverse
-0.080,22.9319,reverse
-0.090,22.9352,reverse
-0.100,22.9386,reverse
-0.100,22.7095,forward
-0.090,22.7062,forward
-0.080,22.7029,forward
-0.070,22.6995,forward
-0.060,22.6962,forward
-0.050,22.6929,forward
-0.040,22.6895,forward
-0.030,22.6862,forward
-0.020,22.6829,forward
-0.010,22.6795,forward
-0.000,22.6762,forward
0.010,22.6729,forward
0.020,22.6695,forward
0.030,22.6662,forward
0.040,22.6629,forward
0.050,22.6595,forward
0.060,22.6562,forward
0.070,22.6529,forward
0.080,22.6495,forward
0.090,22.6462,forward
0.100,22.6429,forward
0.110,22.6395,forward
0.120,22.6362,forward
0.130,22.6329,forward
0.140,22.6295,forward
0.150,22.6262,forward
0.160,22.6229,forward
0.170,22.6195,forward
0.180,22.6162,forward
0.190,22.6129,forward
0.200,22.6095,forward
0.210,22.6062,forward
0.220,22.6029,forward
0.230,22.5995,forward
0.240,22.5962,forward
0.250,22.5929,forward
0.260,22.5895,forward
0.270,22.5862,forward
0.280,22.5829,forward
0.290,22.5795,forward
0.300,22.5762,forward
0.310,22.5729,forward
0.320,22.5695,forward
0.330,22.5662,forward
0.340,22.5629,forward
0.350,22.5595,forward
0.360,22.5562,forward
0.370,22.5529,forward
0.380,22.5495,forward
0.390,22.5462,forward
0.400,22.5429,forward
0.410,22.5395,forward
0.420,22.5362,forward
0.430,22.5329,forward
0.440,22.5295,forward
0.450,22.5262,forward
0.460,22.5229,forward
0.470,22.5195,forward
0.480,22.5162,forward
0.490,22.5129,forward
0.500,22.5095,forward
0.510,22.5062,forward
0.520,22.5029,forward
0.530,22.4995,forward
0.540,22.4962,forward
0.550,22.4928,forward
0.560,22.4895,forward
0.570,22.4862,forward
0.580,22.4828,forward
0.590,22.4795,forward
0.600,22.4762,forward
0.610,22.4728,forward
0.620,22.4695,forward
0.630,22.4661,forward
0.640,22.4627,forward
0.650,22.4594,forward
0.660,22.4560,forward
0.670,22.4526,forward
0.680,22.4492,forward
0.690,22.4458,forward
0.700,22.4423,forward
0.710,22.4388,forward
0.720,22.4352,forward
0.730,22.4316,forward
0.740,22.4279,forward
0.750,22.4241,forward
0.760,22.4202,forward
0.770,22.4160,forward
0.780,22.4117,forward
0.790,22.4070,forward
0.800,22.4019,forward
0.810,22.3964,forward
0.820,22.3901,forward
0.830,22.3830,forward
0.840,22.3748,forward
0.850,22.3651,forward
0.860,22.3536,forward
0.870,22.3396,forward
0.880,22.3224,forward
0.890,22.3012,forward
0.900,22.2747,forward
0.910,22.2413,forward
0.920,22.1990,forward
0.930,22.1452,forward
0.940,22.0764,forward
0.950,21.9882,forward
0.960,21.8749,forward
0.970,21.7290,forward
0.980,21.5409,forward
0.990,21.2981,forward
1.000,20.9844,forward
1.010,20.5788,forward
1.020,20.0540,forward
1.030,19.3748,forward
1.040,18.4954,forward
1.050,17.3566,forward
1.060,15.8814,forward
1.070,13.9704,forward
1.080,11.4945,forward
1.090,8.2862,forward
1.100,4.1288,forward
1.110,-1.2589,forward
1.120,-8.2412,forward
1.130,-17.2904,forward
1.140,-29.0185,forward
1.150,-44.2190,forward
