direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1185,23.204,84.16,21.842,0.990,22.062,1.611,2985
forward,1000,1.1085,22.972,84.06,21.405,0.980,21.842,1.627,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.6780,reverse
1.140,-16.9079,reverse
1.130,-7.8263,reverse
1.120,-0.8190,reverse
1.110,4.5879,reverse
1.100,8.7602,reverse
1.090,11.9800,reverse
1.080,14.4648,reverse
1.070,16.3827,reverse
1.060,17.8631,reverse
1.050,19.0060,reverse
1.040,19.8885,reverse
1.030,20.5701,reverse
1.020,21.0968,reverse
1.010,21.5039,reverse
1.000,21.8187,reverse
0.990,22.0623,reverse
0.980,22.2511,reverse
0.970,22.3975,reverse
0.960,22.5112,reverse
0.950,22.5996,reverse
0.940,22.6687,reverse
0.930,22.7227,reverse
0.920,22.7651,reverse
0.910,22.7986,reverse
0.900,22.8252,reverse
0.890,22.8465,reverse
0.880,22.8637,reverse
0.870,22.8777,reverse
0.860,22.8893,reverse
0.850,22.8990,reverse
0.840,22.9072,reverse
0.830,22.9144,reverse
0.820,22.9206,reverse
0.810,22.9262,reverse
0.800,22.9313,reverse
0.790,22.9360,reverse
0.780,22.9403,reverse
0.770,22.9445,reverse
0.760,22.9484,reverse
0.750,22.9522,reverse
0.740,22.9559,reverse
0.730,22.9595,reverse
0.720,22.9631,reverse
0.710,22.9666,reverse
0.700,22.9700,reverse
0.690,22.9735,reverse
0.680,22.9769,reverse
0.670,22.9803,reverse
0.660,22.9837,reverse
0.650,22.9870,reverse
0.640,22.9904,reverse
0.630,22.9937,reverse
0.620,22.9971,reverse
0.610,23.0004,reverse
0.600,23.0038,reverse
0.590,23.0071,reverse
0.580,23.0105,reverse
0.570,23.0138,reverse
0.560,23.0171,reverse
0.550,23.0205,reverse
0.540,23.0238,reverse
0.530,23.0271,reverse
0.520,23.0305,reverse
0.510,23.0338,reverse
0.500,23.0372,reverse
0.490,23.0405,reverse
0.480,23.0438,reverse
0.470,23.0472,reverse
0.460,23.0505,reverse
0.450,23.0538,reverse
0.440,23.0572,reverse
0.430,23.0605,reverse
0.420,23.0638,reverse
0.410,23.0672,reverse
0.400,23.0705,reverse
0.390,23.0738,reverse
0.380,23.0772,reverse
0.370,23.0805,reverse
0.360,23.0838,reverse
0.350,23.0872,reverse
0.340,23.0905,reverse
0.330,23.0938,reverse
0.320,23.0972,reverse
0.310,23.1005,reverse
0.300,23.1038,reverse
0.290,23.1072,reverse
0.280,23.1105,reverse
0.270,23.1138,reverse
0.260,23.1172,reverse
0.250,23.1205,reverse
0.240,23.1238,reverse
0.230,23.1272,reverse
0.220,23.1305,reverse
0.210,23.1338,reverse
0.200,23.1372,reverse
0.190,23.1405,reverse
0.180,23.1438,reverse
0.170,23.1472,reverse
0.160,23.1505,reverse
0.150,23.1538,reverse
0.140,23.1572,reverse
0.130,23.1605,reverse
0.120,23.1638,reverse
0.110,23.1672,reverse
0.100,23.1705,reverse
0.090,23.1738,reverse
0.080,23.1772,reverse
0.070,23.1805,reverse
0.060,23.1838,reverse
0.050,23.1872,reverse
0.040,23.1905,reverse
0.030,23.1938,reverse
0.020,23.1972,reverse
0.010,23.2005,reverse
-0.000,23.2038,reverse
-0.010,23.2072,reverse
-0.020,23.2105,reverse
-0.030,23.2138,reverse
-0.040,23.2172,reverse
-0.050,23.2205,reverse
-0.060,23.2238,reverse
-0.070,23.2272,reverse
-0.080,23.2305,reverse
-0.090,23.2338,reverse
-0.100,23.2372,reverse
-0.100,23.0051,forward
-0.090,23.0018,forward
-0.080,22.9984,forward
-0.070,22.9951,forward
-0.060,22.9918,forward
-0.050,22.9884,forward
-0.040,22.9851,forward
-0.030,22.9818,forward
-0.020,22.9784,forward
-0.010,22.9751,forward
-0.000,22.9718,forward
0.010,22.9684,forward
0.020,22.9651,forward
0.030,22.9618,forward
0.040,22.9584,forward
0.050,22.9551,forward
0.060,22.9518,forward
0.070,22.9484,forward
0.080,22.9451,forward
0.090,22.9418,forward
0.100,22.9384,forward
0.110,22.9351,forward
0.120,22.9318,forward
0.130,22.9284,forward
0.140,22.9251,forward
0.150,22.9218,forward
0.160,22.9184,forward
0.170,22.9151,forward
