direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1165,22.493,84.12,21.126,0.990,21.339,1.586,2985
forward,1000,1.1065,22.268,84.02,20.703,0.980,21.126,1.602,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-30.1953,reverse
1.140,-18.2408,reverse
1.130,-9.0170,reverse
1.120,-1.9000,reverse
1.110,3.5917,reverse
1.100,7.8293,reverse
1.090,11.0994,reverse
1.080,13.6231,reverse
1.070,15.5710,reverse
1.060,17.0745,reverse
1.050,18.2353,reverse
1.040,19.1316,reverse
1.030,19.8238,reverse
1.020,20.3587,reverse
1.010,20.7721,reverse
1.000,21.0918,reverse
0.990,21.3392,reverse
0.980,21.5309,reverse
0.970,21.6795,reverse
0.960,21.7949,reverse
0.950,21.8848,reverse
0.940,21.9548,reverse
0.930,22.0096,reverse
0.920,22.0527,reverse
0.910,22.0866,reverse
0.900,22.1136,reverse
0.890,22.1352,reverse
0.880,22.1526,reverse
0.870,22.1668,reverse
0.860,22.1785,reverse
0.850,22.1883,reverse
0.840,22.1966,reverse
0.830,22.2038,reverse
0.820,22.2101,reverse
0.810,22.2157,reverse
0.800,22.2208,reverse
0.790,22.2255,reverse
0.780,22.2299,reverse
0.770,22.2340,reverse
0.760,22.2380,reverse
0.750,22.2418,reverse
0.740,22.2455,reverse
0.730,22.2491,reverse
0.720,22.2527,reverse
0.710,22.2562,reverse
0.700,22.2597,reverse
0.690,22.2631,reverse
0.680,22.2665,reverse
0.670,22.2699,reverse
0.660,22.2733,reverse
0.650,22.2766,reverse
0.640,22.2800,reverse
0.630,22.2834,reverse
0.620,22.2867,reverse
0.610,22.2901,reverse
0.600,22.2934,reverse
0.590,22.2967,reverse
0.580,22.3001,reverse
0.570,22.3034,reverse
0.560,22.3068,reverse
0.550,22.3101,reverse
0.540,22.3134,reverse
0.530,22.3168,reverse
0.520,22.3201,reverse
0.510,22.3234,reverse
0.500,22.3268,reverse
0.490,22.3301,reverse
0.480,22.3334,reverse
0.470,22.3368,reverse
0.460,22.3401,reverse
0.450,22.3434,reverse
0.440,22.3468,reverse
0.430,22.3501,reverse
0.420,22.3534,reverse
0.410,22.3568,reverse
0.400,22.3601,reverse
0.390,22.3634,reverse
0.380,22.3668,reverse
0.370,22.3701,reverse
0.360,22.3734,reverse
0.350,22.3768,reverse
0.340,22.3801,reverse
0.330,22.3834,reverse
0.320,22.3868,reverse
0.310,22.3901,reverse
0.300,22.3934,reverse
0.290,22.3968,reverse
0.280,22.4001,reverse
0.270,22.4034,reverse
0.260,22.4068,reverse
0.250,22.4101,reverse
0.240,22.4134,reverse
0.230,22.4168,reverse
0.220,22.4201,reverse
0.210,22.4234,reverse
0.200,22.4268,reverse
0.190,22.4301,reverse
0.180,22.4334,reverse
0.170,22.4368,reverse
0.160,22.4401,reverse
0.150,22.4434,reverse
0.140,22.4468,reverse
0.130,22.4501,reverse
0.120,22.4534,reverse
0.110,22.4568,reverse
0.100,22.4601,reverse
0.090,22.4634,reverse
0.080,22.4668,reverse
0.070,22.4701,reverse
0.060,22.4734,reverse
0.050,22.4768,reverse
0.040,22.4801,reverse
0.030,22.4834,reverse
0.020,22.4868,reverse
0.010,22.4901,reverse
-0.000,22.4934,reverse
-0.010,22.4968,reverse
-0.020,22.5001,reverse
-0.030,22.5034,reverse
-0.040,22.5068,reverse
-0.050,22.5101,reverse
-0.060,22.5134,reverse
-0.070,22.5168,reverse
-0.080,22.5201,reverse
-0.090,22.5234,reverse
-0.100,22.5268,reverse
-0.100,22.3018,forward
-0.090,22.2985,forward
-0.080,22.2952,forward
-0.070,22.2918,forward
-0.060,22.2885,forward
-0.050,22.2852,forward
-0.040,22.2818,forward
-0.030,22.2785,forward
-0.020,22.2752,forward
-0.010,22.2718,forward
-0.000,22.2685,forward
0.010,22.2652,forward
0.020,22.2618,forward
0.030,22.2585,forward
0.040,22.2552,forward
0.050,22.2518,forward
0.060,22.2485,forward
0.070,22.2452,forward
0.080,22.2418,forward
0.090,22.2385,forward
0.100,22.2352,forward
0.110,22.2318,forward
0.120,22.2285,forward
0.130,22.2252,forward
0.140,22.2218,forward
0.150,22.2185,forward
0.160,22.2152,forward
0.170,22.2118,forward
0.180,22.2085,forward
0.190,22.2052,forward
0.200,22.2018,forward
0.210,22.1985,forward
0.220,22.1952,forward
0.230,22.1918,forward
0.240,22.1885,forward
0.250,22.1852,forward
0.260,22.1818,forward
0.270,22.1785,forward
0.280,22.1752,forward
0.290,22.1718,forward
0.300,22.1685,forward
0.310,22.1652,forward
0.320,22.1618,forward
0.330,22.1585,forward
0.340,22.1552,forward
0.350,22.1518,forward
0.360,22.1485,forward
0.370,22.1452,forward
0.380,22.1418,forward
0.390,22.1385,forward
0.400,22.1352,forward
0.410,22.1318,forward
0.420,22.1285,forward
0.430,22.1252,forward
0.440,22.1218,forward
0.450,22.1185,forward
0.460,22.1152,forward
0.470,22.1118,forward
0.480,22.1085,forward
0.490,22.1052,forward
0.500,22.1018,forward
0.510,22.0985,forward
0.520,22.0952,forward
0.530,22.0918,forward
0.540,22.0885,forward
0.550,22.0852,forward
0.560,22.0818,forward
0.570,22.0785,forward
0.580,22.0751,forward
0.590,22.0718,forward
0.600,22.0685,forward
0.610,22.0651,forward
0.620,22.0618,forward
0.630,22.0584,forward
0.640,22.0550,forward
0.650,22.0517,forward
0.660,22.0483,forward
0.670,22.0449,forward
0.680,22.0415,forward
0.690,22.0381,forward
0.700,22.0346,forward
0.710,22.0311,forward
0.720,22.0275,forward
0.730,22.0239,forward
0.740,22.0202,forward
0.750,22.0164,forward
0.760,22.0125,forward
0.770,22.0083,forward
0.780,22.0039,forward
0.790,21.9993,forward
0.800,21.9942,forward
0.810,21.9886,forward
0.820,21.9823,forward
0.830,21.9752,forward
0.840,21.9669,forward
0.850,21.9572,forward
0.860,21.9455,forward
0.870,21.9315,forward
0.880,21.9142,forward
0.890,21.8928,forward
0.900,21.8661,forward
0.910,21.8324,forward
0.920,21.7898,forward
0.930,21.7355,forward
0.940,21.6661,forward
0.950,21.5771,forward
0.960,21.4628,forward
0.970,21.3156,forward
0.980,21.1259,forward
0.990,20.8809,forward
1.000,20.5644,forward
1.010,20.1550,forward
1.020,19.6255,forward
1.030,18.9401,forward
1.040,18.0528,forward
1.050,16.9036,forward
1.060,15.4150,forward
1.070,13.4866,forward
1.080,10.9881,forward
1.090,7.7507,forward
1.100,3.5554,forward
1.110,-1.8814,forward
1.120,-8.9272,forward
1.130,-18.0588,forward
1.140,-29.8938,forward
1.150,-45.2328,forward
