direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1171,22.705,84.13,21.339,0.990,21.555,1.594,2985
forward,1000,1.1071,22.478,84.03,20.913,0.980,21.339,1.610,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.7391,reverse
1.140,-17.8405,reverse
1.130,-8.6598,reverse
1.120,-1.5760,reverse
1.110,3.8900,reverse
1.100,8.1078,reverse
1.090,11.3627,reverse
1.080,13.8746,reverse
1.070,15.8134,reverse
1.060,17.3099,reverse
1.050,18.4652,reverse
1.040,19.3574,reverse
1.030,20.0464,reverse
1.020,20.5788,reverse
1.010,20.9903,reverse
1.000,21.3085,reverse
0.990,21.5548,reverse
0.980,21.7456,reverse
0.970,21.8935,reverse
0.960,22.0084,reverse
0.950,22.0978,reverse
0.940,22.1676,reverse
0.930,22.2221,reverse
0.920,22.2650,reverse
0.910,22.2988,reverse
0.900,22.3257,reverse
0.890,22.3472,reverse
0.880,22.3645,reverse
0.870,22.3787,reverse
0.860,22.3903,reverse
0.850,22.4001,reverse
0.840,22.4084,reverse
0.830,22.4155,reverse
0.820,22.4218,reverse
0.810,22.4274,reverse
0.800,22.4325,reverse
0.790,22.4372,reverse
0.780,22.4416,reverse
0.770,22.4457,reverse
0.760,22.4497,reverse
0.750,22.4535,reverse
0.740,22.4572,reverse
0.730,22.4608,reverse
0.720,22.4644,reverse
0.710,22.4679,reverse
0.700,22.4714,reverse
0.690,22.4748,reverse
0.680,22.4782,reverse
0.670,22.4816,reverse
0.660,22.4850,reverse
0.650,22.4883,reverse
0.640,22.4917,reverse
0.630,22.4951,reverse
0.620,22.4984,reverse
0.610,22.5018,reverse
0.600,22.5051,reverse
0.590,22.5084,reverse
0.580,22.5118,reverse
0.570,22.5151,reverse
0.560,22.5185,reverse
0.550,22.5218,reverse
0.540,22.5251,reverse
0.530,22.5285,reverse
0.520,22.5318,reverse
0.510,22.5351,reverse
0.500,22.5385,reverse
0.490,22.5418,reverse
0.480,22.5451,reverse
0.470,22.5485,reverse
0.460,22.5518,reverse
0.450,22.5551,reverse
0.440,22.5585,reverse
0.430,22.5618,reverse
0.420,22.5651,reverse
0.410,22.5685,reverse
0.400,22.5718,reverse
0.390,22.5751,reverse
0.380,22.5785,reverse
0.370,22.5818,reverse
0.360,22.5851,reverse
0.350,22.5885,reverse
0.340,22.5918,reverse
0.330,22.5951,reverse
0.320,22.5985,reverse
0.310,22.6018,reverse
0.300,22.6051,reverse
0.290,22.6085,reverse
0.280,22.6118,reverse
0.270,22.6151,reverse
0.260,22.6185,reverse
0.250,22.6218,reverse
0.240,22.6251,reverse
0.230,22.6285,reverse
0.220,22.6318,reverse
0.210,22.6351,reverse
0.200,22.6385,reverse
0.190,22.6418,reverse
0.180,22.6451,reverse
0.170,22.6485,reverse
0.160,22.6518,reverse
0.150,22.6551,reverse
0.140,22.6585,reverse
0.130,22.6618,reverse
0.120,22.6651,reverse
0.110,22.6685,reverse
0.100,22.6718,reverse
0.090,22.6751,reverse
0.080,22.6785,reverse
0.070,22.6818,reverse
0.060,22.6851,reverse
0.050,22.6885,reverse
0.040,22.6918,reverse
0.030,22.6951,reverse
0.020,22.6985,reverse
0.010,22.7018,reverse
-0.000,22.7051,reverse
-0.010,22.7085,reverse
-0.020,22.7118,reverse
-0.030,22.7151,reverse
-0.040,22.7185,reverse
-0.050,22.7218,reverse
-0.060,22.7251,reverse
-0.070,22.7285,reverse
-0.080,22.7318,reverse
-0.090,22.7351,reverse
-0.100,22.7385,reverse
-0.100,22.5114,forward
-0.090,22.5081,forward
-0.080,22.5048,forward
-0.070,22.5014,forward
-0.060,22.4981,forward
-0.050,22.4948,forward
-0.040,22.4914,forward
-0.030,22.4881,forward
-0.020,22.4848,forward
-0.010,22.4814,forward
-0.000,22.4781,forward
0.010,22.4748,forward
0.020,22.4714,forward
0.030,22.4681,forward
0.040,22.4648,forward
0.050,22.4614,forward
0.060,22.4581,forward
0.070,22.4548,forward
0.080,22.4514,forward
0.090,22.4481,forward
0.100,22.4448,forward
0.110,22.4414,forward
0.120,22.4381,forward
0.130,22.4348,forward
0.140,22.4314,forward
0.150,22.4281,forward
0.160,22.4248,forward
0.170,22.4214,forward
0.180,22.4181,forward
0.190,22.4148,forward
0.200,22.4114,forward
0.210,22.4081,forward
0.220,22.4048,forward
0.230,22.4014,forward
0.240,22.3981,forward
0.250,22.3948,forward
0.260,22.3914,forward
0.270,22.3881,forward
0.280,22.3848,forward
0.290,22.3814,forward
0.300,22.3781,forward
0.310,22.3748,forward
0.320,22.3714,forward
0.330,22.3681,forward
0.340,22.3648,forward
0.350,22.3614,forward
0.360,22.3581,forward
0.370,22.3548,forward
0.380,22.3514,forward
0.390,22.3481,forward
0.400,22.3448,forward
0.410,22.3414,forward
0.420,22.3381,forward
0.430,22.3348,forward
0.440,22.3314,forward
0.450,22.3281,forward
0.460,22.3248,forward
0.470,22.3214,forward
0.480,22.3181,forward
0.490,22.3148,forward
0.500,22.3114,forward
0.510,22.3081,forward
0.520,22.3047,forward
0.530,22.3014,forward
0.540,22.2981,forward
0.550,22.2947,forward
0.560,22.2914,forward
0.570,22.2881,forward
0.580,22.2847,forward
0.590,22.2814,forward
0.600,22.2780,forward
0.610,22.2747,forward
0.620,22.2713,forward
0.630,22.2680,forward
0.640,22.2646,forward
0.650,22.2613,forward
0.660,22.2579,forward
0.670,22.2545,forward
0.680,22.2511,forward
0.690,22.2476,forward
0.700,22.2442,forward
0.710,22.2407,forward
0.720,22.2371,forward
0.730,22.2335,forward
0.740,22.2298,forward
0.750,22.2260,forward
0.760,22.2221,forward
0.770,22.2179,forward
0.780,22.2136,forward
0.790,22.2089,forward
0.800,22.2038,forward
0.810,22.1982,forward
0.820,22.1920,forward
0.830,22.1848,forward
0.840,22.1766,forward
0.850,22.1669,forward
0.860,22.1553,forward
0.870,22.1413,forward
0.880,22.1241,forward
0.890,22.1028,forward
0.900,22.0761,forward
0.910,22.0426,forward
0.920,22.0001,forward
0.930,21.9461,forward
0.940,21.8770,forward
0.950,21.7885,forward
0.960,21.6747,forward
0.970,21.5282,forward
0.980,21.3393,forward
0.990,21.0954,forward
1.000,20.7803,forward
1.010,20.3729,forward
1.020,19.8459,forward
1.030,19.1637,forward
1.040,18.2804,forward
1.050,17.1366,forward
1.060,15.6550,forward
1.070,13.7356,forward
1.080,11.2488,forward
1.090,8.0264,forward
1.100,3.8507,forward
1.110,-1.5606,forward
1.120,-8.5736,forward
1.130,-17.6626,forward
1.140,-29.4423,forward
1.150,-44.7096,forward
