direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1174,22.811,84.14,21.446,0.990,21.663,1.597,2985
forward,1000,1.1074,22.583,84.04,21.017,0.980,21.446,1.614,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.5120,reverse
1.140,-17.6410,reverse
1.130,-8.4817,reverse
1.120,-1.4144,reverse
1.110,4.0389,reverse
1.100,8.2469,reverse
1.090,11.4942,reverse
1.080,14.0003,reverse
1.070,15.9346,reverse
1.060,17.4276,reverse
1.050,18.5803,reverse
1.040,19.4704,reverse
1.030,20.1578,reverse
1.020,20.6890,reverse
1.010,21.0995,reverse
1.000,21.4170,reverse
0.990,21.6627,reverse
0.980,21.8531,reverse
0.970,22.0007,reverse
0.960,22.1153,reverse
0.950,22.2045,reverse
0.940,22.2741,reverse
0.930,22.3285,reverse
0.920,22.3713,reverse
0.910,22.4051,reverse
0.900,22.4319,reverse
0.890,22.4533,reverse
0.880,22.4706,reverse
0.870,22.4847,reverse
0.860,22.4964,reverse
0.850,22.5061,reverse
0.840,22.5144,reverse
0.830,22.5216,reverse
0.820,22.5279,reverse
0.810,22.5335,reverse
0.800,22.5386,reverse
0.790,22.5432,reverse
0.780,22.5476,reverse
0.770,22.5518,reverse
0.760,22.5557,reverse
0.750,22.5595,reverse
0.740,22.5632,reverse
0.730,22.5669,reverse
0.720,22.5704,reverse
0.710,22.5739,reverse
0.700,22.5774,reverse
0.690,22.5808,reverse
0.680,22.5842,reverse
0.670,22.5876,reverse
0.660,22.5910,reverse
0.650,22.5944,reverse
0.640,22.5977,reverse
0.630,22.6011,reverse
0.620,22.6044,reverse
0.610,22.6078,reverse
0.600,22.6111,reverse
0.590,22.6145,reverse
0.580,22.6178,reverse
0.570,22.6211,reverse
0.560,22.6245,reverse
0.550,22.6278,reverse
0.540,22.6311,reverse
0.530,22.6345,reverse
0.520,22.6378,reverse
0.510,22.6411,reverse
0.500,22.6445,reverse
0.490,22.6478,reverse
