direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1168,22.600,84.12,21.233,0.990,21.447,1.590,2985
forward,1000,1.1068,22.374,84.03,20.808,0.980,21.233,1.606,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.9660,reverse
1.140,-18.0396,reverse
1.130,-8.8375,reverse
1.120,-1.7372,reverse
1.110,3.7415,reverse
1.100,7.9691,reverse
1.090,11.2316,reverse
1.080,13.7494,reverse
1.070,15.6926,reverse
1.060,17.1926,reverse
1.050,18.3507,reverse
1.040,19.2449,reverse
1.030,19.9355,reverse
1.020,20.4691,reverse
1.010,20.8816,reverse
1.000,21.2005,reverse
0.990,21.4474,reverse
0.980,21.6386,reverse
0.970,21.7869,reverse
0.960,21.9020,reverse
0.950,21.9916,reverse
0.940,22.0615,reverse
0.930,22.1162,reverse
0.920,22.1592,reverse
0.910,22.1931,reverse
0.900,22.2200,reverse
0.890,22.2415,reverse
0.880,22.2589,reverse
0.870,22.2731,reverse
0.860,22.2848,reverse
0.850,22.2945,reverse
0.840,22.3028,reverse
0.830,22.3100,reverse
0.820,22.3163,reverse
0.810,22.3219,reverse
0.800,22.3270,reverse
0.790,22.3317,reverse
0.780,22.3361,reverse
0.770,22.3402,reverse
0.760,22.3442,reverse
0.750,22.3480,reverse
0.740,22.3517,reverse
0.730,22.3553,reverse
0.720,22.3589,reverse
0.710,22.3624,reverse
0.700,22.3659,reverse
0.690,22.3693,reverse
0.680,22.3727,reverse
0.670,22.3761,reverse
0.660,22.3795,reverse
0.650,22.3828,reverse
0.640,22.3862,reverse
0.630,22.3896,reverse
0.620,22.3929,reverse
0.610,22.3963,reverse
0.600,22.3996,reverse
0.590,22.4029,reverse
0.580,22.4063,reverse
0.570,22.4096,reverse
0.560,22.4130,reverse
0.550,22.4163,reverse
0.540,22.4196,reverse
0.530,22.4230,reverse
0.520,22.4263,reverse
0.510,22.4296,reverse
0.500,22.4330,reverse
0.490,22.4363,reverse
0.480,22.4396,reverse
0.470,22.4430,reverse
0.460,22.4463,reverse
0.450,22.4496,reverse
0.440,22.4530,reverse
0.430,22.4563,reverse
0.420,22.4596,reverse
0.410,22.4630,reverse
0.400,22.4663,reverse
0.390,22.4696,reverse
0.380,22.4730,reverse
0.370,22.4763,reverse
0.360,22.4796,reverse
0.350,22.4830,reverse
0.340,22.4863,reverse
0.330,22.4896,reverse
0.320,22.4930,reverse
0.310,22.4963,reverse
0.300,22.4996,reverse
0.290,22.5030,reverse
0.280,22.5063,reverse
