direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1177,22.924,84.14,21.560,0.990,21.778,1.601,2985
forward,1000,1.1077,22.695,84.05,21.129,0.980,21.560,1.617,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.2702,reverse
1.140,-17.4286,reverse
1.130,-8.2919,reverse
1.120,-1.2421,reverse
1.110,4.1977,reverse
1.100,8.3953,reverse
1.090,11.6346,reverse
1.080,14.1345,reverse
1.070,16.0640,reverse
1.060,17.5534,reverse
1.050,18.7032,reverse
1.040,19.5911,reverse
1.030,20.2768,reverse
1.020,20.8067,reverse
1.010,21.2162,reverse
1.000,21.5329,reverse
0.990,21.7780,reverse
0.980,21.9679,reverse
0.970,22.1152,reverse
0.960,22.2295,reverse
0.950,22.3185,reverse
0.940,22.3879,reverse
0.930,22.4423,reverse
0.920,22.4849,reverse
0.910,22.5186,reverse
0.900,22.5454,reverse
0.890,22.5668,reverse
0.880,22.5840,reverse
0.870,22.5981,reverse
0.860,22.6098,reverse
0.850,22.6195,reverse
0.840,22.6278,reverse
0.830,22.6349,reverse
0.820,22.6412,reverse
0.810,22.6468,reverse
0.800,22.6519,reverse
0.790,22.6565,reverse
0.780,22.6609,reverse
0.770,22.6651,reverse
0.760,22.6690,reverse
0.750,22.6728,reverse
0.740,22.6765,reverse
0.730,22.6801,reverse
0.720,22.6837,reverse
0.710,22.6872,reverse
0.700,22.6907,reverse
0.690,22.6941,reverse
0.680,22.6975,reverse
0.670,22.7009,reverse
0.660,22.7043,reverse
0.650,22.7077,reverse
0.640,22.7110,reverse
0.630,22.7144,reverse
0.620,22.7177,reverse
0.610,22.7211,reverse
0.600,22.7244,reverse
0.590,22.7277,reverse
0.580,22.7311,reverse
0.570,22.7344,reverse
0.560,22.7378,reverse
0.550,22.7411,reverse
0.540,22.7444,reverse
0.530,22.7478,reverse
0.520,22.7511,reverse
0.510,22.7544,reverse
0.500,22.7578,reverse
0.490,22.7611,reverse
0.480,22.7644,reverse
0.470,22.7678,reverse
0.460,22.7711,reverse
0.450,22.7744,reverse
0.440,22.7778,reverse
0.430,22.7811,reverse
0.420,22.7844,reverse
0.410,22.7878,reverse
0.400,22.7911,reverse
0.390,22.7944,reverse
0.380,22.7978,reverse
0.370,22.8011,reverse
0.360,22.8044,reverse
0.350,22.8078,reverse
0.340,22.8111,reverse
0.330,22.8144,reverse
0.320,22.8178,reverse
0.310,22.8211,reverse
0.300,22.8244,reverse
0.290,22.8278,reverse
0.280,22.8311,reverse
0.270,22.8344,reverse
0.260,22.8378,reverse
0.250,22.8411,reverse
0.240,22.8444,reverse
0.230,22.8478,reverse
0.220,22.8511,reverse
0.210,22.8544,reverse
0.200,22.8578,reverse
0.190,22.8611,reverse
0.180,22.8644,reverse
0.170,22.8678,reverse
0.160,22.8711,reverse
0.150,22.8744,reverse
0.140,22.8778,reverse
0.130,22.8811,reverse
0.120,22.8844,reverse
0.110,22.8878,reverse
0.100,22.8911,reverse
0.090,22.8944,reverse
0.080,22.8978,reverse
0.070,22.9011,reverse
0.060,22.9044,reverse
0.050,22.9078,reverse
0.040,22.9111,reverse
0.030,22.9144,reverse
0.020,22.9178,reverse
0.010,22.9211,reverse
-0.000,22.9244,reverse
-0.010,22.9278,reverse
-0.020,22.9311,reverse
-0.030,22.9344,reverse
-0.040,22.9378,reverse
-0.050,22.9411,reverse
-0.060,22.9444,reverse
-0.070,22.9478,reverse
-0.080,22.9511,reverse
-0.090,22.9544,reverse
-0.100,22.9578,reverse
-0.100,22.7285,forward
-0.090,22.7252,forward
-0.080,22.7219,forward
-0.070,22.7185,forward
-0.060,22.7152,forward
-0.050,22.7119,forward
-0.040,22.7085,forward
-0.030,22.7052,forward
-0.020,22.7019,forward
-0.010,22.6985,forward
-0.000,22.6952,forward
0.010,22.6919,forward
0.020,22.6885,forward
0.030,22.6852,forward
0.040,22.6819,forward
0.050,22.6785,forward
0.060,22.6752,forward
0.070,22.6719,forward
0.080,22.6685,forward
0.090,22.6652,forward
0.100,22.6619,forward
0.110,22.6585,forward
0.120,22.6552,forward
0.130,22.6519,forward
0.140,22.6485,forward
0.150,22.6452,forward
0.160,22.6419,forward
0.170,22.6385,forward
0.180,22.6352,forward
0.190,22.6319,forward
0.200,22.6285,forward
0.210,22.6252,forward
0.220,22.6219,forward
0.230,22.6185,forward
0.240,22.6152,forward
0.250,22.6119,forward
0.260,22.6085,forward
0.270,22.6052,forward
0.280,22.6019,forward
0.290,22.5985,forward
0.300,22.5952,forward
0.310,22.5919,forward
0.320,22.5885,forward
0.330,22.5852,forward
0.340,22.5819,forward
0.350,22.5785,forward
0.360,22.5752,forward
0.370,22.5719,forward
0.380,22.5685,forward
0.390,22.5652,forward
0.400,22.5619,forward
0.410,22.5585,forward
0.420,22.5552,forward
0.430,22.5519,forward
0.440,22.5485,forward
0.450,22.5452,forward
0.460,22.5419,forward
0.470,22.5385,forward
0.480,22.5352,forward
0.490,22.5319,forward
0.500,22.5285,forward
0.510,22.5252,forward
0.520,22.5219,forward
0.530,22.5185,forward
0.540,22.5152,forward
0.550,22.5118,forward
0.560,22.5085,forward
0.570,22.5052,forward
0.580,22.5018,forward
0.590,22.4985,forward
0.600,22.4952,forward
0.610,22.4918,forward
0.620,22.4885,forward
0.630,22.4851,forward
0.640,22.4817,forward
0.650,22.4784,forward
0.660,22.4750,forward
0.670,22.4716,forward
0.680,22.4682,forward
0.690,22.4648,forward
0.700,22.4613,forward
0.710,22.4578,forward
0.720,22.4542,forward
0.730,22.4506,forward
0.740,22.4469,forward
0.750,22.4431,forward
0.760,22.4392,forward
0.770,22.4350,forward
0.780,22.4307,forward
0.790,22.4260,forward
0.800,22.4209,forward
0.810,22.4154,forward
0.820,22.4091,forward
0.830,22.4020,forward
0.840,22.3938,forward
0.850,22.3841,forward
0.860,22.3726,forward
0.870,22.3586,forward
0.880,22.3415,forward
0.890,22.3203,forward
0.900,22.2937,forward
0.910,22.2604,forward
0.920,22.2181,forward
0.930,22.1643,forward
0.940,22.0955,forward
0.950,22.0074,forward
0.960,21.8941,forward
0.970,21.7483,forward
0.980,21.5603,forward
0.990,21.3176,forward
1.000,21.0040,forward
1.010,20.5985,forward
1.020,20.0740,forward
1.030,19.3950,forward
1.040,18.5160,forward
1.050,17.3776,forward
1.060,15.9031,forward
1.070,13.9929,forward
1.080,11.5180,forward
1.090,8.3111,forward
1.100,4.1554,forward
1.110,-1.2301,forward
1.120,-8.2094,forward
1.130,-17.2548,forward
1.140,-28.9780,forward
1.150,-44.1722,forward
