direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1170,22.648,84.13,21.282,0.990,21.497,1.592,2985
forward,1000,1.1070,22.421,84.03,20.856,0.980,21.282,1.608,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.8621,reverse
1.140,-17.9484,reverse
1.130,-8.7561,reverse
1.120,-1.6634,reverse
1.110,3.8095,reverse
1.100,8.0326,reverse
1.090,11.2916,reverse
1.080,13.8067,reverse
1.070,15.7479,reverse
1.060,17.2463,reverse
1.050,18.4031,reverse
1.040,19.2964,reverse
1.030,19.9863,reverse
1.020,20.5193,reverse
1.010,20.9313,reverse
1.000,21.2500,reverse
0.990,21.4965,reverse
0.980,21.6876,reverse
0.970,21.8357,reverse
0.960,21.9507,reverse
0.950,22.0402,reverse
0.940,22.1101,reverse
0.930,22.1647,reverse
0.920,22.2076,reverse
0.910,22.2415,reverse
0.900,22.2684,reverse
0.890,22.2899,reverse
0.880,22.3072,reverse
0.870,22.3214,reverse
0.860,22.3331,reverse
0.850,22.3428,reverse
0.840,22.3511,reverse
0.830,22.3583,reverse
0.820,22.3646,reverse
0.810,22.3702,reverse
0.800,22.3753,reverse
0.790,22.3800,reverse
0.780,22.3844,reverse
0.770,22.3885,reverse
0.760,22.3925,reverse
0.750,22.3963,reverse
0.740,22.4000,reverse
0.730,22.4036,reverse
0.720,22.4072,reverse
0.710,22.4107,reverse
0.700,22.4141,reverse
0.690,22.4176,reverse
0.680,22.4210,reverse
0.670,22.4244,reverse
0.660,22.4278,reverse
0.650,22.4311,reverse
0.640,22.4345,reverse
0.630,22.4378,reverse
0.620,22.4412,reverse
0.610,22.4445,reverse
0.600,22.4479,reverse
0.590,22.4512,reverse
0.580,22.4546,reverse
0.570,22.4579,reverse
0.560,22.4612,reverse
0.550,22.4646,reverse
0.540,22.4679,reverse
0.530,22.4712,reverse
0.520,22.4746,reverse
0.510,22.4779,reverse
0.500,22.4812,reverse
0.490,22.4846,reverse
0.480,22.4879,reverse
0.470,22.4912,reverse
0.460,22.4946,reverse
0.450,22.4979,reverse
0.440,22.5013,reverse
0.430,22.5046,reverse
0.420,22.5079,reverse
0.410,22.5113,reverse
0.400,22.5146,reverse
0.390,22.5179,reverse
0.380,22.5213,reverse
0.370,22.5246,reverse
0.360,22.5279,reverse
0.350,22.5313,reverse
0.340,22.5346,reverse
0.330,22.5379,reverse
0.320,22.5413,reverse
0.310,22.5446,reverse
0.300,22.5479,reverse
0.290,22.5513,reverse
0.280,22.5546,reverse
0.270,22.5579,reverse
0.260,22.5613,reverse
0.250,22.5646,reverse
0.240,22.5679,reverse
0.230,22.5713,reverse
0.220,22.5746,reverse
0.210,22.5779,reverse
0.200,22.5813,reverse
0.190,22.5846,reverse
0.180,22.5879,reverse
0.170,22.5913,reverse
0.160,22.5946,reverse
0.150,22.5979,reverse
0.140,22.6013,reverse
0.130,22.6046,reverse
0.120,22.6079,reverse
0.110,22.6113,reverse
0.100,22.6146,reverse
0.090,22.6179,reverse
0.080,22.6213,reverse
0.070,22.6246,reverse
0.060,22.6279,reverse
0.050,22.6313,reverse
0.040,22.6346,reverse
0.030,22.6379,reverse
0.020,22.6413,reverse
0.010,22.6446,reverse
-0.000,22.6479,reverse
-0.010,22.6513,reverse
-0.020,22.6546,reverse
-0.030,22.6579,reverse
-0.040,22.6613,reverse
-0.050,22.6646,reverse
-0.060,22.6679,reverse
-0.070,22.6713,reverse
-0.080,22.6746,reverse
-0.090,22.6779,reverse
-0.100,22.6813,reverse
-0.100,22.4548,forward
-0.090,22.4514,forward
-0.080,22.4481,forward
-0.070,22.4448,forward
-0.060,22.4414,forward
-0.050,22.4381,forward
-0.040,22.4348,forward
-0.030,22.4314,forward
-0.020,22.4281,forward
-0.010,22.4248,forward
-0.000,22.4214,forward
0.010,22.4181,forward
0.020,22.4148,forward
0.030,22.4114,forward
0.040,22.4081,forward
0.050,22.4048,forward
0.060,22.4014,forward
0.070,22.3981,forward
0.080,22.3948,forward
0.090,22.3914,forward
0.100,22.3881,forward
0.110,22.3848,forward
0.120,22.3814,forward
0.130,22.3781,forward
0.140,22.3748,forward
0.150,22.3714,forward
0.160,22.3681,forward
0.170,22.3648,forward
0.180,22.3614,forward
0.190,22.3581,forward
0.200,22.3548,forward
0.210,22.3514,forward
0.220,22.3481,forward
0.230,22.3448,forward
0.240,22.3414,forward
0.250,22.3381,forward
0.260,22.3348,forward
0.270,22.3314,forward
0.280,22.3281,forward
0.290,22.3248,forward
0.300,22.3214,forward
0.310,22.3181,forward
0.320,22.3148,forward
0.330,22.3114,forward
0.340,22.3081,forward
0.350,22.3048,forward
0.360,22.3014,forward
0.370,22.2981,forward
0.380,22.2948,forward
0.390,22.2914,forward
0.400,22.2881,forward
0.410,22.2848,forward
0.420,22.2814,forward
0.430,22.2781,forward
0.440,22.2748,forward
0.450,22.2714,forward
0.460,22.2681,forward
0.470,22.2648,forward
0.480,22.2614,forward
0.490,22.2581,forward
0.500,22.2548,forward
0.510,22.2514,forward
0.520,22.2481,forward
0.530,22.2448,forward
0.540,22.2414,forward
0.550,22.2381,forward
0.560,22.2348,forward
0.570,22.2314,forward
0.580,22.2281,forward
0.590,22.2247,forward
0.600,22.2214,forward
0.610,22.2180,forward
0.620,22.2147,forward
0.630,22.2113,forward
0.640,22.2080,forward
0.650,22.2046,forward
0.660,22.2012,forward
0.670,22.1978,forward
0.680,22.1944,forward
0.690,22.1910,forward
0.700,22.1875,forward
0.710,22.1840,forward
0.720,22.1805,forward
0.730,22.1769,forward
0.740,22.1732,forward
0.750,22.1694,forward
0.760,22.1654,forward
0.770,22.1613,forward
0.780,22.1569,forward
0.790,22.1522,forward
0.800,22.1471,forward
0.810,22.1416,forward
0.820,22.1353,forward
0.830,22.1282,forward
0.840,22.1199,forward
0.850,22.1102,forward
0.860,22.0986,forward
0.870,22.0846,forward
0.880,22.0673,forward
0.890,22.0460,forward
0.900,22.0194,forward
0.910,21.9858,forward
0.920,21.9433,forward
0.930,21.8892,forward
0.940,21.8200,forward
0.950,21.7313,forward
0.960,21.6174,forward
0.970,21.4707,forward
0.980,21.2816,forward
0.990,21.0375,forward
1.000,20.7220,forward
1.010,20.3141,forward
1.020,19.7863,forward
1.030,19.1033,forward
1.040,18.2189,forward
1.050,17.0736,forward
1.060,15.5902,forward
1.070,13.6684,forward
1.080,11.1784,forward
1.090,7.9520,forward
1.100,3.7710,forward
1.110,-1.6472,forward
1.120,-8.6690,forward
1.130,-17.7694,forward
1.140,-29.5640,forward
1.150,-44.8506,forward
