direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1172,22.727,84.13,21.361,0.990,21.577,1.594,3030
forward,1000,1.1072,22.500,84.04,20.934,0.980,21.361,1.611,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.6924,reverse
1.140,-17.7995,reverse
1.130,-8.6232,reverse
1.120,-1.5428,reverse
1.110,3.9206,reverse
1.100,8.1364,reverse
1.090,11.3897,reverse
1.080,13.9005,reverse
1.070,15.8383,reverse
1.060,17.3341,reverse
1.050,18.4889,reverse
1.040,19.3806,reverse
1.030,20.0693,reverse
1.020,20.6014,reverse
1.010,21.0127,reverse
1.000,21.3308,reverse
0.990,21.5770,reverse
0.980,21.7676,reverse
0.970,21.9155,reverse
0.960,22.0304,reverse
0.950,22.1197,reverse
0.940,22.1895,reverse
0.930,22.2440,reverse
0.920,22.2868,reverse
0.910,22.3207,reverse
0.900,22.3475,reverse
0.890,22.3690,reverse
0.880,22.3863,reverse
0.870,22.4004,reverse
0.860,22.4121,reverse
0.850,22.4219,reverse
0.840,22.4302,reverse
0.830,22.4373,reverse
0.820,22.4436,reverse
0.810,22.4492,reverse
0.800,22.4543,reverse
0.790,22.4590,reverse
0.780,22.4634,reverse
0.770,22.4675,reverse
0.760,22.4715,reverse
0.750,22.4753,reverse
0.740,22.4790,reverse
0.730,22.4826,reverse
0.720,22.4862,reverse
0.710,22.4897,reverse
0.700,22.4931,reverse
0.690,22.4966,reverse
0.680,22.5000,reverse
0.670,22.5034,reverse
0.660,22.5068,reverse
0.650,22.5101,reverse
0.640,22.5135,reverse
0.630,22.5168,reverse
0.620,22.5202,reverse
0.610,22.5235,reverse
0.600,22.5269,reverse
0.590,22.5302,reverse
0.580,22.5336,reverse
0.570,22.5369,reverse
0.560,22.5402,reverse
0.550,22.5436,reverse
0.540,22.5469,reverse
0.530,22.5502,reverse
0.520,22.5536,reverse
0.510,22.5569,reverse
0.500,22.5602,reverse
0.490,22.5636,reverse
0.480,22.5669,reverse
0.470,22.5702,reverse
0.460,22.5736,reverse
0.450,22.5769,reverse
0.440,22.5802,reverse
0.430,22.5836,reverse
0.420,22.5869,reverse
0.410,22.5902,reverse
0.400,22.5936,reverse
0.390,22.5969,reverse
0.380,22.6002,reverse
0.370,22.6036,reverse
0.360,22.6069,reverse
0.350,22.6102,reverse
0.340,22.6136,reverse
0.330,22.6169,reverse
0.320,22.6202,reverse
0.310,22.6236,reverse
0.300,22.6269,reverse
0.290,22.6302,reverse
0.280,22.6336,reverse
0.270,22.6369,reverse
0.260,22.6402,reverse
0.250,22.6436,reverse
0.240,22.6469,reverse
0.230,22.6502,reverse
0.220,22.6536,reverse
0.210,22.6569,reverse
0.200,22.6602,reverse
0.190,22.6636,reverse
0.180,22.6669,reverse
0.170,22.6702,reverse
0.160,22.6736,reverse
0.150,22.6769,reverse
0.140,22.6802,reverse
0.130,22.6836,reverse
0.120,22.6869,reverse
0.110,22.6902,reverse
0.100,22.6936,reverse
0.090,22.6969,reverse
0.080,22.7002,reverse
0.070,22.7036,reverse
0.060,22.7069,reverse
0.050,22.7102,reverse
0.040,22.7136,reverse
0.030,22.7169,reverse
0.020,22.7202,reverse
0.010,22.7236,reverse
-0.000,22.7269,reverse
-0.010,22.7302,reverse
-0.020,22.7336,reverse
-0.030,22.7369,reverse
-0.040,22.7402,reverse
-0.050,22.7436,reverse
-0.060,22.7469,reverse
-0.070,22.7502,reverse
-0.080,22.7536,reverse
-0.090,22.7569,reverse
-0.100,22.7602,reverse
-0.100,22.5330,forward
-0.090,22.5296,forward
-0.080,22.5263,forward
-0.070,22.5230,forward
-0.060,22.5196,forward
-0.050,22.5163,forward
-0.040,22.5130,forward
-0.030,22.5096,forward
-0.020,22.5063,forward
-0.010,22.5030,forward
-0.000,22.4996,forward
0.010,22.4963,forward
0.020,22.4930,forward
0.030,22.4896,forward
0.040,22.4863,forward
0.050,22.4830,forward
0.060,22.4796,forward
0.070,22.4763,forward
0.080,22.4730,forward
0.090,22.4696,forward
0.100,22.4663,forward
0.110,22.4630,forward
0.120,22.4596,forward
0.130,22.4563,forward
0.140,22.4530,forward
0.150,22.4496,forward
0.160,22.4463,forward
0.170,22.4430,forward
0.180,22.4396,forward
0.190,22.4363,forward
0.200,22.4330,forward
0.210,22.4296,forward
0.220,22.4263,forward
0.230,22.4230,forward
0.240,22.4196,forward
0.250,22.4163,forward
0.260,22.4130,forward
0.270,22.4096,forward
0.280,22.4063,forward
0.290,22.4030,forward
0.300,22.3996,forward
0.310,22.3963,forward
0.320,22.3930,forward
0.330,22.3896,forward
0.340,22.3863,forward
0.350,22.3830,forward
0.360,22.3796,forward
0.370,22.3763,forward
0.380,22.3730,forward
0.390,22.3696,forward
0.400,22.3663,forward
0.410,22.3630,forward
0.420,22.3596,forward
0.430,22.3563,forward
0.440,22.3530,forward
0.450,22.3496,forward
0.460,22.3463,forward
0.470,22.3430,forward
0.480,22.3396,forward
0.490,22.3363,forward
0.500,22.3330,forward
0.510,22.3296,forward
0.520,22.3263,forward
0.530,22.3230,forward
0.540,22.3196,forward
0.550,22.3163,forward
0.560,22.3130,forward
0.570,22.3096,forward
0.580,22.3063,forward
0.590,22.3029,forward
0.600,22.2996,forward
0.610,22.2963,forward
0.620,22.2929,forward
0.630,22.2896,forward
0.640,22.2862,forward
0.650,22.2828,forward
0.660,22.2794,forward
0.670,22.2760,forward
0.680,22.2726,forward
0.690,22.2692,forward
0.700,22.2657,forward
0.710,22.2622,forward
0.720,22.2587,forward
0.730,22.2551,forward
0.740,22.2514,forward
0.750,22.2476,forward
0.760,22.2436,forward
