direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1176,22.895,84.14,21.531,0.990,21.748,1.600,3030
forward,1000,1.1076,22.666,84.04,21.100,0.980,21.531,1.616,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.3321,reverse
1.140,-17.4830,reverse
1.130,-8.3405,reverse
1.120,-1.2862,reverse
1.110,4.1570,reverse
1.100,8.3573,reverse
1.090,11.5987,reverse
1.080,14.1001,reverse
1.070,16.0308,reverse
1.060,17.5211,reverse
1.050,18.6717,reverse
1.040,19.5601,reverse
1.030,20.2463,reverse
1.020,20.7765,reverse
1.010,21.1863,reverse
1.000,21.5032,reverse
0.990,21.7485,reverse
0.980,21.9385,reverse
0.970,22.0858,reverse
0.960,22.2002,reverse
0.950,22.2893,reverse
0.940,22.3588,reverse
0.930,22.4131,reverse
0.920,22.4558,reverse
0.910,22.4895,reverse
0.900,22.5163,reverse
0.890,22.5377,reverse
0.880,22.5550,reverse
0.870,22.5691,reverse
0.860,22.5807,reverse
0.850,22.5904,reverse
0.840,22.5987,reverse
0.830,22.6059,reverse
0.820,22.6121,reverse
0.810,22.6177,reverse
0.800,22.6228,reverse
0.790,22.6275,reverse
0.780,22.6319,reverse
0.770,22.6360,reverse
0.760,22.6400,reverse
0.750,22.6438,reverse
0.740,22.6475,reverse
0.730,22.6511,reverse
0.720,22.6546,reverse
0.710,22.6582,reverse
0.700,22.6616,reverse
0.690,22.6650,reverse
0.680,22.6685,reverse
0.670,22.6719,reverse
0.660,22.6752,reverse
0.650,22.6786,reverse
0.640,22.6820,reverse
0.630,22.6853,reverse
0.620,22.6887,reverse
0.610,22.6920,reverse
0.600,22.6954,reverse
0.590,22.6987,reverse
0.580,22.7020,reverse
0.570,22.7054,reverse
0.560,22.7087,reverse
0.550,22.7120,reverse
0.540,22.7154,reverse
0.530,22.7187,reverse
0.520,22.7221,reverse
0.510,22.7254,reverse
0.500,22.7287,reverse
0.490,22.7321,reverse
0.480,22.7354,reverse
0.470,22.7387,reverse
0.460,22.7421,reverse
0.450,22.7454,reverse
0.440,22.7487,reverse
0.430,22.7521,reverse
0.420,22.7554,reverse
0.410,22.7587,reverse
0.400,22.7621,reverse
0.390,22.7654,reverse
0.380,22.7687,reverse
0.370,22.7721,reverse
0.360,22.7754,reverse
0.350,22.7787,reverse
0.340,22.7821,reverse
0.330,22.7854,reverse
0.320,22.7887,reverse
0.310,22.7921,reverse
0.300,22.7954,reverse
0.290,22.7987,reverse
0.280,22.8021,reverse
0.270,22.8054,reverse
0.260,22.8087,reverse
0.250,22.8121,reverse
0.240,22.8154,reverse
0.230,22.8187,reverse
0.220,22.8221,reverse
0.210,22.8254,reverse
0.200,22.8287,reverse
0.190,22.8321,reverse
0.180,22.8354,reverse
0.170,22.8387,reverse
0.160,22.8421,reverse
0.150,22.8454,reverse
0.140,22.8487,reverse
0.130,22.8521,reverse
0.120,22.8554,reverse
0.110,22.8587,reverse
0.100,22.8621,reverse
0.090,22.8654,reverse
0.080,22.8687,reverse
0.070,22.8721,reverse
0.060,22.8754,reverse
0.050,22.8787,reverse
0.040,22.8821,reverse
0.030,22.8854,reverse
0.020,22.8887,reverse
0.010,22.8921,reverse
-0.000,22.8954,reverse
-0.010,22.8987,reverse
-0.020,22.9021,reverse
-0.030,22.9054,reverse
-0.040,22.9087,reverse
-0.050,22.9121,reverse
-0.060,22.9154,reverse
-0.070,22.9187,reverse
-0.080,22.9221,reverse
-0.090,22.9254,reverse
-0.100,22.9287,reverse
-0.100,22.6998,forward
-0.090,22.6964,forward
-0.080,22.6931,forward
-0.070,22.6898,forward
-0.060,22.6864,forward
-0.050,22.6831,forward
