direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1186,23.244,84.16,21.883,0.990,22.104,1.612,3030
forward,1000,1.1086,23.012,84.06,21.445,0.980,21.883,1.629,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.5922,reverse
1.140,-16.8324,reverse
1.130,-7.7588,reverse
1.120,-0.7576,reverse
1.110,4.6446,reverse
1.100,8.8132,reverse
1.090,12.0302,reverse
1.080,14.5128,reverse
1.070,16.4290,reverse
1.060,17.9081,reverse
1.050,19.0500,reverse
1.040,19.9318,reverse
1.030,20.6128,reverse
1.020,21.1390,reverse
1.010,21.5457,reverse
1.000,21.8603,reverse
0.990,22.1037,reverse
0.980,22.2923,reverse
0.970,22.4386,reverse
0.960,22.5522,reverse
0.950,22.6406,reverse
0.940,22.7095,reverse
0.930,22.7635,reverse
0.920,22.8059,reverse
0.910,22.8394,reverse
0.900,22.8660,reverse
0.890,22.8872,reverse
0.880,22.9044,reverse
0.870,22.9184,reverse
0.860,22.9300,reverse
0.850,22.9397,reverse
0.840,22.9479,reverse
0.830,22.9551,reverse
0.820,22.9613,reverse
0.810,22.9669,reverse
0.800,22.9720,reverse
0.790,22.9766,reverse
0.780,22.9810,reverse
0.770,22.9851,reverse
0.760,22.9891,reverse
0.750,22.9929,reverse
0.740,22.9966,reverse
0.730,23.0002,reverse
0.720,23.0038,reverse
0.710,23.0073,reverse
0.700,23.0107,reverse
0.690,23.0142,reverse
0.680,23.0176,reverse
0.670,23.0210,reverse
0.660,23.0243,reverse
0.650,23.0277,reverse
0.640,23.0311,reverse
0.630,23.0344,reverse
0.620,23.0378,reverse
0.610,23.0411,reverse
0.600,23.0445,reverse
0.590,23.0478,reverse
0.580,23.0511,reverse
0.570,23.0545,reverse
0.560,23.0578,reverse
0.550,23.0612,reverse
0.540,23.0645,reverse
0.530,23.0678,reverse
0.520,23.0712,reverse
0.510,23.0745,reverse
0.500,23.0778,reverse
0.490,23.0812,reverse
0.480,23.0845,reverse
0.470,23.0878,reverse
0.460,23.0912,reverse
0.450,23.0945,reverse
0.440,23.0978,reverse
0.430,23.1012,reverse
0.420,23.1045,reverse
0.410,23.1078,reverse
0.400,23.1112,reverse
0.390,23.1145,reverse
0.380,23.1178,reverse
0.370,23.1212,reverse
0.360,23.1245,reverse
0.350,23.1278,reverse
0.340,23.1312,reverse
0.330,23.1345,reverse
0.320,23.1378,reverse
0.310,23.1412,reverse
0.300,23.1445,reverse
0.290,23.1478,reverse
0.280,23.1512,reverse
0.270,23.1545,reverse
0.260,23.1578,reverse
0.250,23.1612,reverse
0.240,23.1645,reverse
0.230,23.1678,reverse
0.220,23.1712,reverse
0.210,23.1745,reverse
0.200,23.1778,reverse
0.190,23.1812,reverse
0.180,23.1845,reverse
0.170,23.1878,reverse
0.160,23.1912,reverse
0.150,23.1945,reverse
0.140,23.1978,reverse
0.130,23.2012,reverse
0.120,23.2045,reverse
0.110,23.2078,reverse
0.100,23.2112,reverse
0.090,23.2145,reverse
0.080,23.2178,reverse
0.070,23.2212,reverse
0.060,23.2245,reverse
0.050,23.2278,reverse
0.040,23.2312,reverse
0.030,23.2345,reverse
0.020,23.2378,reverse
0.010,23.2412,reverse
-0.000,23.2445,reverse
-0.010,23.2478,reverse
-0.020,23.2512,reverse
-0.030,23.2545,reverse
-0.040,23.2578,reverse
-0.050,23.2612,reverse
-0.060,23.2645,reverse
-0.070,23.2678,reverse
-0.080,23.2712,reverse
-0.090,23.2745,reverse
-0.100,23.2778,reverse
-0.100,23.0454,forward
-0.090,23.0420,forward
-0.080,23.0387,forward
-0.070,23.0354,forward
-0.060,23.0320,forward
-0.050,23.0287,forward
-0.040,23.0254,forward
-0.030,23.0220,forward
-0.020,23.0187,forward
-0.010,23.0154,forward
-0.000,23.0120,forward
