direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1175,22.846,84.14,21.481,0.990,21.698,1.599,3030
forward,1000,1.1075,22.617,84.04,21.051,0.980,21.481,1.615,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.4386,reverse
1.140,-17.5766,reverse
1.130,-8.4241,reverse
1.120,-1.3621,reverse
1.110,4.0871,reverse
1.100,8.2920,reverse
1.090,11.5368,reverse
1.080,14.0410,reverse
1.070,15.9738,reverse
1.060,17.4658,reverse
1.050,18.6176,reverse
1.040,19.5070,reverse
1.030,20.1939,reverse
1.020,20.7246,reverse
1.010,21.1349,reverse
1.000,21.4521,reverse
0.990,21.6977,reverse
0.980,21.8879,reverse
0.970,22.0354,reverse
0.960,22.1499,reverse
0.950,22.2391,reverse
0.940,22.3086,reverse
0.930,22.3630,reverse
0.920,22.4058,reverse
0.910,22.4395,reverse
0.900,22.4663,reverse
0.890,22.4877,reverse
0.880,22.5050,reverse
0.870,22.5191,reverse
0.860,22.5308,reverse
0.850,22.5405,reverse
0.840,22.5488,reverse
0.830,22.5559,reverse
0.820,22.5622,reverse
0.810,22.5678,reverse
0.800,22.5729,reverse
0.790,22.5776,reverse
0.780,22.5820,reverse
0.770,22.5861,reverse
0.760,22.5901,reverse
0.750,22.5939,reverse
0.740,22.5976,reverse
0.730,22.6012,reverse
0.720,22.6047,reverse
0.710,22.6082,reverse
0.700,22.6117,reverse
0.690,22.6151,reverse
0.680,22.6186,reverse
0.670,22.6220,reverse
0.660,22.6253,reverse
0.650,22.6287,reverse
0.640,22.6321,reverse
0.630,22.6354,reverse
0.620,22.6388,reverse
0.610,22.6421,reverse
0.600,22.6455,reverse
0.590,22.6488,reverse
0.580,22.6521,reverse
0.570,22.6555,reverse
0.560,22.6588,reverse
0.550,22.6621,reverse
0.540,22.6655,reverse
0.530,22.6688,reverse
0.520,22.6722,reverse
0.510,22.6755,reverse
0.500,22.6788,reverse
0.490,22.6822,reverse
0.480,22.6855,reverse
0.470,22.6888,reverse
0.460,22.6922,reverse
0.450,22.6955,reverse
0.440,22.6988,reverse
0.430,22.7022,reverse
0.420,22.7055,reverse
0.410,22.7088,reverse
0.400,22.7122,reverse
0.390,22.7155,reverse
0.380,22.7188,reverse
0.370,22.7222,reverse
0.360,22.7255,reverse
0.350,22.7288,reverse
0.340,22.7322,reverse
0.330,22.7355,reverse
0.320,22.7388,reverse
0.310,22.7422,reverse
0.300,22.7455,reverse
0.290,22.7488,reverse
0.280,22.7522,reverse
0.270,22.7555,reverse
0.260,22.7588,reverse
0.250,22.7622,reverse
0.240,22.7655,reverse
0.230,22.7688,reverse
0.220,22.7722,reverse
0.210,22.7755,reverse
0.200,22.7788,reverse
0.190,22.7822,reverse
0.180,22.7855,reverse
0.170,22.7888,reverse
0.160,22.7922,reverse
0.150,22.7955,reverse
0.140,22.7988,reverse
0.130,22.8022,reverse
0.120,22.8055,reverse
0.110,22.8088,reverse
0.100,22.8122,reverse
0.090,22.8155,reverse
0.080,22.8188,reverse
0.070,22.8222,reverse
0.060,22.8255,reverse
0.050,22.8288,reverse
0.040,22.8322,reverse
0.030,22.8355,reverse
0.020,22.8388,reverse
0.010,22.8422,reverse
-0.000,22.8455,reverse
-0.010,22.8488,reverse
-0.020,22.8522,reverse
-0.030,22.8555,reverse
-0.040,22.8588,reverse
-0.050,22.8622,reverse
-0.060,22.8655,reverse
-0.070,22.8688,reverse
-0.080,22.8722,reverse
-0.090,22.8755,reverse
-0.100,22.8788,reverse
-0.100,22.6504,forward
-0.090,22.6470,forward
-0.080,22.6437,forward
-0.070,22.6404,forward
-0.060,22.6370,forward
-0.050,22.6337,forward
-0.040,22.6304,forward
-0.030,22.6270,forward
-0.020,22.6237,forward
-0.010,22.6204,forward
-0.000,22.6170,forward
0.010,22.6137,forward
0.020,22.6104,forward
0.030,22.6070,forward
0.040,22.6037,forward
0.050,22.6004,forward
0.060,22.5970,forward
0.070,22.5937,forward
0.080,22.5904,forward
0.090,22.5870,forward
0.100,22.5837,forward
0.110,22.5804,forward
0.120,22.5770,forward
0.130,22.5737,forward
0.140,22.5704,forward
0.150,22.5670,forward
0.160,22.5637,forward
0.170,22.5604,forward
0.180,22.5570,forward
0.190,22.5537,forward
0.200,22.5504,forward
0.210,22.5470,forward
0.220,22.5437,forward
0.230,22.5404,forward
0.240,22.5370,forward
0.250,22.5337,forward
0.260,22.5304,forward
0.270,22.5270,forward
0.280,22.5237,forward
0.290,22.5204,forward
0.300,22.5170,forward
0.310,22.5137,forward
0.320,22.5104,forward
0.330,22.5070,forward
0.340,22.5037,forward
0.350,22.5004,forward
0.360,22.4970,forward
0.370,22.4937,forward
0.380,22.4904,forward
0.390,22.4870,forward
0.400,22.4837,forward
0.410,22.4804,forward
0.420,22.4770,forward
0.430,22.4737,forward
0.440,22.4704,forward
0.450,22.4670,forward
0.460,22.4637,forward
0.470,22.4604,forward
0.480,22.4570,forward
0.490,22.4537,forward
0.500,22.4504,forward
0.510,22.4470,forward
0.520,22.4437,forward
0.530,22.4404,forward
0.540,22.4370,forward
0.550,22.4337,forward
0.560,22.4304,forward
0.570,22.4270,forward
0.580,22.4237,forward
0.590,22.4203,forward
0.600,22.4170,forward
0.610,22.4136,forward
0.620,22.4103,forward
0.630,22.4069,forward
0.640,22.4036,forward
0.650,22.4002,forward
0.660,22.3968,forward
0.670,22.3934,forward
0.680,22.3900,forward
0.690,22.3866,forward
0.700,22.3831,forward
0.710,22.3796,forward
0.720,22.3761,forward
0.730,22.3725,forward
0.740,22.3688,forward
0.750,22.3650,forward
0.760,22.3610,forward
0.770,22.3569,forward
0.780,22.3525,forward
0.790,22.3478,forward
0.800,22.3428,forward
0.810,22.3372,forward
0.820,22.3309,forward
0.830,22.3238,forward
0.840,22.3156,forward
0.850,22.3059,forward
0.860,22.2944,forward
0.870,22.2804,forward
0.880,22.2632,forward
0.890,22.2420,forward
0.900,22.2154,forward
0.910,22.1820,forward
0.920,22.1396,forward
0.930,22.0857,forward
0.940,22.0168,forward
0.950,21.9286,forward
0.960,21.8151,forward
0.970,21.6691,forward
0.980,21.4807,forward
0.990,21.2376,forward
1.000,20.9235,forward
1.010,20.5173,forward
1.020,19.9919,forward
1.030,19.3118,forward
1.040,18.4312,forward
1.050,17.2909,forward
1.060,15.8139,forward
1.070,13.9004,forward
1.080,11.4211,forward
1.090,8.2087,forward
1.100,4.0458,forward
1.110,-1.3489,forward
1.120,-8.3403,forward
1.130,-17.4013,forward
1.140,-29.1447,forward
1.150,-44.3651,forward
