direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1170,22.650,84.13,21.283,0.990,21.498,1.592,3030
forward,1000,1.1070,22.423,84.03,20.858,0.980,21.283,1.608,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.8585,reverse
1.140,-17.9452,reverse
1.130,-8.7533,reverse
1.120,-1.6608,reverse
1.110,3.8119,reverse
1.100,8.0349,reverse
1.090,11.2937,reverse
1.080,13.8087,reverse
1.070,15.7498,reverse
1.060,17.2482,reverse
1.050,18.4049,reverse
1.040,19.2982,reverse
1.030,19.9881,reverse
1.020,20.5211,reverse
1.010,20.9331,reverse
1.000,21.2517,reverse
0.990,21.4983,reverse
0.980,21.6893,reverse
0.970,21.8374,reverse
0.960,21.9524,reverse
0.950,22.0419,reverse
0.940,22.1118,reverse
0.930,22.1664,reverse
0.920,22.2093,reverse
0.910,22.2432,reverse
0.900,22.2701,reverse
0.890,22.2916,reverse
0.880,22.3089,reverse
0.870,22.3231,reverse
0.860,22.3348,reverse
0.850,22.3445,reverse
0.840,22.3528,reverse
0.830,22.3600,reverse
0.820,22.3663,reverse
0.810,22.3719,reverse
0.800,22.3770,reverse
0.790,22.3817,reverse
0.780,22.3861,reverse
0.770,22.3902,reverse
0.760,22.3942,reverse
0.750,22.3980,reverse
0.740,22.4017,reverse
0.730,22.4053,reverse
0.720,22.4089,reverse
0.710,22.4124,reverse
0.700,22.4158,reverse
0.690,22.4193,reverse
0.680,22.4227,reverse
0.670,22.4261,reverse
0.660,22.4294,reverse
0.650,22.4328,reverse
0.640,22.4362,reverse
0.630,22.4395,reverse
0.620,22.4429,reverse
0.610,22.4462,reverse
0.600,22.4496,reverse
0.590,22.4529,reverse
0.580,22.4563,reverse
0.570,22.4596,reverse
0.560,22.4629,reverse
0.550,22.4663,reverse
0.540,22.4696,reverse
0.530,22.4729,reverse
0.520,22.4763,reverse
0.510,22.4796,reverse
0.500,22.4829,reverse
0.490,22.4863,reverse
0.480,22.4896,reverse
0.470,22.4929,reverse
0.460,22.4963,reverse
0.450,22.4996,reverse
0.440,22.5029,reverse
0.430,22.5063,reverse
0.420,22.5096,reverse
0.410,22.5129,reverse
0.400,22.5163,reverse
0.390,22.5196,reverse
0.380,22.5229,reverse
0.370,22.5263,reverse
0.360,22.5296,reverse
0.350,22.5329,reverse
0.340,22.5363,reverse
0.330,22.5396,reverse
0.320,22.5429,reverse
0.310,22.5463,reverse
0.300,22.5496,reverse
0.290,22.5529,reverse
0.280,22.5563,reverse
0.270,22.5596,reverse
0.260,22.5629,reverse
0.250,22.5663,reverse
0.240,22.5696,reverse
0.230,22.5729,reverse
0.220,22.5763,reverse
0.210,22.5796,reverse
0.200,22.5829,reverse
0.190,22.5863,reverse
0.180,22.5896,reverse
0.170,22.5929,reverse
0.160,22.5963,reverse
0.150,22.5996,reverse
0.140,22.6029,reverse
0.130,22.6063,reverse
0.120,22.6096,reverse
0.110,22.6129,reverse
0.100,22.6163,reverse
0.090,22.6196,reverse
0.080,22.6229,reverse
0.070,22.6263,reverse
0.060,22.6296,reverse
0.050,22.6329,reverse
0.040,22.6363,reverse
0.030,22.6396,reverse
0.020,22.6429,reverse
0.010,22.6463,reverse
-0.000,22.6496,reverse
-0.010,22.6529,reverse
-0.020,22.6563,reverse
-0.030,22.6596,reverse
-0.040,22.6629,reverse
-0.050,22.6663,reverse
-0.060,22.6696,reverse
-0.070,22.6729,reverse
-0.080,22.6763,reverse
-0.090,22.6796,reverse
-0.100,22.6829,reverse
-0.100,22.4564,forward
-0.090,22.4531,forward
-0.080,22.4498,forward
-0.070,22.4464,forward
-0.060,22.4431,forward
-0.050,22.4398,forward
-0.040,22.4364,forward
-0.030,22.4331,forward
-0.020,22.4298,forward
-0.010,22.4264,forward
-0.000,22.4231,forward
0.010,22.4198,forward
0.020,22.4164,forward
0.030,22.4131,forward
0.040,22.4098,forward
0.050,22.4064,forward
0.060,22.4031,forward
0.070,22.3998,forward
0.080,22.3964,forward
0.090,22.3931,forward
0.100,22.3898,forward
0.110,22.3864,forward
0.120,22.3831,forward
0.130,22.3798,forward
0.140,22.3764,forward
0.150,22.3731,forward
0.160,22.3698,forward
0.170,22.3664,forward
0.180,22.3631,forward
0.190,22.3598,forward
0.200,22.3564,forward
0.210,22.3531,forward
0.220,22.3498,forward
0.230,22.3464,forward
0.240,22.3431,forward
0.250,22.3398,forward
0.260,22.3364,forward
0.270,22.3331,forward
0.280,22.3298,forward
0.290,22.3264,forward
0.300,22.3231,forward
0.310,22.3198,forward
0.320,22.3164,forward
0.330,22.3131,forward
0.340,22.3098,forward
0.350,22.3064,forward
0.360,22.3031,forward
0.370,22.2998,forward
0.380,22.2964,forward
0.390,22.2931,forward
0.400,22.2898,forward
0.410,22.2864,forward
0.420,22.2831,forward
0.430,22.2798,forward
0.440,22.2764,forward
0.450,22.2731,forward
0.460,22.2698,forward
0.470,22.2664,forward
0.480,22.2631,forward
0.490,22.2598,forward
0.500,22.2564,forward
0.510,22.2531,forward
0.520,22.2498,forward
0.530,22.2464,forward
0.540,22.2431,forward
0.550,22.2398,forward
0.560,22.2364,forward
0.570,22.2331,forward
0.580,22.2298,forward
0.590,22.2264,forward
0.600,22.2231,forward
0.610,22.2197,forward
0.620,22.2164,forward
0.630,22.2130,forward
0.640,22.2097,forward
0.650,22.2063,forward
0.660,22.2029,forward
0.670,22.1995,forward
0.680,22.1961,forward
0.690,22.1927,forward
0.700,22.1892,forward
0.710,22.1857,forward
0.720,22.1822,forward
0.730,22.1785,forward
0.740,22.1748,forward
0.750,22.1710,forward
0.760,22.1671,forward
0.770,22.1629,forward
0.780,22.1586,forward
0.790,22.1539,forward
0.800,22.1488,forward
0.810,22.1432,forward
0.820,22.1370,forward
0.830,22.1298,forward
0.840,22.1216,forward
0.850,22.1119,forward
0.860,22.1003,forward
0.870,22.0862,forward
0.880,22.0690,forward
0.890,22.0477,forward
0.900,22.0210,forward
0.910,21.9875,forward
0.920,21.9450,forward
0.930,21.8908,forward
0.940,21.8217,forward
0.950,21.7330,forward
0.960,21.6191,forward
0.970,21.4724,forward
0.980,21.2833,forward
0.990,21.0392,forward
1.000,20.7237,forward
1.010,20.3158,forward
1.020,19.7881,forward
1.030,19.1050,forward
1.040,18.2207,forward
1.050,17.0755,forward
1.060,15.5921,forward
1.070,13.6704,forward
1.080,11.1805,forward
1.090,7.9542,forward
1.100,3.7734,forward
1.110,-1.6446,forward
1.120,-8.6662,forward
1.130,-17.7663,forward
1.140,-29.5604,forward
1.150,-44.8464,forward
