direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1178,22.948,84.15,21.584,0.990,21.802,1.602,3030
forward,1000,1.1078,22.719,84.05,21.153,0.980,21.584,1.618,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.2192,reverse
1.140,-17.3838,reverse
1.130,-8.2518,reverse
1.120,-1.2057,reverse
1.110,4.2313,reverse
1.100,8.4267,reverse
1.090,11.6643,reverse
1.080,14.1629,reverse
1.070,16.0914,reverse
1.060,17.5800,reverse
1.050,18.7292,reverse
1.040,19.6166,reverse
1.030,20.3020,reverse
1.020,20.8316,reverse
1.010,21.2409,reverse
1.000,21.5574,reverse
0.990,21.8024,reverse
0.980,21.9922,reverse
0.970,22.1394,reverse
0.960,22.2537,reverse
0.950,22.3426,reverse
0.940,22.4120,reverse
0.930,22.4663,reverse
0.920,22.5090,reverse
0.910,22.5426,reverse
0.900,22.5694,reverse
0.890,22.5908,reverse
0.880,22.6080,reverse
0.870,22.6221,reverse
0.860,22.6337,reverse
0.850,22.6435,reverse
0.840,22.6517,reverse
0.830,22.6589,reverse
0.820,22.6651,reverse
0.810,22.6707,reverse
0.800,22.6758,reverse
0.790,22.6805,reverse
0.780,22.6849,reverse
0.770,22.6890,reverse
0.760,22.6930,reverse
0.750,22.6968,reverse
0.740,22.7005,reverse
0.730,22.7041,reverse
0.720,22.7077,reverse
0.710,22.7112,reverse
0.700,22.7146,reverse
0.690,22.7181,reverse
0.680,22.7215,reverse
0.670,22.7249,reverse
0.660,22.7282,reverse
0.650,22.7316,reverse
0.640,22.7350,reverse
0.630,22.7383,reverse
0.620,22.7417,reverse
0.610,22.7450,reverse
0.600,22.7484,reverse
0.590,22.7517,reverse
0.580,22.7550,reverse
0.570,22.7584,reverse
0.560,22.7617,reverse
0.550,22.7651,reverse
0.540,22.7684,reverse
0.530,22.7717,reverse
0.520,22.7751,reverse
0.510,22.7784,reverse
0.500,22.7817,reverse
0.490,22.7851,reverse
0.480,22.7884,reverse
0.470,22.7917,reverse
0.460,22.7951,reverse
0.450,22.7984,reverse
0.440,22.8017,reverse
0.430,22.8051,reverse
0.420,22.8084,reverse
0.410,22.8117,reverse
0.400,22.8151,reverse
0.390,22.8184,reverse
0.380,22.8217,reverse
0.370,22.8251,reverse
0.360,22.8284,reverse
0.350,22.8317,reverse
0.340,22.8351,reverse
0.330,22.8384,reverse
0.320,22.8417,reverse
0.310,22.8451,reverse
0.300,22.8484,reverse
0.290,22.8517,reverse
0.280,22.8551,reverse
0.270,22.8584,reverse
0.260,22.8617,reverse
0.250,22.8651,reverse
0.240,22.8684,reverse
0.230,22.8717,reverse
0.220,22.8751,reverse
0.210,22.8784,reverse
0.200,22.8817,reverse
0.190,22.8851,reverse
0.180,22.8884,reverse
0.170,22.8917,reverse
0.160,22.8951,reverse
0.150,22.8984,reverse
0.140,22.9017,reverse
0.130,22.9051,reverse
0.120,22.9084,reverse
0.110,22.9117,reverse
0.100,22.9151,reverse
0.090,22.9184,reverse
0.080,22.9217,reverse
0.070,22.9251,reverse
0.060,22.9284,reverse
0.050,22.9317,reverse
0.040,22.9351,reverse
0.030,22.9384,reverse
0.020,22.9417,reverse
0.010,22.9451,reverse
-0.000,22.9484,reverse
-0.010,22.9517,reverse
-0.020,22.9551,reverse
-0.030,22.9584,reverse
-0.040,22.9617,reverse
-0.050,22.9651,reverse
-0.060,22.9684,reverse
-0.070,22.9717,reverse
-0.080,22.9751,reverse
-0.090,22.9784,reverse
-0.100,22.9817,reverse
-0.100,22.7523,forward
-0.090,22.7489,forward
-0.080,22.7456,forward
-0.070,22.7423,forward
-0.060,22.7389,forward
-0.050,22.7356,forward
-0.040,22.7323,forward
-0.030,22.7289,forward
-0.020,22.7256,forward
-0.010,22.7223,forward
-0.000,22.7189,forward
0.010,22.7156,forward
0.020,22.7123,forward
0.030,22.7089,forward
0.040,22.7056,forward
0.050,22.7023,forward
0.060,22.6989,forward
0.070,22.6956,forward
0.080,22.6923,forward
0.090,22.6889,forward
0.100,22.6856,forward
0.110,22.6823,forward
0.120,22.6789,forward
0.130,22.6756,forward
0.140,22.6723,forward
0.150,22.6689,forward
0.160,22.6656,forward
0.170,22.6623,forward
0.180,22.6589,forward
0.190,22.6556,forward
0.200,22.6523,forward
0.210,22.6489,forward
0.220,22.6456,forward
0.230,22.6423,forward
0.240,22.6389,forward
0.250,22.6356,forward
0.260,22.6323,forward
0.270,22.6289,forward
0.280,22.6256,forward
0.290,22.6223,forward
0.300,22.6189,forward
0.310,22.6156,forward
0.320,22.6123,forward
0.330,22.6089,forward
0.340,22.6056,forward
0.350,22.6023,forward
0.360,22.5989,forward
0.370,22.5956,forward
0.380,22.5923,forward
0.390,22.5889,forward
0.400,22.5856,forward
0.410,22.5823,forward
0.420,22.5789,forward
0.430,22.5756,forward
0.440,22.5723,forward
0.450,22.5689,forward
0.460,22.5656,forward
0.470,22.5622,forward
0.480,22.5589,forward
0.490,22.5556,forward
0.500,22.5522,forward
0.510,22.5489,forward
0.520,22.5456,forward
0.530,22.5422,forward
0.540,22.5389,forward
0.550,22.5356,forward
0.560,22.5322,forward
0.570,22.5289,forward
0.580,22.5256,forward
0.590,22.5222,forward
0.600,22.5189,forward
0.610,22.5155,forward
0.620,22.5122,forward
0.630,22.5088,forward
0.640,22.5055,forward
0.650,22.5021,forward
0.660,22.4987,forward
0.670,22.4953,forward
0.680,22.4919,forward
0.690,22.4885,forward
0.700,22.4850,forward
0.710,22.4815,forward
0.720,22.4780,forward
0.730,22.4744,forward
0.740,22.4707,forward
0.750,22.4668,forward
0.760,22.4629,forward
0.770,22.4588,forward
0.780,22.4544,forward
0.790,22.4497,forward
0.800,22.4447,forward
0.810,22.4391,forward
0.820,22.4329,forward
0.830,22.4258,forward
0.840,22.4175,forward
0.850,22.4079,forward
0.860,22.3963,forward
0.870,22.3824,forward
0.880,22.3652,forward
0.890,22.3440,forward
0.900,22.3175,forward
0.910,22.2841,forward
0.920,22.2419,forward
0.930,22.1881,forward
0.940,22.1194,forward
0.950,22.0313,forward
0.960,21.9181,forward
0.970,21.7723,forward
0.980,21.5844,forward
0.990,21.3419,forward
1.000,21.0284,forward
1.010,20.6232,forward
1.020,20.0989,forward
1.030,19.4203,forward
1.040,18.5417,forward
1.050,17.4040,forward
1.060,15.9302,forward
1.070,14.0210,forward
1.080,11.5474,forward
1.090,8.3421,forward
1.100,4.1886,forward
1.110,-1.1940,forward
1.120,-8.1698,forward
1.130,-17.2104,forward
1.140,-28.9275,forward
1.150,-44.1137,forward
