direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1182,23.096,84.15,21.733,0.990,21.953,1.607,2985
forward,1000,1.1082,22.865,84.05,21.299,0.980,21.733,1.624,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-28.9053,reverse
1.140,-17.1078,reverse
1.130,-8.0052,reverse
1.120,-0.9816,reverse
1.110,4.4380,reverse
1.100,8.6199,reverse
1.090,11.8472,reverse
1.080,14.3378,reverse
1.070,16.2601,reverse
1.060,17.7439,reverse
1.050,18.8894,reverse
1.040,19.7740,reverse
1.030,20.4572,reverse
1.020,20.9851,reverse
1.010,21.3931,reverse
1.000,21.7087,reverse
0.990,21.9529,reverse
0.980,22.1421,reverse
0.970,22.2888,reverse
0.960,22.4027,reverse
0.950,22.4914,reverse
0.940,22.5606,reverse
0.930,22.6147,reverse
0.920,22.6573,reverse
0.910,22.6908,reverse
0.900,22.7175,reverse
0.890,22.7388,reverse
0.880,22.7560,reverse
0.870,22.7701,reverse
0.860,22.7817,reverse
0.850,22.7914,reverse
0.840,22.7996,reverse
0.830,22.8068,reverse
0.820,22.8130,reverse
0.810,22.8186,reverse
0.800,22.8237,reverse
0.790,22.8284,reverse
0.780,22.8328,reverse
0.770,22.8369,reverse
0.760,22.8408,reverse
0.750,22.8447,reverse
0.740,22.8484,reverse
0.730,22.8520,reverse
0.720,22.8555,reverse
0.710,22.8590,reverse
0.700,22.8625,reverse
0.690,22.8659,reverse
0.680,22.8693,reverse
0.670,22.8727,reverse
0.660,22.8761,reverse
0.650,22.8795,reverse
0.640,22.8828,reverse
0.630,22.8862,reverse
0.620,22.8895,reverse
0.610,22.8929,reverse
0.600,22.8962,reverse
0.590,22.8996,reverse
0.580,22.9029,reverse
0.570,22.9062,reverse
0.560,22.9096,reverse
0.550,22.9129,reverse
0.540,22.9163,reverse
0.530,22.9196,reverse
0.520,22.9229,reverse
0.510,22.9263,reverse
0.500,22.9296,reverse
0.490,22.9329,reverse
0.480,22.9363,reverse
0.470,22.9396,reverse
0.460,22.9429,reverse
0.450,22.9463,reverse
0.440,22.9496,reverse
0.430,22.9529,reverse
0.420,22.9563,reverse
0.410,22.9596,reverse
0.400,22.9629,reverse
0.390,22.9663,reverse
0.380,22.9696,reverse
0.370,22.9729,reverse
0.360,22.9763,reverse
0.350,22.9796,reverse
0.340,22.9829,reverse
0.330,22.9863,reverse
0.320,22.9896,reverse
0.310,22.9929,reverse
0.300,22.9963,reverse
0.290,22.9996,reverse
0.280,23.0029,reverse
0.270,23.0063,reverse
0.260,23.0096,reverse
0.250,23.0129,reverse
0.240,23.0163,reverse
0.230,23.0196,reverse
0.220,23.0229,reverse
0.210,23.0263,reverse
0.200,23.0296,reverse
0.190,23.0329,reverse
0.180,23.0363,reverse
0.170,23.0396,reverse
0.160,23.0429,reverse
0.150,23.0463,reverse
0.140,23.0496,reverse
0.130,23.0529,reverse
0.120,23.0563,reverse
0.110,23.0596,reverse
0.100,23.0629,reverse
0.090,23.0663,reverse
0.080,23.0696,reverse
0.070,23.0729,reverse
0.060,23.0763,reverse
0.050,23.0796,reverse
0.040,23.0829,reverse
0.030,23.0863,reverse
0.020,23.0896,reverse
0.010,23.0929,reverse
-0.000,23.0963,reverse
-0.010,23.0996,reverse
-0.020,23.1029,reverse
-0.030,23.1063,reverse
