direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1172,22.746,84.13,21.380,0.990,21.596,1.595,3030
forward,1000,1.1072,22.518,84.04,20.953,0.980,21.381,1.611,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.6515,reverse
1.140,-17.7636,reverse
1.130,-8.5911,reverse
1.120,-1.5137,reverse
1.110,3.9474,reverse
1.100,8.1615,reverse
1.090,11.4134,reverse
1.080,13.9231,reverse
1.070,15.8601,reverse
1.060,17.3553,reverse
1.050,18.5096,reverse
1.040,19.4009,reverse
1.030,20.0894,reverse
1.020,20.6212,reverse
1.010,21.0324,reverse
1.000,21.3503,reverse
0.990,21.5964,reverse
0.980,21.7870,reverse
0.970,21.9348,reverse
0.960,22.0496,reverse
0.950,22.1389,reverse
0.940,22.2086,reverse
0.930,22.2631,reverse
0.920,22.3060,reverse
0.910,22.3398,reverse
0.900,22.3666,reverse
0.890,22.3881,reverse
0.880,22.4054,reverse
0.870,22.4195,reverse
0.860,22.4312,reverse
0.850,22.4410,reverse
0.840,22.4492,reverse
0.830,22.4564,reverse
0.820,22.4627,reverse
0.810,22.4683,reverse
0.800,22.4734,reverse
0.790,22.4781,reverse
0.780,22.4825,reverse
0.770,22.4866,reverse
0.760,22.4906,reverse
0.750,22.4944,reverse
0.740,22.4981,reverse
0.730,22.5017,reverse
0.720,22.5052,reverse
0.710,22.5087,reverse
0.700,22.5122,reverse
0.690,22.5156,reverse
0.680,22.5191,reverse
0.670,22.5225,reverse
0.660,22.5258,reverse
0.650,22.5292,reverse
0.640,22.5326,reverse
0.630,22.5359,reverse
0.620,22.5393,reverse
0.610,22.5426,reverse
0.600,22.5460,reverse
0.590,22.5493,reverse
0.580,22.5526,reverse
0.570,22.5560,reverse
0.560,22.5593,reverse
0.550,22.5626,reverse
0.540,22.5660,reverse
0.530,22.5693,reverse
0.520,22.5727,reverse
0.510,22.5760,reverse
0.500,22.5793,reverse
0.490,22.5827,reverse
0.480,22.5860,reverse
0.470,22.5893,reverse
0.460,22.5927,reverse
0.450,22.5960,reverse
0.440,22.5993,reverse
0.430,22.6027,reverse
0.420,22.6060,reverse
0.410,22.6093,reverse
0.400,22.6127,reverse
0.390,22.6160,reverse
0.380,22.6193,reverse
0.370,22.6227,reverse
0.360,22.6260,reverse
0.350,22.6293,reverse
0.340,22.6327,reverse
0.330,22.6360,reverse
0.320,22.6393,reverse
0.310,22.6427,reverse
0.300,22.6460,reverse
0.290,22.6493,reverse
0.280,22.6527,reverse
0.270,22.6560,reverse
0.260,22.6593,reverse
0.250,22.6627,reverse
0.240,22.6660,reverse
0.230,22.6693,reverse
0.220,22.6727,reverse
0.210,22.6760,reverse
0.200,22.6793,reverse
0.190,22.6827,reverse
0.180,22.6860,reverse
0.170,22.6893,reverse
0.160,22.6927,reverse
0.150,22.6960,reverse
0.140,22.6993,reverse
0.130,22.7027,reverse
0.120,22.7060,reverse
0.110,22.7093,reverse
0.100,22.7127,reverse
0.090,22.7160,reverse
0.080,22.7193,reverse
0.070,22.7227,reverse
0.060,22.7260,reverse
0.050,22.7293,reverse
0.040,22.7327,reverse
0.030,22.7360,reverse
0.020,22.7393,reverse
0.010,22.7427,reverse
-0.000,22.7460,reverse
-0.010,22.7493,reverse
-0.020,22.7527,reverse
-0.030,22.7560,reverse
-0.040,22.7593,reverse
-0.050,22.7627,reverse
-0.060,22.7660,reverse
-0.070,22.7693,reverse
-0.080,22.7727,reverse
-0.090,22.7760,reverse
-0.100,22.7793,reverse
-0.100,22.5519,forward
-0.090,22.5485,forward
-0.080,22.5452,forward
-0.070,22.5419,forward
-0.060,22.5385,forward
-0.050,22.5352,forward
-0.040,22.5319,forward
-0.030,22.5285,forward
-0.020,22.5252,forward
-0.010,22.5219,forward
-0.000,22.5185,forward
0.010,22.5152,forward
0.020,22.5119,forward
0.030,22.5085,forward
0.040,22.5052,forward
0.050,22.5019,forward
0.060,22.4985,forward
0.070,22.4952,forward
0.080,22.4919,forward
0.090,22.4885,forward
0.100,22.4852,forward
0.110,22.4819,forward
0.120,22.4785,forward
0.130,22.4752,forward
0.140,22.4719,forward
