direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1178,22.951,84.15,21.587,0.990,21.805,1.602,2985
forward,1000,1.1078,22.722,84.05,21.155,0.980,21.587,1.618,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.2133,reverse
1.140,-17.3786,reverse
1.130,-8.2472,reverse
1.120,-1.2015,reverse
1.110,4.2351,reverse
1.100,8.4303,reverse
1.090,11.6677,reverse
1.080,14.1662,reverse
1.070,16.0945,reverse
1.060,17.5830,reverse
1.050,18.7322,reverse
1.040,19.6195,reverse
1.030,20.3049,reverse
1.020,20.8344,reverse
1.010,21.2437,reverse
1.000,21.5603,reverse
0.990,21.8052,reverse
0.980,21.9950,reverse
0.970,22.1422,reverse
0.960,22.2565,reverse
0.950,22.3454,reverse
0.940,22.4148,reverse
0.930,22.4691,reverse
0.920,22.5117,reverse
0.910,22.5454,reverse
0.900,22.5721,reverse
0.890,22.5935,reverse
0.880,22.6108,reverse
0.870,22.6249,reverse
0.860,22.6365,reverse
0.850,22.6462,reverse
0.840,22.6545,reverse
0.830,22.6616,reverse
0.820,22.6679,reverse
0.810,22.6735,reverse
0.800,22.6786,reverse
0.790,22.6833,reverse
0.780,22.6876,reverse
0.770,22.6918,reverse
0.760,22.6957,reverse
0.750,22.6995,reverse
0.740,22.7032,reverse
0.730,22.7069,reverse
0.720,22.7104,reverse
0.710,22.7139,reverse
0.700,22.7174,reverse
0.690,22.7208,reverse
0.680,22.7242,reverse
0.670,22.7276,reverse
0.660,22.7310,reverse
0.650,22.7344,reverse
0.640,22.7377,reverse
0.630,22.7411,reverse
0.620,22.7444,reverse
0.610,22.7478,reverse
0.600,22.7511,reverse
0.590,22.7545,reverse
0.580,22.7578,reverse
0.570,22.7611,reverse
0.560,22.7645,reverse
0.550,22.7678,reverse
0.540,22.7712,reverse
0.530,22.7745,reverse
0.520,22.7778,reverse
0.510,22.7812,reverse
0.500,22.7845,reverse
0.490,22.7878,reverse
0.480,22.7912,reverse
0.470,22.7945,reverse
0.460,22.7978,reverse
0.450,22.8012,reverse
0.440,22.8045,reverse
0.430,22.8078,reverse
0.420,22.8112,reverse
0.410,22.8145,reverse
0.400,22.8178,reverse
0.390,22.8212,reverse
0.380,22.8245,reverse
0.370,22.8278,reverse
0.360,22.8312,reverse
0.350,22.8345,reverse
0.340,22.8378,reverse
0.330,22.8412,reverse
0.320,22.8445,reverse
0.310,22.8478,reverse
0.300,22.8512,reverse
0.290,22.8545,reverse
0.280,22.8578,reverse
0.270,22.8612,reverse
0.260,22.8645,reverse
0.250,22.8678,reverse
0.240,22.8712,reverse
0.230,22.8745,reverse
0.220,22.8778,reverse
0.210,22.8812,reverse
0.200,22.8845,reverse
0.190,22.8878,reverse
0.180,22.8912,reverse
0.170,22.8945,reverse
0.160,22.8978,reverse
0.150,22.9012,reverse
0.140,22.9045,reverse
0.130,22.9078,reverse
0.120,22.9112,reverse
0.110,22.9145,reverse
0.100,22.9178,reverse
0.090,22.9212,reverse
0.080,22.9245,reverse
0.070,22.9278,reverse
0.060,22.9312,reverse
0.050,22.9345,reverse
0.040,22.9378,reverse
0.030,22.9412,reverse
0.020,22.9445,reverse
0.010,22.9478,reverse
-0.000,22.9512,reverse
-0.010,22.9545,reverse
-0.020,22.9578,reverse
-0.030,22.9612,reverse
-0.040,22.9645,reverse
-0.050,22.9678,reverse
-0.060,22.9712,reverse
-0.070,22.9745,reverse
-0.080,22.9778,reverse
-0.090,22.9812,reverse
-0.100,22.9845,reverse
-0.100,22.7550,forward
-0.090,22.7517,forward
-0.080,22.7483,forward
-0.070,22.7450,forward
-0.060,22.7417,forward
-0.050,22.7383,forward
-0.040,22.7350,forward
-0.030,22.7317,forward
-0.020,22.7283,forward
