direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1184,23.161,84.16,21.799,0.990,22.019,1.610,3030
forward,1000,1.1084,22.930,84.06,21.363,0.980,21.799,1.626,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-28.7682,reverse
1.140,-16.9872,reverse
1.130,-7.8973,reverse
1.120,-0.8835,reverse
1.110,4.5284,reverse
1.100,8.7046,reverse
1.090,11.9273,reverse
1.080,14.4144,reverse
1.070,16.3340,reverse
1.060,17.8158,reverse
1.050,18.9597,reverse
1.040,19.8430,reverse
1.030,20.5253,reverse
1.020,21.0524,reverse
1.010,21.4599,reverse
1.000,21.7750,reverse
0.990,22.0189,reverse
0.980,22.2078,reverse
0.970,22.3543,reverse
0.960,22.4681,reverse
0.950,22.5567,reverse
0.940,22.6258,reverse
0.930,22.6798,reverse
0.920,22.7223,reverse
0.910,22.7558,reverse
0.900,22.7825,reverse
0.890,22.8038,reverse
0.880,22.8210,reverse
0.870,22.8350,reverse
0.860,22.8466,reverse
0.850,22.8563,reverse
0.840,22.8645,reverse
0.830,22.8717,reverse
0.820,22.8779,reverse
0.810,22.8835,reverse
0.800,22.8886,reverse
0.790,22.8932,reverse
0.780,22.8976,reverse
0.770,22.9018,reverse
0.760,22.9057,reverse
0.750,22.9095,reverse
0.740,22.9132,reverse
0.730,22.9168,reverse
0.720,22.9204,reverse
0.710,22.9239,reverse
0.700,22.9273,reverse
0.690,22.9308,reverse
0.680,22.9342,reverse
0.670,22.9376,reverse
0.660,22.9410,reverse
0.650,22.9443,reverse
0.640,22.9477,reverse
0.630,22.9510,reverse
0.620,22.9544,reverse
0.610,22.9577,reverse
0.600,22.9611,reverse
0.590,22.9644,reverse
0.580,22.9678,reverse
0.570,22.9711,reverse
0.560,22.9744,reverse
0.550,22.9778,reverse
0.540,22.9811,reverse
0.530,22.9844,reverse
0.520,22.9878,reverse
0.510,22.9911,reverse
0.500,22.9944,reverse
0.490,22.9978,reverse
0.480,23.0011,reverse
0.470,23.0044,reverse
0.460,23.0078,reverse
0.450,23.0111,reverse
0.440,23.0144,reverse
0.430,23.0178,reverse
0.420,23.0211,reverse
0.410,23.0244,reverse
0.400,23.0278,reverse
0.390,23.0311,reverse
0.380,23.0344,reverse
0.370,23.0378,reverse
0.360,23.0411,reverse
0.350,23.0444,reverse
0.340,23.0478,reverse
0.330,23.0511,reverse
0.320,23.0544,reverse
0.310,23.0578,reverse
0.300,23.0611,reverse
0.290,23.0644,reverse
0.280,23.0678,reverse
0.270,23.0711,reverse
0.260,23.0744,reverse
0.250,23.0778,reverse
0.240,23.0811,reverse
0.230,23.0844,reverse
0.220,23.0878,reverse
0.210,23.0911,reverse
0.200,23.0944,reverse
0.190,23.0978,reverse
0.180,23.1011,reverse
0.170,23.1044,reverse
0.160,23.1078,reverse
0.150,23.1111,reverse
0.140,23.1144,reverse
0.130,23.1178,reverse
0.120,23.1211,reverse
0.110,23.1244,reverse
0.100,23.1278,reverse
0.090,23.1311,reverse
0.080,23.1344,reverse
0.070,23.1378,reverse
0.060,23.1411,reverse
0.050,23.1444,reverse
0.040,23.1478,reverse
0.030,23.1511,reverse
0.020,23.1544,reverse
0.010,23.1578,reverse
-0.000,23.1611,reverse
-0.010,23.1644,reverse
-0.020,23.1678,reverse
-0.030,23.1711,reverse
-0.040,23.1744,reverse
-0.050,23.1778,reverse
-0.060,23.1811,reverse
-0.070,23.1844,reverse
-0.080,23.1878,reverse
-0.090,23.1911,reverse
-0.100,23.1944,reverse
-0.100,22.9628,forward
-0.090,22.9595,forward
-0.080,22.9562,forward
-0.070,22.9528,forward
-0.060,22.9495,forward
-0.050,22.9462,forward
-0.040,22.9428,forward
-0.030,22.9395,forward
-0.020,22.9362,forward
-0.010,22.9328,forward
-0.000,22.9295,forward
0.010,22.9262,forward
0.020,22.9228,forward
0.030,22.9195,forward
0.040,22.9162,forward
0.050,22.9128,forward
0.060,22.9095,forward
0.070,22.9062,forward
0.080,22.9028,forward
0.090,22.8995,forward
0.100,22.8962,forward
0.110,22.8928,forward
0.120,22.8895,forward
0.130,22.8862,forward
0.140,22.8828,forward
0.150,22.8795,forward
0.160,22.8762,forward
0.170,22.8728,forward
0.180,22.8695,forward
0.190,22.8662,forward
0.200,22.8628,forward
0.210,22.8595,forward
0.220,22.8562,forward
0.230,22.8528,forward
0.240,22.8495,forward
0.250,22.8462,forward
0.260,22.8428,forward
0.270,22.8395,forward
0.280,22.8362,forward
0.290,22.8328,forward
0.300,22.8295,forward
0.310,22.8262,forward
0.320,22.8228,forward
0.330,22.8195,forward
0.340,22.8162,forward
0.350,22.8128,forward
0.360,22.8095,forward
0.370,22.8062,forward
0.380,22.8028,forward
0.390,22.7995,forward
0.400,22.7962,forward
0.410,22.7928,forward
0.420,22.7895,forward
0.430,22.7862,forward
0.440,22.7828,forward
0.450,22.7795,forward
0.460,22.7762,forward
0.470,22.7728,forward
0.480,22.7695,forward
0.490,22.7662,forward
0.500,22.7628,forward
0.510,22.7595,forward
0.520,22.7562,forward
0.530,22.7528,forward
0.540,22.7495,forward
0.550,22.7462,forward
0.560,22.7428,forward
0.570,22.7395,forward
0.580,22.7361,forward
0.590,22.7328,forward
0.600,22.7295,forward
0.610,22.7261,forward
0.620,22.7228,forward
0.630,22.7194,forward
0.640,22.7161,forward
0.650,22.7127,forward
0.660,22.7093,forward
0.670,22.7059,forward
0.680,22.7025,forward
0.690,22.6991,forward
0.700,22.6956,forward
0.710,22.6921,forward
0.720,22.6886,forward
0.730,22.6849,forward
0.740,22.6812,forward
0.750,22.6774,forward
0.760,22.6735,forward
0.770,22.6694,forward
0.780,22.6650,forward
0.790,22.6604,forward
0.800,22.6553,forward
0.810,22.6497,forward
0.820,22.6435,forward
0.830,22.6364,forward
0.840,22.6282,forward
0.850,22.6186,forward
0.860,22.6071,forward
0.870,22.5932,forward
0.880,22.5761,forward
0.890,22.5550,forward
0.900,22.5286,forward
0.910,22.4953,forward
0.920,22.4533,forward
0.930,22.3997,forward
0.940,22.3313,forward
0.950,22.2436,forward
0.960,22.1309,forward
0.970,21.9858,forward
0.980,21.7987,forward
0.990,21.5573,forward
1.000,21.2453,forward
1.010,20.8419,forward
1.020,20.3200,forward
1.030,19.6445,forward
1.040,18.7699,forward
1.050,17.6374,forward
1.060,16.1704,forward
1.070,14.2700,forward
1.080,11.8077,forward
1.090,8.6172,forward
1.100,4.4828,forward
1.110,-0.8751,forward
1.120,-7.8187,forward
1.130,-16.8178,forward
1.140,-28.4810,forward
1.150,-43.5973,forward
