direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1177,22.902,84.14,21.538,0.990,21.755,1.601,2985
forward,1000,1.1077,22.673,84.05,21.107,0.980,21.538,1.617,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.3179,reverse
1.140,-17.4705,reverse
1.130,-8.3293,reverse
1.120,-1.2761,reverse
1.110,4.1664,reverse
1.100,8.3661,reverse
1.090,11.6069,reverse
1.080,14.1081,reverse
1.070,16.0385,reverse
1.060,17.5286,reverse
1.050,18.6789,reverse
1.040,19.5672,reverse
1.030,20.2533,reverse
1.020,20.7834,reverse
1.010,21.1932,reverse
1.000,21.5100,reverse
0.990,21.7553,reverse
0.980,21.9452,reverse
0.970,22.0926,reverse
0.960,22.2070,reverse
0.950,22.2960,reverse
0.940,22.3655,reverse
0.930,22.4198,reverse
0.920,22.4625,reverse
0.910,22.4962,reverse
0.900,22.5230,reverse
0.890,22.5444,reverse
0.880,22.5617,reverse
0.870,22.5757,reverse
0.860,22.5874,reverse
0.850,22.5971,reverse
0.840,22.6054,reverse
0.830,22.6125,reverse
0.820,22.6188,reverse
0.810,22.6244,reverse
0.800,22.6295,reverse
0.790,22.6342,reverse
0.780,22.6386,reverse
0.770,22.6427,reverse
0.760,22.6466,reverse
0.750,22.6505,reverse
0.740,22.6542,reverse
0.730,22.6578,reverse
0.720,22.6613,reverse
0.710,22.6648,reverse
0.700,22.6683,reverse
0.690,22.6717,reverse
0.680,22.6751,reverse
0.670,22.6785,reverse
0.660,22.6819,reverse
0.650,22.6853,reverse
0.640,22.6886,reverse
0.630,22.6920,reverse
0.620,22.6954,reverse
0.610,22.6987,reverse
0.600,22.7020,reverse
0.590,22.7054,reverse
0.580,22.7087,reverse
0.570,22.7121,reverse
0.560,22.7154,reverse
0.550,22.7187,reverse
0.540,22.7221,reverse
0.530,22.7254,reverse
0.520,22.7287,reverse
0.510,22.7321,reverse
0.500,22.7354,reverse
0.490,22.7387,reverse
0.480,22.7421,reverse
0.470,22.7454,reverse
0.460,22.7487,reverse
0.450,22.7521,reverse
0.440,22.7554,reverse
0.430,22.7587,reverse
0.420,22.7621,reverse
0.410,22.7654,reverse
0.400,22.7687,reverse
0.390,22.7721,reverse
0.380,22.7754,reverse
0.370,22.7787,reverse
0.360,22.7821,reverse
0.350,22.7854,reverse
0.340,22.7887,reverse
0.330,22.7921,reverse
0.320,22.7954,reverse
0.310,22.7987,reverse
0.300,22.8021,reverse
0.290,22.8054,reverse
0.280,22.8087,reverse
0.270,22.8121,reverse
0.260,22.8154,reverse
0.250,22.8187,reverse
0.240,22.8221,reverse
0.230,22.8254,reverse
0.220,22.8287,reverse
0.210,22.8321,reverse
0.200,22.8354,reverse
0.190,22.8387,reverse
0.180,22.8421,reverse
0.170,22.8454,reverse
0.160,22.8487,reverse
0.150,22.8521,reverse
0.140,22.8554,reverse
0.130,22.8587,reverse
0.120,22.8621,reverse
0.110,22.8654,reverse
0.100,22.8687,reverse
0.090,22.8721,reverse
0.080,22.8754,reverse
0.070,22.8787,reverse
0.060,22.8821,reverse
0.050,22.8854,reverse
0.040,22.8887,reverse
0.030,22.8921,reverse
0.020,22.8954,reverse
0.010,22.8987,reverse
-0.000,22.9021,reverse
-0.010,22.9054,reverse
-0.020,22.9087,reverse
-0.030,22.9121,reverse
-0.040,22.9154,reverse
-0.050,22.9187,reverse
-0.060,22.9221,reverse
-0.070,22.9254,reverse
-0.080,22.9287,reverse
-0.090,22.9321,reverse
-0.100,22.9354,reverse
-0.100,22.7064,forward
-0.090,22.7031,forward
-0.080,22.6997,forward
-0.070,22.6964,forward
-0.060,22.6931,forward
-0.050,22.6897,forward
-0.040,22.6864,forward
-0.030,22.6831,forward
-0.020,22.6797,forward
-0.010,22.6764,forward
-0.000,22.6731,forward
0.010,22.6697,forward
0.020,22.6664,forward
0.030,22.6631,forward
0.040,22.6597,forward
0.050,22.6564,forward
0.060,22.6531,forward
0.070,22.6497,forward
0.080,22.6464,forward
0.090,22.6431,forward
0.100,22.6397,forward
0.110,22.6364,forward
0.120,22.6331,forward
0.130,22.6297,forward
0.140,22.6264,forward
0.150,22.6231,forward
0.160,22.6197,forward
0.170,22.6164,forward
0.180,22.6131,forward
0.190,22.6097,forward
0.200,22.6064,forward
0.210,22.6031,forward
0.220,22.5997,forward
0.230,22.5964,forward
0.240,22.5931,forward
0.250,22.5897,forward
0.260,22.5864,forward
0.270,22.5831,forward
0.280,22.5797,forward
0.290,22.5764,forward
0.300,22.5731,forward
0.310,22.5697,forward
0.320,22.5664,forward
0.330,22.5631,forward
0.340,22.5597,forward
0.350,22.5564,forward
0.360,22.5531,forward
0.370,22.5497,forward
0.380,22.5464,forward
0.390,22.5431,forward
0.400,22.5397,forward
0.410,22.5364,forward
0.420,22.5331,forward
0.430,22.5297,forward
0.440,22.5264,forward
0.450,22.5231,forward
0.460,22.5197,forward
0.470,22.5164,forward
0.480,22.5131,forward
0.490,22.5097,forward
0.500,22.5064,forward
0.510,22.5030,forward
0.520,22.4997,forward
0.530,22.4964,forward
0.540,22.4930,forward
0.550,22.4897,forward
0.560,22.4864,forward
0.570,22.4830,forward
0.580,22.4797,forward
0.590,22.4764,forward
0.600,22.4730,forward
0.610,22.4697,forward
0.620,22.4663,forward
0.630,22.4630,forward
0.640,22.4596,forward
0.650,22.4562,forward
0.660,22.4529,forward
0.670,22.4495,forward
0.680,22.4460,forward
0.690,22.4426,forward
0.700,22.4392,forward
0.710,22.4357,forward
0.720,22.4321,forward
0.730,22.4285,forward
0.740,22.4248,forward
0.750,22.4210,forward
0.760,22.4170,forward
0.770,22.4129,forward
0.780,22.4085,forward
0.790,22.4039,forward
0.800,22.3988,forward
0.810,22.3932,forward
0.820,22.3870,forward
0.830,22.3799,forward
0.840,22.3716,forward
0.850,22.3620,forward
0.860,22.3504,forward
0.870,22.3364,forward
0.880,22.3193,forward
0.890,22.2981,forward
0.900,22.2715,forward
0.910,22.2382,forward
0.920,22.1959,forward
0.930,22.1420,forward
0.940,22.0732,forward
0.950,21.9850,forward
0.960,21.8717,forward
0.970,21.7258,forward
0.980,21.5378,forward
0.990,21.2949,forward
1.000,20.9812,forward
1.010,20.5755,forward
1.020,20.0507,forward
1.030,19.3714,forward
1.040,18.4920,forward
1.050,17.3531,forward
1.060,15.8778,forward
1.070,13.9667,forward
1.080,11.4906,forward
1.090,8.2821,forward
1.100,4.1244,forward
1.110,-1.2637,forward
1.120,-8.2465,forward
1.130,-17.2963,forward
1.140,-29.0252,forward
1.150,-44.2268,forward
