direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1188,23.301,84.16,21.940,0.990,22.161,1.614,3030
forward,1000,1.1088,23.068,84.06,21.501,0.980,21.940,1.631,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.4729,reverse
1.140,-16.7274,reverse
1.130,-7.6648,reverse
1.120,-0.6722,reverse
1.110,4.7235,reverse
1.100,8.8871,reverse
1.090,12.1001,reverse
1.080,14.5797,reverse
1.070,16.4936,reverse
1.060,17.9709,reverse
1.050,19.1114,reverse
1.040,19.9921,reverse
1.030,20.6723,reverse
1.020,21.1978,reverse
1.010,21.6041,reverse
1.000,21.9183,reverse
0.990,22.1614,reverse
0.980,22.3498,reverse
0.970,22.4959,reverse
0.960,22.6093,reverse
0.950,22.6976,reverse
0.940,22.7665,reverse
0.930,22.8204,reverse
0.920,22.8628,reverse
0.910,22.8962,reverse
0.900,22.9228,reverse
0.890,22.9440,reverse
0.880,22.9612,reverse
0.870,22.9752,reverse
0.860,22.9867,reverse
0.850,22.9964,reverse
0.840,23.0047,reverse
0.830,23.0118,reverse
0.820,23.0180,reverse
0.810,23.0236,reverse
0.800,23.0287,reverse
0.790,23.0333,reverse
0.780,23.0377,reverse
0.770,23.0418,reverse
0.760,23.0458,reverse
0.750,23.0496,reverse
0.740,23.0533,reverse
0.730,23.0569,reverse
0.720,23.0605,reverse
0.710,23.0640,reverse
0.700,23.0674,reverse
0.690,23.0709,reverse
0.680,23.0743,reverse
0.670,23.0777,reverse
0.660,23.0810,reverse
0.650,23.0844,reverse
0.640,23.0878,reverse
0.630,23.0911,reverse
0.620,23.0945,reverse
0.610,23.0978,reverse
0.600,23.1012,reverse
0.590,23.1045,reverse
0.580,23.1078,reverse
0.570,23.1112,reverse
0.560,23.1145,reverse
0.550,23.1179,reverse
0.540,23.1212,reverse
0.530,23.1245,reverse
0.520,23.1279,reverse
0.510,23.1312,reverse
0.500,23.1345,reverse
0.490,23.1379,reverse
0.480,23.1412,reverse
0.470,23.1445,reverse
0.460,23.1479,reverse
0.450,23.1512,reverse
0.440,23.1545,reverse
0.430,23.1579,reverse
0.420,23.1612,reverse
0.410,23.1645,reverse
0.400,23.1679,reverse
0.390,23.1712,reverse
0.380,23.1745,reverse
0.370,23.1779,reverse
0.360,23.1812,reverse
0.350,23.1845,reverse
0.340,23.1879,reverse
0.330,23.1912,reverse
0.320,23.1945,reverse
0.310,23.1979,reverse
0.300,23.2012,reverse
0.290,23.2045,reverse
0.280,23.2079,reverse
0.270,23.2112,reverse
0.260,23.2145,reverse
0.250,23.2179,reverse
0.240,23.2212,reverse
0.230,23.2245,reverse
0.220,23.2279,reverse
0.210,23.2312,reverse
0.200,23.2345,reverse
0.190,23.2379,reverse
0.180,23.2412,reverse
0.170,23.2445,reverse
0.160,23.2479,reverse
0.150,23.2512,reverse
0.140,23.2545,reverse
0.130,23.2579,reverse
0.120,23.2612,reverse
0.110,23.2645,reverse
0.100,23.2679,reverse
0.090,23.2712,reverse
0.080,23.2745,reverse
0.070,23.2779,reverse
0.060,23.2812,reverse
0.050,23.2845,reverse
0.040,23.2879,reverse
0.030,23.2912,reverse
0.020,23.2945,reverse
0.010,23.2979,reverse
-0.000,23.3012,reverse
-0.010,23.3045,reverse
-0.020,23.3079,reverse
-0.030,23.3112,reverse
-0.040,23.3145,reverse
-0.050,23.3179,reverse
-0.060,23.3212,reverse
-0.070,23.3245,reverse
-0.080,23.3279,reverse
-0.090,23.3312,reverse
-0.100,23.3345,reverse
-0.100,23.1015,forward
-0.090,23.0982,forward
-0.080,23.0948,forward
-0.070,23.0915,forward
-0.060,23.0882,forward
-0.050,23.0848,forward
-0.040,23.0815,forward
-0.030,23.0782,forward
-0.020,23.0748,forward
-0.010,23.0715,forward
-0.000,23.0682,forward
0.010,23.0648,forward
0.020,23.0615,forward
0.030,23.0582,forward
0.040,23.0548,forward
0.050,23.0515,forward
0.060,23.0482,forward
0.070,23.0448,forward
0.080,23.0415,forward
0.090,23.0382,forward
0.100,23.0348,forward
0.110,23.0315,forward
0.120,23.0282,forward
0.130,23.0248,forward
0.140,23.0215,forward
0.150,23.0182,forward
0.160,23.0148,forward
0.170,23.0115,forward
0.180,23.0082,forward
0.190,23.0048,forward
0.200,23.0015,forward
0.210,22.9982,forward
0.220,22.9948,forward
0.230,22.9915,forward
0.240,22.9882,forward
0.250,22.9848,forward
0.260,22.9815,forward
0.270,22.9782,forward
0.280,22.9748,forward
0.290,22.9715,forward
0.300,22.9682,forward
0.310,22.9648,forward
0.320,22.9615,forward
