direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1181,23.075,84.15,21.712,0.990,21.931,1.607,3030
forward,1000,1.1081,22.844,84.05,21.278,0.980,21.712,1.623,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.9506,reverse
1.140,-17.1476,reverse
1.130,-8.0407,reverse
1.120,-1.0139,reverse
1.110,4.4081,reverse
1.100,8.5921,reverse
1.090,11.8208,reverse
1.080,14.3125,reverse
1.070,16.2357,reverse
1.060,17.7202,reverse
1.050,18.8663,reverse
1.040,19.7513,reverse
1.030,20.4348,reverse
1.020,20.9629,reverse
1.010,21.3711,reverse
1.000,21.6868,reverse
0.990,21.9312,reverse
0.980,22.1204,reverse
0.970,22.2672,reverse
0.960,22.3812,reverse
0.950,22.4699,reverse
0.940,22.5391,reverse
0.930,22.5933,reverse
0.920,22.6358,reverse
0.910,22.6694,reverse
0.900,22.6961,reverse
0.890,22.7174,reverse
0.880,22.7347,reverse
0.870,22.7487,reverse
0.860,22.7603,reverse
0.850,22.7700,reverse
0.840,22.7783,reverse
0.830,22.7854,reverse
0.820,22.7917,reverse
0.810,22.7973,reverse
0.800,22.8023,reverse
0.790,22.8070,reverse
0.780,22.8114,reverse
0.770,22.8155,reverse
0.760,22.8195,reverse
0.750,22.8233,reverse
0.740,22.8270,reverse
0.730,22.8306,reverse
0.720,22.8342,reverse
0.710,22.8377,reverse
0.700,22.8411,reverse
0.690,22.8446,reverse
0.680,22.8480,reverse
0.670,22.8514,reverse
0.660,22.8547,reverse
0.650,22.8581,reverse
0.640,22.8615,reverse
0.630,22.8648,reverse
0.620,22.8682,reverse
0.610,22.8715,reverse
0.600,22.8749,reverse
0.590,22.8782,reverse
0.580,22.8815,reverse
0.570,22.8849,reverse
