direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1175,22.845,84.14,21.481,0.990,21.698,1.599,2985
forward,1000,1.1075,22.617,84.04,21.051,0.980,21.481,1.615,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.4387,reverse
1.140,-17.5767,reverse
1.130,-8.4242,reverse
1.120,-1.3622,reverse
1.110,4.0870,reverse
1.100,8.2919,reverse
1.090,11.5368,reverse
1.080,14.0410,reverse
1.070,15.9738,reverse
1.060,17.4657,reverse
1.050,18.6175,reverse
1.040,19.5069,reverse
1.030,20.1938,reverse
1.020,20.7246,reverse
1.010,21.1348,reverse
1.000,21.4521,reverse
0.990,21.6976,reverse
0.980,21.8878,reverse
0.970,22.0353,reverse
0.960,22.1499,reverse
0.950,22.2390,reverse
0.940,22.3086,reverse
0.930,22.3630,reverse
0.920,22.4057,reverse
0.910,22.4394,reverse
0.900,22.4662,reverse
0.890,22.4877,reverse
0.880,22.5050,reverse
0.870,22.5191,reverse
0.860,22.5307,reverse
0.850,22.5405,reverse
0.840,22.5487,reverse
0.830,22.5559,reverse
0.820,22.5622,reverse
0.810,22.5678,reverse
0.800,22.5729,reverse
0.790,22.5775,reverse
0.780,22.5819,reverse
0.770,22.5861,reverse
0.760,22.5900,reverse
0.750,22.5938,reverse
0.740,22.5975,reverse
0.730,22.6011,reverse
0.720,22.6047,reverse
0.710,22.6082,reverse
0.700,22.6117,reverse
0.690,22.6151,reverse
0.680,22.6185,reverse
0.670,22.6219,reverse
0.660,22.6253,reverse
0.650,22.6287,reverse
0.640,22.6320,reverse
0.630,22.6354,reverse
0.620,22.6387,reverse
0.610,22.6421,reverse
0.600,22.6454,reverse
0.590,22.6487,reverse
0.580,22.6521,reverse
0.570,22.6554,reverse
0.560,22.6588,reverse
0.550,22.6621,reverse
0.540,22.6654,reverse
0.530,22.6688,reverse
0.520,22.6721,reverse
0.510,22.6754,reverse
0.500,22.6788,reverse
0.490,22.6821,reverse
0.480,22.6854,reverse
0.470,22.6888,reverse
0.460,22.6921,reverse
0.450,22.6954,reverse
0.440,22.6988,reverse
0.430,22.7021,reverse
0.420,22.7054,reverse
0.410,22.7088,reverse
0.400,22.7121,reverse
0.390,22.7154,reverse
0.380,22.7188,reverse
0.370,22.7221,reverse
0.360,22.7254,reverse
0.350,22.7288,reverse
0.340,22.7321,reverse
0.330,22.7354,reverse
0.320,22.7388,reverse
0.310,22.7421,reverse
0.300,22.7454,reverse
0.290,22.7488,reverse
0.280,22.7521,reverse
0.270,22.7554,reverse
0.260,22.7588,reverse
0.250,22.7621,reverse
0.240,22.7654,reverse
0.230,22.7688,reverse
0.220,22.7721,reverse
0.210,22.7754,reverse
0.200,22.7788,reverse
0.190,22.7821,reverse
0.180,22.7854,reverse
0.170,22.7888,reverse
0.160,22.7921,reverse
0.150,22.7954,reverse
0.140,22.7988,reverse
0.130,22.8021,reverse
0.120,22.8054,reverse
0.110,22.8088,reverse
0.100,22.8121,reverse
0.090,22.8154,reverse
0.080,22.8188,reverse
0.070,22.8221,reverse
0.060,22.8254,reverse
0.050,22.8288,reverse
0.040,22.8321,reverse
0.030,22.8354,reverse
0.020,22.8388,reverse
0.010,22.8421,reverse
-0.000,22.8454,reverse
-0.010,22.8488,reverse
-0.020,22.8521,reverse
-0.030,22.8554,reverse
-0.040,22.8588,reverse
-0.050,22.8621,reverse
-0.060,22.8654,reverse
-0.070,22.8688,reverse
-0.080,22.8721,reverse
-0.090,22.8754,reverse
-0.100,22.8788,reverse
-0.100,22.6503,forward
-0.090,22.6470,forward
-0.080,22.6437,forward
-0.070,22.6403,forward
-0.060,22.6370,forward
-0.050,22.6337,forward
-0.040,22.6303,forward
-0.030,22.6270,forward
-0.020,22.6237,forward
-0.010,22.6203,forward
-0.000,22.6170,forward
0.010,22.6137,forward
0.020,22.6103,forward
0.030,22.6070,forward
0.040,22.6037,forward
0.050,22.6003,forward
0.060,22.5970,forward
0.070,22.5937,forward
0.080,22.5903,forward
0.090,22.5870,forward
0.100,22.5837,forward
0.110,22.5803,forward
0.120,22.5770,forward
0.130,22.5737,forward
0.140,22.5703,forward
0.150,22.5670,forward
0.160,22.5637,forward
0.170,22.5603,forward
0.180,22.5570,forward
0.190,22.5537,forward
0.200,22.5503,forward
0.210,22.5470,forward
0.220,22.5437,forward
0.230,22.5403,forward
0.240,22.5370,forward
0.250,22.5337,forward
0.260,22.5303,forward
0.270,22.5270,forward
0.280,22.5237,forward
0.290,22.5203,forward
0.300,22.5170,forward
0.310,22.5137,forward
0.320,22.5103,forward
0.330,22.5070,forward
0.340,22.5037,forward
0.350,22.5003,forward
0.360,22.4970,forward
0.370,22.4937,forward
0.380,22.4903,forward
0.390,22.4870,forward
0.400,22.4837,forward
0.410,22.4803,forward
0.420,22.4770,forward
0.430,22.4736,forward
0.440,22.4703,forward
0.450,22.4670,forward
0.460,22.4636,forward
0.470,22.4603,forward
0.480,22.4570,forward
0.490,22.4536,forward
0.500,22.4503,forward
0.510,22.4470,forward
0.520,22.4436,forward
0.530,22.4403,forward
0.540,22.4370,forward
0.550,22.4336,forward
0.560,22.4303,forward
0.570,22.4270,forward
0.580,22.4236,forward
0.590,22.4203,forward
0.600,22.4169,forward
0.610,22.4136,forward
0.620,22.4102,forward
0.630,22.4069,forward
0.640,22.4035,forward
0.650,22.4002,forward
0.660,22.3968,forward
0.670,22.3934,forward
0.680,22.3900,forward
0.690,22.3865,forward
0.700,22.3831,forward
0.710,22.3796,forward
0.720,22.3760,forward
0.730,22.3724,forward
0.740,22.3687,forward
0.750,22.3649,forward
0.760,22.3610,forward
0.770,22.3568,forward
0.780,22.3525,forward
0.790,22.3478,forward
0.800,22.3427,forward
0.810,22.3371,forward
0.820,22.3309,forward
0.830,22.3238,forward
0.840,22.3156,forward
0.850,22.3059,forward
0.860,22.2943,forward
0.870,22.2803,forward
0.880,22.2632,forward
0.890,22.2419,forward
0.900,22.2154,forward
0.910,22.1819,forward
0.920,22.1396,forward
0.930,22.0857,forward
0.940,22.0168,forward
0.950,21.9285,forward
0.960,21.8151,forward
0.970,21.6690,forward
0.980,21.4807,forward
0.990,21.2376,forward
1.000,20.9234,forward
1.010,20.5173,forward
1.020,19.9918,forward
1.030,19.3117,forward
1.040,18.4312,forward
1.050,17.2908,forward
1.060,15.8138,forward
1.070,13.9003,forward
1.080,11.4211,forward
1.090,8.2086,forward
1.100,4.0458,forward
1.110,-1.3490,forward
1.120,-8.3404,forward
1.130,-17.4014,forward
1.140,-29.1449,forward
1.150,-44.3652,forward
