direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1186,23.245,84.16,21.883,0.990,22.104,1.612,2985
forward,1000,1.1086,23.012,84.06,21.445,0.980,21.883,1.629,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.5917,reverse
1.140,-16.8319,reverse
1.130,-7.7583,reverse
1.120,-0.7572,reverse
1.110,4.6450,reverse
1.100,8.8136,reverse
1.090,12.0305,reverse
1.080,14.5131,reverse
1.070,16.4293,reverse
1.060,17.9084,reverse
1.050,19.0503,reverse
1.040,19.9320,reverse
1.030,20.6131,reverse
1.020,21.1393,reverse
1.010,21.5460,reverse
1.000,21.8606,reverse
0.990,22.1040,reverse
0.980,22.2926,reverse
0.970,22.4388,reverse
0.960,22.5524,reverse
0.950,22.6408,reverse
0.940,22.7098,reverse
0.930,22.7638,reverse
0.920,22.8062,reverse
0.910,22.8397,reverse
0.900,22.8662,reverse
0.890,22.8875,reverse
0.880,22.9047,reverse
0.870,22.9187,reverse
0.860,22.9303,reverse
0.850,22.9400,reverse
0.840,22.9482,reverse
0.830,22.9553,reverse
0.820,22.9616,reverse
0.810,22.9672,reverse
0.800,22.9722,reverse
0.790,22.9769,reverse
0.780,22.9813,reverse
0.770,22.9854,reverse
0.760,22.9894,reverse
0.750,22.9932,reverse
0.740,22.9969,reverse
0.730,23.0005,reverse
0.720,23.0040,reverse
0.710,23.0075,reverse
0.700,23.0110,reverse
0.690,23.0144,reverse
0.680,23.0178,reverse
0.670,23.0212,reverse
0.660,23.0246,reverse
0.650,23.0280,reverse
0.640,23.0313,reverse
0.630,23.0347,reverse
0.620,23.0380,reverse
0.610,23.0414,reverse
0.600,23.0447,reverse
0.590,23.0481,reverse
0.580,23.0514,reverse
0.570,23.0548,reverse
0.560,23.0581,reverse
0.550,23.0614,reverse
0.540,23.0648,reverse
0.530,23.0681,reverse
0.520,23.0714,reverse
0.510,23.0748,reverse
0.500,23.0781,reverse
0.490,23.0814,reverse
0.480,23.0848,reverse
0.470,23.0881,reverse
0.460,23.0914,reverse
0.450,23.0948,reverse
0.440,23.0981,reverse
0.430,23.1014,reverse
0.420,23.1048,reverse
0.410,23.1081,reverse
0.400,23.1114,reverse
0.390,23.1148,reverse
0.380,23.1181,reverse
0.370,23.1214,reverse
0.360,23.1248,reverse
0.350,23.1281,reverse
0.340,23.1314,reverse
0.330,23.1348,reverse
0.320,23.1381,reverse
0.310,23.1414,reverse
0.300,23.1448,reverse
0.290,23.1481,reverse
0.280,23.1514,reverse
0.270,23.1548,reverse
0.260,23.1581,reverse
0.250,23.1614,reverse
0.240,23.1648,reverse
0.230,23.1681,reverse
0.220,23.1714,reverse
0.210,23.1748,reverse
0.200,23.1781,reverse
0.190,23.1814,reverse
0.180,23.1848,reverse
0.170,23.1881,reverse
0.160,23.1914,reverse
0.150,23.1948,reverse
0.140,23.1981,reverse
0.130,23.2014,reverse
0.120,23.2048,reverse
0.110,23.2081,reverse
0.100,23.2114,reverse
0.090,23.2148,reverse
0.080,23.2181,reverse
0.070,23.2214,reverse
0.060,23.2248,reverse
0.050,23.2281,reverse
0.040,23.2314,reverse
