direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1173,22.764,84.13,21.399,0.990,21.615,1.596,2985
forward,1000,1.1073,22.536,84.04,20.971,0.980,21.399,1.612,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.6128,reverse
1.140,-17.7296,reverse
1.130,-8.5607,reverse
1.120,-1.4861,reverse
1.110,3.9728,reverse
1.100,8.1852,reverse
1.090,11.4358,reverse
1.080,13.9445,reverse
1.070,15.8807,reverse
1.060,17.3753,reverse
1.050,18.5292,reverse
1.040,19.4202,reverse
1.030,20.1083,reverse
1.020,20.6400,reverse
1.010,21.0510,reverse
1.000,21.3688,reverse
0.990,21.6148,reverse
0.980,21.8053,reverse
0.970,21.9531,reverse
0.960,22.0678,reverse
0.950,22.1571,reverse
0.940,22.2268,reverse
0.930,22.2813,reverse
0.920,22.3241,reverse
0.910,22.3579,reverse
0.900,22.3847,reverse
0.890,22.4062,reverse
0.880,22.4235,reverse
0.870,22.4376,reverse
0.860,22.4493,reverse
0.850,22.4590,reverse
0.840,22.4673,reverse
0.830,22.4745,reverse
0.820,22.4808,reverse
0.810,22.4864,reverse
0.800,22.4915,reverse
0.790,22.4961,reverse
0.780,22.5005,reverse
0.770,22.5047,reverse
0.760,22.5086,reverse
0.750,22.5124,reverse
0.740,22.5161,reverse
0.730,22.5198,reverse
0.720,22.5233,reverse
0.710,22.5268,reverse
0.700,22.5303,reverse
0.690,22.5337,reverse
0.680,22.5371,reverse
0.670,22.5405,reverse
0.660,22.5439,reverse
0.650,22.5473,reverse
0.640,22.5506,reverse
0.630,22.5540,reverse
0.620,22.5573,reverse
0.610,22.5607,reverse
0.600,22.5640,reverse
0.590,22.5674,reverse
0.580,22.5707,reverse
0.570,22.5740,reverse
0.560,22.5774,reverse
0.550,22.5807,reverse
0.540,22.5840,reverse
0.530,22.5874,reverse
0.520,22.5907,reverse
0.510,22.5941,reverse
0.500,22.5974,reverse
0.490,22.6007,reverse
0.480,22.6041,reverse
0.470,22.6074,reverse
0.460,22.6107,reverse
0.450,22.6141,reverse
0.440,22.6174,reverse
0.430,22.6207,reverse
0.420,22.6241,reverse
0.410,22.6274,reverse
0.400,22.6307,reverse
0.390,22.6341,reverse
0.380,22.6374,reverse
0.370,22.6407,reverse
0.360,22.6441,reverse
0.350,22.6474,reverse
0.340,22.6507,reverse
0.330,22.6541,reverse
0.320,22.6574,reverse
0.310,22.6607,reverse
0.300,22.6641,reverse
0.290,22.6674,reverse
0.280,22.6707,reverse
0.270,22.6741,reverse
0.260,22.6774,reverse
0.250,22.6807,reverse
0.240,22.6841,reverse
0.230,22.6874,reverse
0.220,22.6907,reverse
0.210,22.6941,reverse
0.200,22.6974,reverse
0.190,22.7007,reverse
0.180,22.7041,reverse
0.170,22.7074,reverse
0.160,22.7107,reverse
0.150,22.7141,reverse
0.140,22.7174,reverse
0.130,22.7207,reverse
0.120,22.7241,reverse
0.110,22.7274,reverse
0.100,22.7307,reverse
0.090,22.7341,reverse
0.080,22.7374,reverse
0.070,22.7407,reverse
0.060,22.7441,reverse
0.050,22.7474,reverse
0.040,22.7507,reverse
0.030,22.7541,reverse
0.020,22.7574,reverse
0.010,22.7607,reverse
-0.000,22.7641,reverse
-0.010,22.7674,reverse
-0.020,22.7707,reverse
-0.030,22.7741,reverse
-0.040,22.7774,reverse
-0.050,22.7807,reverse
-0.060,22.7841,reverse
-0.070,22.7874,reverse
-0.080,22.7907,reverse
-0.090,22.7941,reverse
-0.100,22.7974,reverse
-0.100,22.5697,forward
-0.090,22.5664,forward
-0.080,22.5631,forward
-0.070,22.5597,forward
-0.060,22.5564,forward
-0.050,22.5531,forward
-0.040,22.5497,forward
-0.030,22.5464,forward
-0.020,22.5431,forward
-0.010,22.5397,forward
-0.000,22.5364,forward
0.010,22.5331,forward
0.020,22.5297,forward
0.030,22.5264,forward
0.040,22.5231,forward
0.050,22.5197,forward
0.060,22.5164,forward
0.070,22.5131,forward
0.080,22.5097,forward
0.090,22.5064,forward
0.100,22.5031,forward
0.110,22.4997,forward
0.120,22.4964,forward
0.130,22.4931,forward
0.140,22.4897,forward
0.150,22.4864,forward
0.160,22.4831,forward
0.170,22.4797,forward
0.180,22.4764,forward
0.190,22.4731,forward
0.200,22.4697,forward
0.210,22.4664,forward
0.220,22.4631,forward
0.230,22.4597,forward
0.240,22.4564,forward
0.250,22.4531,forward
0.260,22.4497,forward
0.270,22.4464,forward
0.280,22.4431,forward
0.290,22.4397,forward
0.300,22.4364,forward
0.310,22.4331,forward
0.320,22.4297,forward
0.330,22.4264,forward
0.340,22.4231,forward
0.350,22.4197,forward
0.360,22.4164,forward
0.370,22.4131,forward
0.380,22.4097,forward
0.390,22.4064,forward
0.400,22.4031,forward
0.410,22.3997,forward
0.420,22.3964,forward
0.430,22.3931,forward
0.440,22.3897,forward
0.450,22.3864,forward
0.460,22.3831,forward
0.470,22.3797,forward
0.480,22.3764,forward
0.490,22.3731,forward
0.500,22.3697,forward
0.510,22.3664,forward
0.520,22.3631,forward
0.530,22.3597,forward
0.540,22.3564,forward
0.550,22.3531,forward
0.560,22.3497,forward
0.570,22.3464,forward
0.580,22.3431,forward
0.590,22.3397,forward
0.600,22.3364,forward
0.610,22.3330,forward
0.620,22.3297,forward
0.630,22.3263,forward
0.640,22.3230,forward
0.650,22.3196,forward
0.660,22.3162,forward
0.670,22.3128,forward
0.680,22.3094,forward
0.690,22.3060,forward
0.700,22.3025,forward
0.710,22.2990,forward
0.720,22.2955,forward
0.730,22.2918,forward
0.740,22.2881,forward
0.750,22.2843,forward
0.760,22.2804,forward
0.770,22.2763,forward
0.780,22.2719,forward
0.790,22.2672,forward
0.800,22.2621,forward
0.810,22.2566,forward
0.820,22.2503,forward
0.830,22.2432,forward
0.840,22.2349,forward
0.850,22.2253,forward
0.860,22.2137,forward
0.870,22.1997,forward
0.880,22.1825,forward
0.890,22.1612,forward
0.900,22.1346,forward
0.910,22.1011,forward
0.920,22.0587,forward
0.930,22.0047,forward
0.940,21.9357,forward
0.950,21.8473,forward
0.960,21.7336,forward
0.970,21.5873,forward
0.980,21.3987,forward
0.990,21.1551,forward
1.000,20.8404,forward
1.010,20.4336,forward
1.020,19.9072,forward
1.030,19.2258,forward
1.040,18.3437,forward
1.050,17.2014,forward
1.060,15.7217,forward
1.070,13.8048,forward
1.080,11.3212,forward
1.090,8.1030,forward
1.100,3.9327,forward
1.110,-1.4717,forward
1.120,-8.4756,forward
1.130,-17.5527,forward
1.140,-29.3172,forward
1.150,-44.5648,forward
